who,overlap,years,color
Austria,Spain,1,#333333
Austria,Belgium,1,#333333
Austria,Chile,1,#333333
Austria,Argentina,1,#333333
Austria,Ghana,1,#333333
Bangladesh,China,3,#333333
Bangladesh,Philippines,5,#333333
Bangladesh,Scotland,1,#333333
Bangladesh,USA,6,#333333
Bangladesh,Switzerland,1,#333333
Bangladesh,India,3,#333333
Bangladesh,Mexico,1,#333333
Bangladesh,Australia,4,#333333
Bangladesh,Nepal,1,#333333
Bangladesh,Indonesia,1,#333333
Bangladesh,Denmark,1,#333333
Bangladesh,Wales,1,#333333
Bangladesh,Vietnam,1,#333333
Bangladesh,Japan,2,#333333
Bangladesh,Peru,1,#333333
Bangladesh,Sri Lanka,1,#333333
Bangladesh,Spain,1,#333333
Belgium,Philippines,4,#333333
Belgium,Germany,2,#333333
Belgium,China,1,#333333
Belgium,South Africa,1,#333333
Belgium,France,1,#333333
Belgium,Bolivia,1,#333333
Belgium,USA,7,#333333
Belgium,Peru,2,#333333
Belgium,Cameroon,4,#333333
Belgium,Czech Republic,4,#333333
Belgium,Tanzania,3,#333333
Belgium,Kenya,7,#333333
Belgium,Hungary,1,#333333
Belgium,Netherlands,3,#333333
Belgium,Uganda,1,#333333
Belgium,Sri Lanka,2,#333333
Belgium,Australia,1,#333333
Belgium,Laos,1,#333333
Belgium,Scotland,1,#333333
Belgium,Colombia,1,#333333
Belgium,Ireland,2,#333333
Belgium,Spain,3,#333333
Belgium,Italy,3,#333333
Belgium,Latvia,1,#333333
Belgium,Ethiopia,2,#333333
Belgium,England,3,#333333
Belgium,India,1,#333333
Belgium,Mexico,2,#333333
Belgium,Japan,1,#333333
Belgium,Austria,1,#333333
Belgium,Chile,1,#333333
Belgium,Argentina,1,#333333
Benin,France,5,#333333
Benin,Kenya,2,#333333
Benin,Cote Ivoire,2,#333333
Benin,Netherlands,3,#333333
Benin,Sierra Leone,1,#333333
Benin,Niger,3,#333333
Benin,South Africa,2,#333333
Benin,Togo,1,#333333
Benin,Taiwan,1,#333333
Benin,USA,2,#333333
Benin,Guadeloupe,1,#333333
Benin,Cameroon,2,#333333
Benin,Peru,1,#333333
Benin,Tanzania,4,#333333
Benin,Norway,1,#333333
Benin,Philippines,4,#333333
Benin,Germany,1,#333333
Benin,Senegal,2,#333333
Benin,Sweden,1,#333333
Benin,Brazil,1,#333333
Benin,Japan,1,#333333
Benin,England,1,#333333
Benin,Ghana,1,#333333
Bolivia,USA,1,#333333
Bolivia,Belgium,1,#333333
Bolivia,Peru,3,#333333
Bolivia,Italy,1,#333333
Bolivia,Colombia,1,#333333
Bolivia,Uzbekistan,1,#333333
Brazil,Kenya,5,#333333
Brazil,Netherlands,3,#333333
Brazil,France,3,#333333
Brazil,Mexico,2,#333333
Brazil,Italy,2,#333333
Brazil,Malaysia,1,#333333
Brazil,Australia,3,#333333
Brazil,Mali,1,#333333
Brazil,USA,13,#333333
Brazil,Indonesia,7,#333333
Brazil,Costa Rica,1,#333333
Brazil,Germany,5,#333333
Brazil,Colombia,1,#333333
Brazil,Laos,1,#333333
Brazil,Japan,1,#333333
Brazil,Portugal,1,#333333
Brazil,Peru,1,#333333
Brazil,England,2,#333333
Brazil,India,1,#333333
Brazil,Spain,2,#333333
Brazil,Turkey,1,#333333
Brazil,Ethiopia,1,#333333
Brazil,Benin,1,#333333
Brazil,Cameroon,1,#333333
Brazil,Singapore,1,#333333
Brazil,Norway,3,#333333
Brazil,Sweden,1,#333333
Brazil,Canada,2,#333333
Brazil,Denmark,2,#333333
Brazil,Nepal,1,#333333
Burkina Faso,Netherlands,1,#333333
Burkina Faso,Indonesia,1,#333333
Burkina Faso,Mali,3,#333333
Burkina Faso,Niger,4,#333333
Burkina Faso,Germany,2,#333333
Burkina Faso,Malawi,1,#333333
Burkina Faso,Zimbabwe,1,#333333
Burkina Faso,France,2,#333333
Burkina Faso,Senegal,2,#333333
Burkina Faso,Nigeria,1,#333333
Burkina Faso,USA,1,#333333
Burkina Faso,Sweden,1,#333333
Burkina Faso,Kenya,1,#333333
Burundi,Tanzania,1,#333333
Burundi,Uganda,1,#333333
Burundi,Rwanda,1,#333333
Burundi,USA,1,#333333
Burundi,Kenya,1,#333333
Burundi,Netherlands,1,#333333
Cambodia,Netherlands,1,#333333
Cambodia,Thailand,1,#333333
Cambodia,Ghana,1,#333333
Cameroon,Netherlands,4,#333333
Cameroon,Tunisia,2,#333333
Cameroon,France,3,#333333
Cameroon,Belgium,4,#333333
Cameroon,Czech Republic,4,#333333
Cameroon,Kenya,6,#333333
Cameroon,Benin,2,#333333
Cameroon,Zambia,2,#333333
Cameroon,Nigeria,3,#333333
Cameroon,Ethiopia,1,#333333
Cameroon,England,1,#333333
Cameroon,Indonesia,2,#333333
Cameroon,Ghana,1,#333333
Cameroon,Germany,2,#333333
Cameroon,Finland,2,#333333
Cameroon,Australia,2,#333333
Cameroon,Canada,2,#333333
Cameroon,Russia,1,#333333
Cameroon,Zaire,1,#333333
Cameroon,Taiwan,1,#333333
Cameroon,USA,2,#333333
Cameroon,Brazil,1,#333333
Cameroon,Peru,2,#333333
Cameroon,Vietnam,1,#333333
Canada,Syria,2,#333333
Canada,Colombia,1,#333333
Canada,Netherlands,4,#333333
Canada,Germany,4,#333333
Canada,England,3,#333333
Canada,USA,11,#333333
Canada,Kenya,9,#333333
Canada,Ethiopia,2,#333333
Canada,Peru,1,#333333
Canada,France,1,#333333
Canada,Tanzania,2,#333333
Canada,Malawi,1,#333333
Canada,Scotland,1,#333333
Canada,Sri Lanka,3,#333333
Canada,Japan,2,#333333
Canada,Spain,1,#333333
Canada,Morocco,1,#333333
Canada,Turkey,1,#333333
Canada,Jordan,2,#333333
Canada,Portugal,1,#333333
Canada,Denmark,3,#333333
Canada,Indonesia,3,#333333
Canada,Mexico,2,#333333
Canada,Cameroon,2,#333333
Canada,Pakistan,2,#333333
Canada,Philippines,2,#333333
Canada,Zaire,1,#333333
Canada,India,4,#333333
Canada,New Zealand,1,#333333
Canada,Norway,1,#333333
Canada,Australia,1,#333333
Canada,Brazil,2,#333333
Canada,South Africa,1,#333333
Chad,Vietnam,1,#333333
Chad,Switzerland,1,#333333
Chile,Malaysia,1,#333333
Chile,Italy,1,#333333
Chile,Japan,1,#333333
Chile,Spain,1,#333333
Chile,Austria,1,#333333
Chile,Germany,1,#333333
Chile,Belgium,1,#333333
Chile,Kenya,1,#333333
Chile,Argentina,1,#333333
China,USA,28,#333333
China,Philippines,14,#333333
China,Peru,6,#333333
China,Mexico,8,#333333
China,Thailand,2,#333333
China,Norway,5,#333333
China,England,3,#333333
China,India,3,#333333
China,Germany,4,#333333
China,Belgium,1,#333333
China,South Africa,3,#333333
China,Bangladesh,3,#333333
China,Austria,2,#333333
China,Turkey,1,#333333
China,Indonesia,4,#333333
China,Netherlands,3,#333333
China,Sri Lanka,1,#333333
China,Ethiopia,3,#333333
China,Uganda,1,#333333
China,Australia,4,#333333
China,Portugal,1,#333333
China,Pakistan,1,#333333
China,New Zealand,1,#333333
China,Vietnam,1,#333333
Colombia,Switzerland,1,#333333
Colombia,Nicaragua,5,#333333
Colombia,Nigeria,1,#333333
Colombia,USA,15,#333333
Colombia,Germany,4,#333333
Colombia,Jamaica,1,#333333
Colombia,Mexico,5,#333333
Colombia,Italy,4,#333333
Colombia,Serbia,1,#333333
Colombia,Peru,3,#333333
Colombia,England,3,#333333
Colombia,Netherlands,6,#333333
Colombia,France,4,#333333
Colombia,Canada,1,#333333
Colombia,Australia,1,#333333
Colombia,Bolivia,1,#333333
Colombia,Austria,1,#333333
Colombia,Ecuador,1,#333333
Colombia,Belgium,1,#333333
Colombia,Brazil,1,#333333
Colombia,Denmark,2,#333333
Colombia,Japan,1,#333333
Colombia,Kenya,1,#333333
Colombia,South Africa,1,#333333
Colombia,Malawi,1,#333333
Colombia,Vietnam,1,#333333
Colombia,Zambia,1,#333333
Congo,Tanzania,1,#333333
Congo,Malawi,1,#333333
Costa Rica,France,2,#333333
Costa Rica,Indonesia,1,#333333
Costa Rica,Brazil,1,#333333
Costa Rica,Tanzania,1,#333333
Costa Rica,Kenya,1,#333333
Cote Ivoire,Kenya,3,#333333
Cote Ivoire,Japan,1,#333333
Cote Ivoire,Benin,2,#333333
Cote Ivoire,Tanzania,1,#333333
Cote Ivoire,France,2,#333333
Cote Ivoire,Switzerland,1,#333333
Cote Ivoire,Vietnam,1,#333333
Cote Ivoire,England,1,#333333
Cote Ivoire,Pakistan,1,#333333
Cote Ivoire,Ethiopia,1,#333333
Cote Ivoire,Uganda,1,#333333
Cote Ivoire,Wales,1,#333333
Czech Republic,Belgium,4,#333333
Czech Republic,Cameroon,4,#333333
Czech Republic,England,1,#333333
Czech Republic,India,1,#333333
Czech Republic,Philippines,1,#333333
Czech Republic,USA,1,#333333
Czech Republic,Kenya,2,#333333
Denmark,Kenya,4,#333333
Denmark,Ethiopia,1,#333333
Denmark,Argentina,2,#333333
Denmark,Indonesia,3,#333333
Denmark,Wales,1,#333333
Denmark,Bangladesh,1,#333333
Denmark,Japan,1,#333333
Denmark,Australia,4,#333333
Denmark,England,2,#333333
Denmark,USA,7,#333333
Denmark,Colombia,2,#333333
Denmark,Philippines,1,#333333
Denmark,Netherlands,1,#333333
Denmark,Morocco,2,#333333
Denmark,Turkey,2,#333333
Denmark,Jordan,2,#333333
Denmark,Canada,3,#333333
Denmark,Portugal,1,#333333
Denmark,Italy,2,#333333
Denmark,Scotland,1,#333333
Denmark,Malaysia,1,#333333
Denmark,South Africa,2,#333333
Denmark,Peru,1,#333333
Denmark,France,2,#333333
Denmark,Malawi,1,#333333
Denmark,Vietnam,1,#333333
Denmark,Zambia,1,#333333
Denmark,Norway,1,#333333
Denmark,Germany,1,#333333
Denmark,Brazil,2,#333333
Ecuador,Austria,2,#333333
Ecuador,Colombia,1,#333333
Ecuador,Philippines,1,#333333
Ecuador,Peru,2,#333333
Ecuador,Ethiopia,1,#333333
Egypt,Kenya,2,#333333
Egypt,England,1,#333333
Egypt,France,2,#333333
Egypt,Turkey,1,#333333
Egypt,Germany,2,#333333
Egypt,Australia,1,#333333
Egypt,Netherlands,1,#333333
Egypt,Sudan,1,#333333
Egypt,Sweden,1,#333333
Egypt,Spain,1,#333333
Egypt,Mexico,1,#333333
England,Indonesia,8,#333333
England,Thailand,1,#333333
England,Germany,7,#333333
England,India,7,#333333
England,Nepal,1,#333333
England,Philippines,8,#333333
England,China,3,#333333
England,USA,30,#333333
England,Finland,1,#333333
England,Gambia,1,#333333
England,Nigeria,8,#333333
England,Ethiopia,8,#333333
England,Norway,3,#333333
England,Czech Republic,1,#333333
England,Scotland,6,#333333
England,Kenya,17,#333333
England,South Africa,8,#333333
England,Malaysia,2,#333333
England,Tanzania,2,#333333
England,Zambia,1,#333333
England,Nicaragua,1,#333333
England,Netherlands,11,#333333
England,Colombia,3,#333333
England,Portugal,1,#333333
England,Sweden,2,#333333
England,Ireland,2,#333333
England,Canada,3,#333333
England,Austria,2,#333333
England,Australia,5,#333333
England,Spain,3,#333333
England,Peru,2,#333333
England,Papua N Guinea,1,#333333
England,Taiwan,1,#333333
England,Mozambique,1,#333333
England,Italy,2,#333333
England,Egypt,1,#333333
England,Japan,1,#333333
England,Denmark,2,#333333
England,Ghana,3,#333333
England,Belgium,3,#333333
England,Cameroon,1,#333333
England,Malawi,2,#333333
England,Zimbabwe,1,#333333
England,Mexico,3,#333333
England,France,2,#333333
England,Switzerland,1,#333333
England,Vietnam,1,#333333
England,Cote Ivoire,1,#333333
England,Pakistan,1,#333333
England,Uganda,1,#333333
England,Senegal,1,#333333
England,Brazil,2,#333333
England,New Zealand,1,#333333
England,Singapore,1,#333333
England,Benin,1,#333333
Ethiopia,USA,16,#333333
Ethiopia,India,5,#333333
Ethiopia,England,8,#333333
Ethiopia,Norway,2,#333333
Ethiopia,France,3,#333333
Ethiopia,Portugal,2,#333333
Ethiopia,Sweden,1,#333333
Ethiopia,Ireland,1,#333333
Ethiopia,Kenya,17,#333333
Ethiopia,Denmark,1,#333333
Ethiopia,South Africa,5,#333333
Ethiopia,Netherlands,13,#333333
Ethiopia,Italy,6,#333333
Ethiopia,Cameroon,1,#333333
Ethiopia,Canada,2,#333333
Ethiopia,Germany,7,#333333
Ethiopia,Australia,1,#333333
Ethiopia,Syria,3,#333333
Ethiopia,Mexico,3,#333333
Ethiopia,Belgium,2,#333333
Ethiopia,Pakistan,2,#333333
Ethiopia,Zimbabwe,3,#333333
Ethiopia,Austria,1,#333333
Ethiopia,Ecuador,1,#333333
Ethiopia,Peru,1,#333333
Ethiopia,China,3,#333333
Ethiopia,Cote Ivoire,1,#333333
Ethiopia,Uganda,1,#333333
Ethiopia,Sri Lanka,1,#333333
Ethiopia,Laos,1,#333333
Ethiopia,Spain,1,#333333
Ethiopia,Turkey,1,#333333
Ethiopia,Brazil,1,#333333
Ethiopia,South Korea,1,#333333
Ethiopia,Nepal,1,#333333
Ethiopia,Scotland,1,#333333
Ethiopia,Philippines,1,#333333
Ethiopia,Vietnam,1,#333333
Finland,Indonesia,1,#333333
Finland,England,1,#333333
Finland,Germany,1,#333333
Finland,Cameroon,2,#333333
Finland,USA,3,#333333
Finland,Vietnam,1,#333333
France,Benin,5,#333333
France,Kenya,15,#333333
France,Netherlands,6,#333333
France,Brazil,3,#333333
France,Mexico,4,#333333
France,Italy,5,#333333
France,Philippines,6,#333333
France,Senegal,4,#333333
France,USA,12,#333333
France,Indonesia,6,#333333
France,Cameroon,3,#333333
France,Tunisia,1,#333333
France,Belgium,1,#333333
France,South Africa,3,#333333
France,Niger,2,#333333
France,Germany,5,#333333
France,Burkina Faso,2,#333333
France,Malawi,2,#333333
France,Zimbabwe,1,#333333
France,Ethiopia,3,#333333
France,Colombia,4,#333333
France,Spain,2,#333333
France,Costa Rica,2,#333333
France,Switzerland,2,#333333
France,Guadeloupe,1,#333333
France,India,5,#333333
France,Cote Ivoire,2,#333333
France,Tanzania,2,#333333
France,Australia,2,#333333
France,Mali,1,#333333
France,Canada,1,#333333
France,Egypt,2,#333333
France,Nigeria,1,#333333
France,Scotland,1,#333333
France,Argentina,1,#333333
France,Slovenia,1,#333333
France,England,2,#333333
France,Vietnam,3,#333333
France,Peru,2,#333333
France,Thailand,1,#333333
France,Turkey,1,#333333
France,Wales,1,#333333
France,Denmark,2,#333333
France,Zambia,1,#333333
Gambia,USA,1,#333333
Gambia,England,1,#333333
Germany,Indonesia,9,#333333
Germany,Thailand,1,#333333
Germany,England,7,#333333
Germany,Uzbekistan,1,#333333
Germany,USA,18,#333333
Germany,South Africa,2,#333333
Germany,Australia,5,#333333
Germany,Austria,4,#333333
Germany,Lebanon,1,#333333
Germany,Kenya,26,#333333
Germany,Nigeria,1,#333333
Germany,Philippines,10,#333333
Germany,Belgium,2,#333333
Germany,China,4,#333333
Germany,Colombia,4,#333333
Germany,Nicaragua,2,#333333
Germany,Jamaica,1,#333333
Germany,Mexico,4,#333333
Germany,Malawi,3,#333333
Germany,Switzerland,2,#333333
Germany,Italy,4,#333333
Germany,Burkina Faso,2,#333333
Germany,Zimbabwe,1,#333333
Germany,France,5,#333333
Germany,India,2,#333333
Germany,Netherlands,14,#333333
Germany,Canada,4,#333333
Germany,Turkey,3,#333333
Germany,Jordan,2,#333333
Germany,Uganda,1,#333333
Germany,Ethiopia,7,#333333
Germany,Qatar,1,#333333
Germany,Brazil,5,#333333
Germany,Syria,5,#333333
Germany,Senegal,5,#333333
Germany,Cameroon,2,#333333
Germany,Finland,1,#333333
Germany,Peru,1,#333333
Germany,Sweden,5,#333333
Germany,Scotland,1,#333333
Germany,Tunisia,1,#333333
Germany,Benin,1,#333333
Germany,Egypt,2,#333333
Germany,Malaysia,1,#333333
Germany,Japan,1,#333333
Germany,Spain,1,#333333
Germany,Chile,1,#333333
Germany,Argentina,1,#333333
Germany,Sudan,1,#333333
Germany,Niger,1,#333333
Germany,Mali,1,#333333
Germany,Vietnam,1,#333333
Germany,Norway,2,#333333
Germany,Denmark,1,#333333
Germany,Poland,1,#333333
Ghana,Netherlands,3,#333333
Ghana,USA,8,#333333
Ghana,Nigeria,2,#333333
Ghana,Mexico,2,#333333
Ghana,Cambodia,1,#333333
Ghana,Thailand,1,#333333
Ghana,Tunisia,1,#333333
Ghana,Sudan,1,#333333
Ghana,Australia,3,#333333
Ghana,Sri Lanka,1,#333333
Ghana,England,3,#333333
Ghana,Cameroon,1,#333333
Ghana,Indonesia,1,#333333
Ghana,Austria,1,#333333
Ghana,Kenya,1,#333333
Ghana,Benin,1,#333333
Ghana,South Africa,1,#333333
Greece,Sri Lanka,1,#333333
Guadeloupe,Benin,1,#333333
Guadeloupe,France,1,#333333
Guatemala,USA,1,#333333
Hungary,Netherlands,1,#333333
Hungary,Uganda,1,#333333
Hungary,Belgium,1,#333333
Hungary,Sri Lanka,1,#333333
Hungary,Uzbekistan,1,#333333
Hungary,Mexico,1,#333333
Hungary,Russia,1,#333333
Hungary,Ukraine,1,#333333
Hungary,Romania,1,#333333
Hungary,Turkey,1,#333333
Hungary,Moldova,1,#333333
India,England,7,#333333
India,Nepal,8,#333333
India,Indonesia,1,#333333
India,Sri Lanka,5,#333333
India,South Africa,6,#333333
India,Philippines,17,#333333
India,China,3,#333333
India,Ethiopia,5,#333333
India,USA,23,#333333
India,Italy,3,#333333
India,Mexico,8,#333333
India,Australia,4,#333333
India,Niger,2,#333333
India,Switzerland,3,#333333
India,Kenya,7,#333333
India,Czech Republic,1,#333333
India,Uzbekistan,1,#333333
India,Bangladesh,3,#333333
India,Netherlands,2,#333333
India,Germany,2,#333333
India,Oman,1,#333333
India,Japan,3,#333333
India,France,5,#333333
India,Iran,1,#333333
India,Belgium,1,#333333
India,Malaysia,1,#333333
India,Syria,2,#333333
India,Papua N Guinea,1,#333333
India,Vietnam,4,#333333
India,Spain,1,#333333
India,Turkey,1,#333333
India,Brazil,1,#333333
India,Pakistan,1,#333333
India,Canada,4,#333333
Indonesia,Thailand,3,#333333
Indonesia,Germany,9,#333333
Indonesia,England,8,#333333
Indonesia,India,1,#333333
Indonesia,Finland,1,#333333
Indonesia,France,6,#333333
Indonesia,Burkina Faso,1,#333333
Indonesia,Mali,1,#333333
Indonesia,Switzerland,4,#333333
Indonesia,Scotland,1,#333333
Indonesia,USA,14,#333333
Indonesia,Brazil,7,#333333
Indonesia,Costa Rica,1,#333333
Indonesia,China,4,#333333
Indonesia,South Africa,1,#333333
Indonesia,Australia,5,#333333
Indonesia,Norway,6,#333333
Indonesia,Kenya,4,#333333
Indonesia,Peru,4,#333333
Indonesia,Spain,4,#333333
Indonesia,Mexico,2,#333333
Indonesia,Denmark,3,#333333
Indonesia,Wales,1,#333333
Indonesia,Bangladesh,1,#333333
Indonesia,Philippines,6,#333333
Indonesia,Vietnam,4,#333333
Indonesia,Laos,1,#333333
Indonesia,Cameroon,2,#333333
Indonesia,Nigeria,1,#333333
Indonesia,Ghana,1,#333333
Indonesia,Netherlands,4,#333333
Indonesia,Sweden,2,#333333
Indonesia,Uganda,1,#333333
Indonesia,Canada,3,#333333
Indonesia,Jordan,1,#333333
Indonesia,Singapore,2,#333333
Indonesia,South Korea,1,#333333
Iran,Morocco,1,#333333
Iran,Mexico,1,#333333
Iran,India,1,#333333
Ireland,Portugal,1,#333333
Ireland,Sweden,1,#333333
Ireland,England,2,#333333
Ireland,Ethiopia,1,#333333
Ireland,Belgium,2,#333333
Ireland,Philippines,2,#333333
Ireland,Netherlands,2,#333333
Ireland,Spain,1,#333333
Ireland,Italy,1,#333333
Ireland,Latvia,1,#333333
Ireland,Nigeria,1,#333333
Ireland,USA,1,#333333
Israel,Malaysia,1,#333333
Italy,USA,9,#333333
Italy,Kenya,12,#333333
Italy,Scotland,3,#333333
Italy,Netherlands,5,#333333
Italy,France,5,#333333
Italy,Brazil,2,#333333
Italy,Mexico,3,#333333
Italy,India,3,#333333
Italy,Philippines,6,#333333
Italy,Germany,4,#333333
Italy,Colombia,4,#333333
Italy,Serbia,1,#333333
Italy,Bolivia,1,#333333
Italy,Peru,1,#333333
Italy,Spain,4,#333333
Italy,Turkey,3,#333333
Italy,Jordan,2,#333333
Italy,Lebanon,1,#333333
Italy,Algeria,1,#333333
Italy,Ethiopia,6,#333333
Italy,Senegal,2,#333333
Italy,Tanzania,1,#333333
Italy,Belgium,3,#333333
Italy,Ireland,1,#333333
Italy,Latvia,1,#333333
Italy,England,2,#333333
Italy,Sweden,1,#333333
Italy,Morocco,1,#333333
Italy,Denmark,2,#333333
Italy,Malawi,2,#333333
Italy,South Africa,2,#333333
Italy,Japan,1,#333333
Italy,Austria,1,#333333
Italy,Chile,1,#333333
Italy,Argentina,1,#333333
Italy,Vietnam,1,#333333
Italy,Zambia,1,#333333
Italy,Australia,1,#333333
Jamaica,Colombia,1,#333333
Jamaica,Nicaragua,1,#333333
Jamaica,Germany,1,#333333
Jamaica,Mexico,1,#333333
Japan,Cote Ivoire,1,#333333
Japan,Kenya,2,#333333
Japan,Philippines,11,#333333
Japan,India,3,#333333
Japan,Niger,1,#333333
Japan,Tanzania,1,#333333
Japan,Australia,4,#333333
Japan,Vietnam,1,#333333
Japan,Bangladesh,2,#333333
Japan,South Africa,1,#333333
Japan,England,1,#333333
Japan,Denmark,1,#333333
Japan,USA,4,#333333
Japan,Laos,1,#333333
Japan,Brazil,1,#333333
Japan,Portugal,1,#333333
Japan,Netherlands,1,#333333
Japan,Sri Lanka,2,#333333
Japan,Canada,2,#333333
Japan,Spain,2,#333333
Japan,Colombia,1,#333333
Japan,Mexico,3,#333333
Japan,Syria,2,#333333
Japan,Pakistan,1,#333333
Japan,Italy,1,#333333
Japan,Austria,1,#333333
Japan,Germany,1,#333333
Japan,Belgium,1,#333333
Japan,Chile,1,#333333
Japan,Argentina,1,#333333
Japan,Benin,1,#333333
Japan,New Zealand,1,#333333
Jordan,Italy,2,#333333
Jordan,Spain,1,#333333
Jordan,Scotland,1,#333333
Jordan,Turkey,3,#333333
Jordan,Lebanon,1,#333333
Jordan,Algeria,1,#333333
Jordan,Netherlands,1,#333333
Jordan,Germany,2,#333333
Jordan,Kenya,2,#333333
Jordan,Tunisia,2,#333333
Jordan,Yemen,1,#333333
Jordan,Morocco,2,#333333
Jordan,Canada,2,#333333
Jordan,Portugal,1,#333333
Jordan,Denmark,2,#333333
Jordan,USA,1,#333333
Jordan,Indonesia,1,#333333
Jordan,Pakistan,3,#333333
Jordan,Sweden,1,#333333
Jordan,Sri Lanka,1,#333333
Kazakhstan,Turkey,1,#333333
Kazakhstan,Russia,1,#333333
Kenya,Australia,8,#333333
Kenya,Uganda,7,#333333
Kenya,Austria,6,#333333
Kenya,USA,31,#333333
Kenya,Italy,12,#333333
Kenya,Scotland,8,#333333
Kenya,Cote Ivoire,3,#333333
Kenya,Japan,2,#333333
Kenya,France,15,#333333
Kenya,Benin,2,#333333
Kenya,Netherlands,22,#333333
Kenya,Brazil,5,#333333
Kenya,Mexico,5,#333333
Kenya,Germany,26,#333333
Kenya,Nigeria,2,#333333
Kenya,Sweden,8,#333333
Kenya,Switzerland,2,#333333
Kenya,India,7,#333333
Kenya,England,17,#333333
Kenya,South Africa,11,#333333
Kenya,Malaysia,2,#333333
Kenya,Wales,2,#333333
Kenya,Denmark,4,#333333
Kenya,Tanzania,5,#333333
Kenya,Zambia,2,#333333
Kenya,Cameroon,6,#333333
Kenya,Belgium,7,#333333
Kenya,Norway,1,#333333
Kenya,Thailand,3,#333333
Kenya,Ethiopia,17,#333333
Kenya,Spain,5,#333333
Kenya,Canada,9,#333333
Kenya,Jordan,2,#333333
Kenya,Laos,2,#333333
Kenya,Argentina,3,#333333
Kenya,Peru,4,#333333
Kenya,Syria,3,#333333
Kenya,Senegal,3,#333333
Kenya,Indonesia,4,#333333
Kenya,Zimbabwe,3,#333333
Kenya,Rwanda,5,#333333
Kenya,Czech Republic,2,#333333
Kenya,Egypt,2,#333333
Kenya,Malawi,3,#333333
Kenya,Burundi,1,#333333
Kenya,Philippines,1,#333333
Kenya,Vietnam,3,#333333
Kenya,Kuwait,1,#333333
Kenya,Pakistan,1,#333333
Kenya,Sri Lanka,1,#333333
Kenya,Turkey,1,#333333
Kenya,Zaire,1,#333333
Kenya,New Zealand,1,#333333
Kenya,Chile,1,#333333
Kenya,Costa Rica,1,#333333
Kenya,Colombia,1,#333333
Kenya,Sudan,1,#333333
Kenya,Ghana,1,#333333
Kenya,Niger,1,#333333
Kenya,Burkina Faso,1,#333333
Kenya,Mali,1,#333333
Kenya,Russia,1,#333333
Kuwait,Kenya,1,#333333
Laos,Sri Lanka,3,#333333
Laos,Vietnam,3,#333333
Laos,Netherlands,3,#333333
Laos,Australia,3,#333333
Laos,Scotland,1,#333333
Laos,Belgium,1,#333333
Laos,Kenya,2,#333333
Laos,Philippines,2,#333333
Laos,Thailand,1,#333333
Laos,Indonesia,1,#333333
Laos,USA,5,#333333
Laos,Japan,1,#333333
Laos,Brazil,1,#333333
Laos,Portugal,1,#333333
Laos,Ethiopia,1,#333333
Laos,Singapore,2,#333333
Latvia,Belgium,1,#333333
Latvia,Philippines,1,#333333
Latvia,Ireland,1,#333333
Latvia,Netherlands,1,#333333
Latvia,Spain,1,#333333
Latvia,Italy,1,#333333
Lebanon,Australia,1,#333333
