who,overlap,years,color
China,Austria,1,#333333
China,France,1,#333333
Colombia,England,4,#333333
Colombia,Nigeria,3,#333333
Colombia,Japan,2,#333333
Colombia,Thailand,3,#333333
Colombia,South Africa,3,#333333
Colombia,USA,20,#333333
Colombia,Mexico,5,#333333
Colombia,France,7,#333333
Colombia,Australia,3,#333333
Colombia,Benin,1,#333333
Colombia,Senegal,1,#333333
Colombia,Netherlands,2,#333333
Colombia,Brazil,2,#333333
Colombia,Denmark,1,#333333
Colombia,Mali,1,#333333
Colombia,Kenya,2,#333333
Colombia,India,2,#333333
Colombia,Vietnam,2,#333333
Colombia,Germany,4,#333333
Colombia,Austria,1,#333333
Colombia,China,2,#333333
Colombia,Peru,1,#333333
Colombia,Zaire,1,#333333
Colombia,Rwanda,1,#333333
Colombia,Malaysia,2,#333333
Colombia,Indonesia,1,#333333
Colombia,Switzerland,1,#333333
Colombia,Canada,1,#333333
Colombia,Nicaragua,1,#333333
Colombia,Sri Lanka,1,#333333
Colombia,Pakistan,1,#333333
Colombia,Nepal,1,#333333
Congo,Belgium,1,#333333
Congo,Cameroon,1,#333333
Cote Ivoire,Mali,2,#333333
Cote Ivoire,Kenya,2,#333333
Cote Ivoire,England,1,#333333
Cote Ivoire,Japan,1,#333333
Cuba,Netherlands,1,#333333
Cuba,Mexico,1,#333333
Cyprus,Netherlands,1,#333333
Cyprus,Syria,2,#333333
Cyprus,Turkey,1,#333333
Cyprus,Jordan,1,#333333
Czech Republic,Belgium,1,#333333
Czech Republic,Kenya,1,#333333
Denmark,Ghana,1,#333333
Denmark,Australia,3,#333333
Denmark,England,4,#333333
Denmark,USA,8,#333333
Denmark,Tanzania,1,#333333
Denmark,Kenya,4,#333333
Denmark,Syria,1,#333333
Denmark,Italy,2,#333333
Denmark,Indonesia,1,#333333
Denmark,France,2,#333333
Denmark,Mali,1,#333333
Denmark,Colombia,1,#333333
Denmark,India,2,#333333
Denmark,Sweden,1,#333333
Denmark,Mexico,1,#333333
Denmark,Chile,1,#333333
Denmark,Germany,2,#333333
Denmark,Malaysia,1,#333333
Denmark,South Africa,1,#333333
Denmark,Netherlands,1,#333333
Denmark,Vietnam,1,#333333
Denmark,Canada,1,#333333
Denmark,Sri Lanka,2,#333333
Denmark,Philippines,2,#333333
Denmark,Laos,1,#333333
Denmark,Finland,2,#333333
Denmark,Switzerland,1,#333333
Denmark,Japan,1,#333333
Denmark,Belgium,1,#333333
Ecuador,China,1,#333333
Ecuador,Peru,1,#333333
Ecuador,Kenya,1,#333333
Ecuador,Nepal,1,#333333
Egypt,Mexico,1,#333333
Egypt,Iran,1,#333333
Egypt,Sudan,1,#333333
Egypt,Bangladesh,1,#333333
Egypt,Syria,1,#333333
England,Peru,2,#333333
England,Philippines,8,#333333
England,Colombia,4,#333333
England,Syria,2,#333333
England,Canada,4,#333333
England,Australia,6,#333333
England,Denmark,4,#333333
England,Malaysia,3,#333333
England,Scotland,1,#333333
England,Kenya,11,#333333
England,Uganda,6,#333333
England,Zambia,1,#333333
England,Nigeria,7,#333333
England,Benin,4,#333333
England,Ghana,2,#333333
England,Portugal,3,#333333
England,Bangladesh,1,#333333
England,North Ireland,1,#333333
England,USA,14,#333333
England,Tanzania,3,#333333
England,Finland,1,#333333
England,Turkey,1,#333333
England,Uzbekistan,1,#333333
England,Mexico,2,#333333
England,Laos,2,#333333
England,Sri Lanka,1,#333333
England,India,6,#333333
England,Ethiopia,3,#333333
England,Indonesia,2,#333333
England,China,3,#333333
England,South Africa,4,#333333
England,Italy,3,#333333
England,Mali,3,#333333
England,Ireland,2,#333333
England,Wales,1,#333333
England,Brazil,1,#333333
England,France,5,#333333
England,Austria,1,#333333
England,Ukraine,1,#333333
England,Paraguay,1,#333333
England,Morocco,1,#333333
England,Spain,1,#333333
England,Vietnam,1,#333333
England,Sweden,1,#333333
England,Togo,1,#333333
England,Netherlands,3,#333333
England,Jamaica,1,#333333
England,Belgium,1,#333333
England,Cote Ivoire,1,#333333
England,Japan,1,#333333
Ethiopia,Switzerland,2,#333333
Ethiopia,USA,7,#333333
Ethiopia,Uganda,2,#333333
Ethiopia,Tanzania,2,#333333
Ethiopia,Germany,4,#333333
Ethiopia,Sri Lanka,2,#333333
Ethiopia,England,3,#333333
Ethiopia,Japan,2,#333333
Ethiopia,Kenya,7,#333333
Ethiopia,Belgium,4,#333333
Ethiopia,Turkey,1,#333333
Ethiopia,Sweden,2,#333333
Ethiopia,Malawi,2,#333333
Ethiopia,Cameroon,1,#333333
Ethiopia,Nigeria,1,#333333
Ethiopia,Canada,1,#333333
Ethiopia,Mexico,1,#333333
Ethiopia,Netherlands,1,#333333
Ethiopia,Zimbabwe,2,#333333
Ethiopia,China,1,#333333
Ethiopia,Syria,4,#333333
Ethiopia,South Korea,1,#333333
Ethiopia,Austria,2,#333333
Ethiopia,Senegal,1,#333333
Ethiopia,Indonesia,1,#333333
Ethiopia,Ghana,2,#333333
Ethiopia,Vietnam,1,#333333
Ethiopia,Laos,4,#333333
Ethiopia,South Africa,1,#333333
Finland,USA,6,#333333
Finland,Uganda,1,#333333
Finland,Peru,2,#333333
Finland,Tanzania,1,#333333
Finland,England,1,#333333
Finland,Sri Lanka,1,#333333
Finland,Iran,1,#333333
Finland,Denmark,2,#333333
France,Cameroon,4,#333333
France,Indonesia,10,#333333
France,Philippines,9,#333333
France,Colombia,7,#333333
France,Vietnam,1,#333333
France,Kenya,5,#333333
France,Benin,4,#333333
France,Senegal,3,#333333
France,Tunisia,1,#333333
France,Sri Lanka,3,#333333
France,Mali,4,#333333
France,USA,12,#333333
France,Nicaragua,1,#333333
France,Denmark,2,#333333
France,Guadeloupe,1,#333333
France,Italy,3,#333333
France,Nigeria,1,#333333
France,Sweden,1,#333333
France,India,3,#333333
France,Mexico,1,#333333
France,Chile,1,#333333
France,Germany,2,#333333
France,Australia,3,#333333
France,Malaysia,3,#333333
France,South Africa,4,#333333
France,Netherlands,2,#333333
France,Syria,2,#333333
France,Luxembourg,1,#333333
France,Belgium,1,#333333
France,Laos,5,#333333
France,Brazil,1,#333333
France,England,5,#333333
France,Austria,1,#333333
France,Ukraine,1,#333333
France,Spain,2,#333333
France,Burkina Faso,1,#333333
France,Peru,1,#333333
France,Thailand,1,#333333
France,Niger,1,#333333
France,Canada,1,#333333
France,Switzerland,1,#333333
France,China,1,#333333
France,Algeria,1,#333333
France,Morocco,1,#333333
France,Uganda,1,#333333
Gambia,Ghana,1,#333333
Gambia,Benin,1,#333333
Germany,Philippines,4,#333333
Germany,India,8,#333333
Germany,Kenya,18,#333333
Germany,Mali,3,#333333
Germany,Italy,3,#333333
Germany,Ethiopia,4,#333333
Germany,USA,11,#333333
Germany,Mexico,9,#333333
Germany,South Africa,2,#333333
Germany,Brazil,1,#333333
Germany,Tunisia,1,#333333
Germany,Syria,4,#333333
Germany,Sweden,3,#333333
Germany,New Zealand,1,#333333
Germany,Zimbabwe,3,#333333
Germany,Spain,3,#333333
Germany,Denmark,2,#333333
Germany,Chile,1,#333333
Germany,France,2,#333333
Germany,Australia,1,#333333
Germany,Malaysia,1,#333333
Germany,Netherlands,4,#333333
Germany,Malawi,2,#333333
Germany,Tanzania,1,#333333
Germany,Israel,1,#333333
Germany,Benin,3,#333333
Germany,Austria,1,#333333
Germany,Colombia,4,#333333
Germany,Sri Lanka,2,#333333
Germany,Nepal,3,#333333
Germany,Uganda,2,#333333
Germany,Indonesia,3,#333333
Germany,Uzbekistan,2,#333333
Germany,Niger,1,#333333
Germany,Switzerland,3,#333333
Germany,Ghana,2,#333333
Germany,Belgium,2,#333333
Germany,Laos,1,#333333
Germany,Peru,1,#333333
Germany,Nicaragua,1,#333333
Germany,Thailand,1,#333333
Ghana,Denmark,1,#333333
Ghana,England,2,#333333
Ghana,Uganda,1,#333333
Ghana,Zambia,1,#333333
Ghana,Kenya,2,#333333
Ghana,Nigeria,4,#333333
Ghana,Benin,3,#333333
Ghana,Portugal,1,#333333
Ghana,Bangladesh,1,#333333
Ghana,North Ireland,1,#333333
Ghana,South Africa,1,#333333
Ghana,Gambia,1,#333333
Ghana,USA,3,#333333
Ghana,Senegal,2,#333333
Ghana,Ethiopia,2,#333333
Ghana,Vietnam,1,#333333
Ghana,Mali,2,#333333
Ghana,Togo,2,#333333
Ghana,Germany,2,#333333
Ghana,Malawi,2,#333333
Ghana,Australia,1,#333333
Ghana,Japan,1,#333333
Ghana,Niger,1,#333333
Ghana,Zimbabwe,1,#333333
Ghana,Netherlands,1,#333333
Ghana,Laos,1,#333333
Ghana,Malaysia,1,#333333
Guadeloupe,France,1,#333333
Guadeloupe,Cameroon,1,#333333
Guadeloupe,Italy,1,#333333
Guadeloupe,Nigeria,1,#333333
Guatemala,USA,1,#333333
Guatemala,Indonesia,1,#333333
Hungary,India,1,#333333
Hungary,Turkey,1,#333333
Hungary,Russia,1,#333333
Hungary,Australia,1,#333333
India,Nepal,9,#333333
India,Peru,1,#333333
India,China,2,#333333
India,Philippines,14,#333333
India,Germany,8,#333333
India,Bangladesh,2,#333333
India,USA,30,#333333
India,Australia,11,#333333
India,Malaysia,3,#333333
India,Cambodia,1,#333333
India,Sweden,2,#333333
India,Italy,4,#333333
India,England,6,#333333
India,Laos,1,#333333
India,Canada,1,#333333
India,Sri Lanka,5,#333333
India,Mexico,14,#333333
India,Zimbabwe,3,#333333
India,Brazil,2,#333333
India,South Africa,2,#333333
India,Kenya,9,#333333
India,Denmark,2,#333333
India,Mali,2,#333333
India,Colombia,2,#333333
India,Chile,1,#333333
India,France,3,#333333
India,Netherlands,1,#333333
India,Malawi,1,#333333
India,Saudi Arabia,1,#333333
India,Niger,1,#333333
India,Spain,1,#333333
India,Indonesia,1,#333333
India,Zambia,1,#333333
India,Hungary,1,#333333
India,Syria,1,#333333
India,Pakistan,1,#333333
Indonesia,Burkina Faso,2,#333333
Indonesia,France,10,#333333
Indonesia,Cameroon,3,#333333
Indonesia,South Korea,2,#333333
Indonesia,USA,12,#333333
Indonesia,Laos,2,#333333
Indonesia,Switzerland,1,#333333
Indonesia,Uganda,2,#333333
Indonesia,Australia,2,#333333
Indonesia,Singapore,1,#333333
Indonesia,Bangladesh,2,#333333
Indonesia,England,2,#333333
Indonesia,Spain,4,#333333
Indonesia,Mexico,1,#333333
Indonesia,Brazil,1,#333333
Indonesia,Peru,2,#333333
Indonesia,Denmark,1,#333333
Indonesia,Guatemala,1,#333333
Indonesia,Thailand,1,#333333
Indonesia,Nicaragua,1,#333333
Indonesia,Malawi,1,#333333
Indonesia,Germany,3,#333333
Indonesia,Belgium,1,#333333
Indonesia,Ethiopia,1,#333333
Indonesia,Zimbabwe,1,#333333
Indonesia,India,1,#333333
Indonesia,Malaysia,2,#333333
Indonesia,Vietnam,1,#333333
Indonesia,Colombia,1,#333333
Indonesia,Philippines,1,#333333
Indonesia,Italy,1,#333333
Indonesia,Netherlands,4,#333333
Indonesia,Norway,1,#333333
Iran,Mexico,2,#333333
Iran,Egypt,1,#333333
Iran,Sudan,1,#333333
Iran,Bangladesh,1,#333333
Iran,Syria,3,#333333
Iran,Argentina,1,#333333
Iran,Sri Lanka,1,#333333
Iran,Pakistan,1,#333333
Iran,Finland,1,#333333
Iran,Peru,1,#333333
Iran,Philippines,1,#333333
Ireland,Bangladesh,1,#333333
Ireland,Wales,1,#333333
Ireland,Kenya,2,#333333
Ireland,USA,1,#333333
Ireland,England,2,#333333
Ireland,Uganda,1,#333333
Ireland,South Africa,1,#333333
Israel,USA,1,#333333
Israel,Kenya,1,#333333
Israel,Germany,1,#333333
Italy,Germany,3,#333333
Italy,Kenya,6,#333333
Italy,Malaysia,3,#333333
Italy,Cambodia,1,#333333
Italy,Sweden,3,#333333
Italy,India,4,#333333
Italy,USA,7,#333333
Italy,Australia,3,#333333
Italy,Benin,1,#333333
Italy,Nigeria,2,#333333
Italy,Tunisia,1,#333333
Italy,Denmark,2,#333333
Italy,Syria,6,#333333
Italy,Belgium,1,#333333
Italy,Scotland,1,#333333
Italy,Netherlands,2,#333333
Italy,France,3,#333333
Italy,Guadeloupe,1,#333333
Italy,Cameroon,1,#333333
Italy,South Africa,2,#333333
Italy,England,3,#333333
Italy,Mexico,1,#333333
Italy,Chile,1,#333333
Italy,Paraguay,1,#333333
Italy,Morocco,1,#333333
Italy,Portugal,1,#333333
Italy,Spain,2,#333333
Italy,China,1,#333333
Italy,South Korea,1,#333333
Italy,Japan,2,#333333
Italy,Philippines,3,#333333
Italy,Indonesia,1,#333333
Italy,Zimbabwe,1,#333333
Jamaica,England,1,#333333
Jamaica,South Africa,1,#333333
Japan,Colombia,2,#333333
Japan,Thailand,2,#333333
Japan,Philippines,10,#333333
Japan,Kenya,4,#333333
Japan,Ethiopia,2,#333333
Japan,Syria,1,#333333
Japan,Mexico,1,#333333
Japan,Benin,2,#333333
Japan,Belgium,1,#333333
Japan,USA,2,#333333
Japan,China,1,#333333
Japan,South Korea,2,#333333
Japan,Italy,2,#333333
Japan,Niger,1,#333333
Japan,Ghana,1,#333333
Japan,Switzerland,1,#333333
Japan,Denmark,1,#333333
Japan,Cote Ivoire,1,#333333
Japan,England,1,#333333
Jordan,Syria,1,#333333
Jordan,Cyprus,1,#333333
Jordan,Uzbekistan,1,#333333
Kenya,China,8,#333333
Kenya,Germany,18,#333333
Kenya,Mali,6,#333333
Kenya,France,5,#333333
Kenya,Sri Lanka,1,#333333
Kenya,Netherlands,12,#333333
Kenya,Italy,6,#333333
Kenya,Malaysia,1,#333333
Kenya,England,11,#333333
Kenya,Scotland,4,#333333
Kenya,Uganda,9,#333333
Kenya,Zambia,3,#333333
Kenya,Nigeria,5,#333333
Kenya,Benin,2,#333333
Kenya,Ghana,2,#333333
Kenya,Portugal,1,#333333
Kenya,Bangladesh,2,#333333
Kenya,North Ireland,1,#333333
Kenya,USA,24,#333333
Kenya,Tanzania,5,#333333
Kenya,South Africa,8,#333333
Kenya,Mozambique,1,#333333
Kenya,Czech Republic,1,#333333
Kenya,Belgium,6,#333333
Kenya,Switzerland,4,#333333
Kenya,Japan,4,#333333
Kenya,Ethiopia,7,#333333
Kenya,Denmark,4,#333333
Kenya,Cameroon,2,#333333
Kenya,Canada,3,#333333
Kenya,Nicaragua,1,#333333
Kenya,Australia,5,#333333
Kenya,Brazil,1,#333333
Kenya,Sweden,6,#333333
Kenya,New Zealand,1,#333333
Kenya,India,9,#333333
Kenya,Colombia,2,#333333
Kenya,Zimbabwe,6,#333333
Kenya,Spain,3,#333333
Kenya,Mexico,4,#333333
Kenya,Laos,2,#333333
Kenya,Wales,1,#333333
Kenya,Ireland,2,#333333
Kenya,Israel,1,#333333
Kenya,Austria,2,#333333
Kenya,Burkina Faso,3,#333333
Kenya,Syria,1,#333333
Kenya,St Kitts & Nevi,1,#333333
Kenya,Ecuador,1,#333333
Kenya,Peru,4,#333333
Kenya,Nepal,1,#333333
Kenya,Zaire,1,#333333
Kenya,Rwanda,1,#333333
Kenya,Thailand,2,#333333
Kenya,Cote Ivoire,2,#333333
Kenya,Niger,1,#333333
Kenya,Senegal,1,#333333
Kenya,Malawi,1,#333333
Kenya,Pakistan,1,#333333
Kenya,Uruguay,1,#333333
Kenya,Mongol Peo Rep,1,#333333
Kenya,Tunisia,1,#333333
Laos,Switzerland,1,#333333
Laos,Indonesia,2,#333333
Laos,England,2,#333333
Laos,Canada,1,#333333
Laos,Australia,5,#333333
Laos,Sri Lanka,6,#333333
Laos,India,1,#333333
Laos,Spain,1,#333333
Laos,France,5,#333333
Laos,Kenya,2,#333333
Laos,Syria,1,#333333
Laos,South Africa,3,#333333
Laos,South Korea,1,#333333
Laos,Zambia,1,#333333
Laos,Ethiopia,4,#333333
Laos,Belgium,1,#333333
Laos,Germany,1,#333333
Laos,Thailand,1,#333333
Laos,Vietnam,1,#333333
Laos,Philippines,2,#333333
Laos,Mali,1,#333333
Laos,Denmark,1,#333333
Laos,Ghana,1,#333333
Lebanon,Syria,1,#333333
Luxembourg,Belgium,1,#333333
Luxembourg,USA,1,#333333
Luxembourg,France,1,#333333
Luxembourg,Peru,1,#333333
Madagascar,USA,1,#333333
Malawi,Canada,1,#333333
Malawi,USA,5,#333333
Malawi,Norway,1,#333333
Malawi,Germany,2,#333333
Malawi,Ethiopia,2,#333333
Malawi,India,1,#333333
Malawi,Indonesia,1,#333333
Malawi,South Africa,4,#333333
Malawi,Zimbabwe,1,#333333
Malawi,Zambia,1,#333333
Malawi,Kenya,1,#333333
Malawi,Ghana,2,#333333
Malawi,Netherlands,1,#333333
Malaysia,Cambodia,1,#333333
Malaysia,Sweden,2,#333333
Malaysia,Italy,3,#333333
Malaysia,India,3,#333333
Malaysia,England,3,#333333
Malaysia,Scotland,1,#333333
Malaysia,Kenya,1,#333333
Malaysia,Philippines,2,#333333
Malaysia,Netherlands,3,#333333
Malaysia,USA,4,#333333
Malaysia,Mexico,1,#333333
Malaysia,Denmark,1,#333333
Malaysia,Chile,1,#333333
Malaysia,Germany,1,#333333
Malaysia,France,3,#333333
Malaysia,Australia,3,#333333
Malaysia,South Africa,1,#333333
Malaysia,Indonesia,2,#333333
Malaysia,Vietnam,1,#333333
Malaysia,Colombia,2,#333333
Malaysia,Canada,2,#333333
Malaysia,Mali,1,#333333
Malaysia,Ghana,1,#333333
Mali,Germany,3,#333333
Mali,Kenya,6,#333333
Mali,Philippines,1,#333333
Mali,France,4,#333333
Mali,Benin,2,#333333
Mali,Burkina Faso,3,#333333
Mali,Sweden,1,#333333
Mali,Wales,1,#333333
Mali,Denmark,1,#333333
Mali,USA,2,#333333
Mali,Colombia,1,#333333
Mali,England,3,#333333
Mali,India,2,#333333
Mali,Niger,1,#333333
Mali,South Africa,1,#333333
Mali,Ghana,2,#333333
Mali,Nigeria,1,#333333
Mali,Togo,1,#333333
Mali,Cote Ivoire,2,#333333
Mali,Brazil,1,#333333
Mali,Laos,1,#333333
Mali,Malaysia,1,#333333
Mexico,USA,34,#333333
Mexico,Colombia,5,#333333
Mexico,Nigeria,2,#333333
Mexico,Switzerland,2,#333333
Mexico,Brazil,3,#333333
Mexico,Turkey,3,#333333
Mexico,England,2,#333333
Mexico,Uzbekistan,3,#333333
Mexico,Australia,13,#333333
Mexico,India,14,#333333
Mexico,Zimbabwe,5,#333333
Mexico,Spain,9,#333333
Mexico,Germany,9,#333333
Mexico,China,9,#333333
Mexico,Japan,1,#333333
Mexico,Indonesia,1,#333333
Mexico,Sweden,1,#333333
Mexico,Denmark,1,#333333
Mexico,Chile,2,#333333
Mexico,France,1,#333333
Mexico,Italy,1,#333333
Mexico,Malaysia,1,#333333
Mexico,South Africa,1,#333333
Mexico,Netherlands,2,#333333
Mexico,Iran,2,#333333
Mexico,Egypt,1,#333333
Mexico,Sudan,1,#333333
Mexico,Bangladesh,1,#333333
Mexico,Syria,2,#333333
