who,overlap,years,color
Colombia,Denmark,3,#333333
Colombia,India,3,#333333
Colombia,Burkina Faso,3,#333333
Colombia,Brazil,2,#333333
Colombia,Netherlands,3,#333333
Colombia,Switzerland,1,#333333
Colombia,Ethiopia,2,#333333
Colombia,Italy,2,#333333
Colombia,Tanzania,1,#333333
Colombia,South Africa,2,#333333
Colombia,Uganda,1,#333333
Colombia,Australia,2,#333333
Colombia,Rwanda,1,#333333
Colombia,Senegal,1,#333333
Colombia,Bangladesh,1,#333333
Colombia,Ireland,1,#333333
Colombia,Cuba,1,#333333
Colombia,Chile,1,#333333
Colombia,Nigeria,1,#333333
Colombia,Ghana,1,#333333
Colombia,Belgium,1,#333333
Colombia,Canada,1,#333333
Colombia,Indonesia,1,#333333
Congo,Cameroon,1,#333333
Congo,France,2,#333333
Congo,Indonesia,1,#333333
Costa Rica,France,1,#333333
Costa Rica,Peru,1,#333333
Costa Rica,Australia,1,#333333
Costa Rica,USA,1,#333333
Costa Rica,Philippines,2,#333333
Costa Rica,England,1,#333333
Costa Rica,Germany,1,#333333
Costa Rica,Italy,1,#333333
Costa Rica,Finland,1,#333333
Costa Rica,Mexico,1,#333333
Costa Rica,Canada,1,#333333
Cote Ivoire,Kenya,1,#333333
Cote Ivoire,Rwanda,1,#333333
Cote Ivoire,Netherlands,2,#333333
Cote Ivoire,Benin,1,#333333
Cote Ivoire,Tanzania,1,#333333
Cote Ivoire,Burundi,1,#333333
Cote Ivoire,Philippines,1,#333333
Cote Ivoire,Italy,1,#333333
Croatia,Greece,1,#333333
Croatia,Netherlands,1,#333333
Cuba,USA,1,#333333
Cuba,Colombia,1,#333333
Czech Republic,Philippines,2,#333333
Czech Republic,Belgium,3,#333333
Czech Republic,Morocco,2,#333333
Czech Republic,Russia,1,#333333
Czech Republic,Wales,1,#333333
Czech Republic,Portugal,1,#333333
Czech Republic,USA,1,#333333
Czech Republic,Cameroon,1,#333333
Czech Republic,Germany,1,#333333
Dem Rep Congo,Netherlands,2,#333333
Dem Rep Congo,France,2,#333333
Dem Rep Congo,Cameroon,1,#333333
Dem Rep Congo,Togo,1,#333333
Denmark,Burkina Faso,1,#333333
Denmark,Mali,3,#333333
Denmark,Germany,1,#333333
Denmark,Kenya,3,#333333
Denmark,Senegal,1,#333333
Denmark,Belgium,1,#333333
Denmark,Spain,1,#333333
Denmark,France,4,#333333
Denmark,England,4,#333333
Denmark,Colombia,3,#333333
Denmark,Ethiopia,1,#333333
Denmark,Mexico,1,#333333
Denmark,Italy,1,#333333
Denmark,Finland,1,#333333
Denmark,USA,2,#333333
Denmark,Malawi,1,#333333
Denmark,Indonesia,1,#333333
Denmark,Peru,1,#333333
Denmark,Benin,3,#333333
Denmark,Australia,2,#333333
Denmark,Philippines,1,#333333
Denmark,Wales,1,#333333
Denmark,Canada,1,#333333
Denmark,Netherlands,1,#333333
Ecuador,Ireland,1,#333333
Ecuador,Peru,2,#333333
Ecuador,Bolivia,1,#333333
Ecuador,Indonesia,1,#333333
Egypt,Bolivia,1,#333333
Egypt,Netherlands,2,#333333
Egypt,Australia,2,#333333
Egypt,Jordan,1,#333333
Egypt,Sudan,1,#333333
Egypt,Morocco,1,#333333
Egypt,Pakistan,1,#333333
Egypt,Ethiopia,1,#333333
Egypt,Peru,1,#333333
England,Belgium,6,#333333
England,Philippines,13,#333333
England,Portugal,3,#333333
England,Norway,4,#333333
England,South Korea,2,#333333
England,Tanzania,2,#333333
England,Nigeria,7,#333333
England,USA,23,#333333
England,Indonesia,13,#333333
England,Singapore,1,#333333
England,Spain,5,#333333
England,Germany,4,#333333
England,China,3,#333333
England,Australia,12,#333333
England,South Africa,3,#333333
England,Thailand,1,#333333
England,Uganda,7,#333333
England,Mexico,4,#333333
England,Ethiopia,5,#333333
England,Kenya,15,#333333
England,Japan,2,#333333
England,Scotland,3,#333333
England,Argentina,1,#333333
England,Chile,2,#333333
England,Denmark,4,#333333
England,France,3,#333333
England,Colombia,5,#333333
England,Ghana,1,#333333
England,Brazil,3,#333333
England,New Zealand,3,#333333
England,Switzerland,1,#333333
England,India,3,#333333
England,Italy,2,#333333
England,Nepal,2,#333333
England,Bangladesh,2,#333333
England,Rwanda,1,#333333
England,Peru,1,#333333
England,Costa Rica,1,#333333
England,Zimbabwe,1,#333333
England,Senegal,1,#333333
England,Pakistan,1,#333333
England,Netherlands,3,#333333
England,Sri Lanka,1,#333333
England,Mozambique,1,#333333
England,Benin,1,#333333
England,Austria,1,#333333
England,Canada,1,#333333
England,Vietnam,1,#333333
Eritrea,Kenya,1,#333333
Eritrea,Netherlands,1,#333333
Eritrea,Niger,1,#333333
Eritrea,Uganda,1,#333333
Ethiopia,Austria,3,#333333
Ethiopia,Kenya,20,#333333
Ethiopia,South Korea,2,#333333
Ethiopia,Bangladesh,2,#333333
Ethiopia,USA,15,#333333
Ethiopia,Zimbabwe,5,#333333
Ethiopia,Germany,5,#333333
Ethiopia,Belgium,3,#333333
Ethiopia,England,5,#333333
Ethiopia,Spain,1,#333333
Ethiopia,Syria,2,#333333
Ethiopia,South Africa,4,#333333
Ethiopia,Zambia,1,#333333
Ethiopia,Benin,1,#333333
Ethiopia,Singapore,1,#333333
Ethiopia,Denmark,1,#333333
Ethiopia,Mexico,5,#333333
Ethiopia,Canada,1,#333333
Ethiopia,Netherlands,6,#333333
Ethiopia,Nicaragua,1,#333333
Ethiopia,India,2,#333333
Ethiopia,Nigeria,2,#333333
Ethiopia,Niger,1,#333333
Ethiopia,Colombia,2,#333333
Ethiopia,Italy,1,#333333
Ethiopia,Tanzania,3,#333333
Ethiopia,Uganda,2,#333333
Ethiopia,Rwanda,1,#333333
Ethiopia,Norway,2,#333333
Ethiopia,Nepal,1,#333333
Ethiopia,France,2,#333333
Ethiopia,Lebanon,1,#333333
Ethiopia,Morocco,1,#333333
Ethiopia,Pakistan,2,#333333
Ethiopia,Switzerland,1,#333333
Ethiopia,Indonesia,1,#333333
Ethiopia,Brazil,1,#333333
Ethiopia,Peru,1,#333333
Ethiopia,Egypt,1,#333333
Ethiopia,Sweden,1,#333333
Finland,Uzbekistan,1,#333333
Finland,Sri Lanka,1,#333333
Finland,Tajikistan,1,#333333
Finland,Kazakhstan,1,#333333
Finland,Vietnam,1,#333333
Finland,USA,4,#333333
Finland,Denmark,1,#333333
Finland,Ghana,2,#333333
Finland,Burkina Faso,2,#333333
Finland,Germany,1,#333333
Finland,Philippines,1,#333333
Finland,Costa Rica,1,#333333
Finland,Italy,1,#333333
Finland,Mexico,1,#333333
Finland,Canada,1,#333333
Finland,Uganda,1,#333333
Finland,Kenya,1,#333333
Finland,Indonesia,1,#333333
France,Germany,2,#333333
France,Philippines,12,#333333
France,Burkina Faso,5,#333333
France,Indonesia,8,#333333
France,Netherlands,4,#333333
France,Cameroon,6,#333333
France,Dem Rep Congo,2,#333333
France,Belgium,7,#333333
France,Benin,8,#333333
France,New Zealand,1,#333333
France,Tunisia,2,#333333
France,Sudan,1,#333333
France,Australia,4,#333333
France,South Africa,3,#333333
France,USA,8,#333333
France,Colombia,9,#333333
France,Spain,2,#333333
France,Mexico,1,#333333
France,India,1,#333333
France,Kenya,3,#333333
France,Senegal,6,#333333
France,Denmark,4,#333333
France,England,3,#333333
France,Peru,4,#333333
France,Norway,2,#333333
France,Brazil,2,#333333
France,Bolivia,1,#333333
France,Togo,1,#333333
France,Switzerland,2,#333333
France,Laos,1,#333333
France,Sri Lanka,1,#333333
France,Syria,1,#333333
France,China,4,#333333
France,Thailand,1,#333333
France,Niger,1,#333333
France,Congo,2,#333333
France,Jordan,1,#333333
France,Vietnam,4,#333333
France,Morocco,2,#333333
France,Costa Rica,1,#333333
France,Ethiopia,2,#333333
France,Wales,1,#333333
France,Canada,2,#333333
France,Uganda,1,#333333
France,Madagascar,2,#333333
France,Nigeria,2,#333333
France,Tanzania,1,#333333
France,Iran,1,#333333
Germany,France,2,#333333
Germany,Philippines,18,#333333
Germany,Kenya,26,#333333
Germany,Turkey,1,#333333
Germany,Ireland,1,#333333
Germany,Syria,2,#333333
Germany,USA,13,#333333
Germany,Vietnam,4,#333333
Germany,Switzerland,3,#333333
Germany,England,4,#333333
Germany,Spain,3,#333333
Germany,Indonesia,5,#333333
Germany,Australia,5,#333333
Germany,Brazil,1,#333333
Germany,Ethiopia,5,#333333
Germany,Colombia,1,#333333
Germany,Nicaragua,1,#333333
Germany,Japan,1,#333333
Germany,Nepal,2,#333333
Germany,India,4,#333333
Germany,Senegal,1,#333333
Germany,Belgium,2,#333333
Germany,Denmark,1,#333333
Germany,Sri Lanka,4,#333333
Germany,Benin,2,#333333
Germany,Singapore,1,#333333
Germany,Jordan,1,#333333
Germany,Netherlands,2,#333333
Germany,Thailand,2,#333333
Germany,Mexico,6,#333333
Germany,Togo,1,#333333
Germany,Ghana,2,#333333
Germany,Mali,1,#333333
Germany,Uganda,1,#333333
Germany,Italy,3,#333333
Germany,China,4,#333333
Germany,Laos,1,#333333
Germany,Uruguay,1,#333333
Germany,Lebanon,1,#333333
Germany,Azerbaijan,1,#333333
Germany,Uzbekistan,1,#333333
Germany,Cameroon,1,#333333
Germany,Czech Republic,1,#333333
Germany,Costa Rica,1,#333333
Germany,Finland,1,#333333
Germany,Canada,1,#333333
Germany,Peru,1,#333333
Germany,Tanzania,2,#333333
Germany,Taiwan,1,#333333
Germany,Malaysia,1,#333333
Germany,Sweden,1,#333333
Germany,Zimbabwe,1,#333333
Ghana,Netherlands,2,#333333
Ghana,Benin,1,#333333
Ghana,England,1,#333333
Ghana,USA,8,#333333
Ghana,Belgium,1,#333333
Ghana,Kenya,3,#333333
Ghana,Togo,1,#333333
Ghana,Mali,1,#333333
Ghana,Germany,2,#333333
Ghana,Thailand,1,#333333
Ghana,Nigeria,2,#333333
Ghana,Finland,2,#333333
Ghana,Scotland,2,#333333
Ghana,Spain,1,#333333
Ghana,Greece,1,#333333
Ghana,Peru,1,#333333
Ghana,Colombia,1,#333333
Ghana,China,1,#333333
Greece,Croatia,1,#333333
Greece,Netherlands,1,#333333
Greece,Scotland,1,#333333
Greece,Spain,1,#333333
Greece,Ghana,1,#333333
Guadeloupe,Benin,1,#333333
Guatemala,USA,1,#333333
India,Mexico,12,#333333
India,Kenya,10,#333333
India,Philippines,20,#333333
India,Austria,1,#333333
India,Australia,10,#333333
India,USA,24,#333333
India,Nepal,7,#333333
India,Germany,4,#333333
India,France,1,#333333
India,Norway,1,#333333
India,Japan,2,#333333
India,Laos,5,#333333
India,Colombia,3,#333333
India,Niger,4,#333333
India,Brazil,2,#333333
India,Ethiopia,2,#333333
India,Netherlands,1,#333333
India,Nicaragua,1,#333333
India,Zimbabwe,2,#333333
India,Nigeria,3,#333333
India,Morocco,2,#333333
India,Taiwan,2,#333333
India,England,3,#333333
India,Tanzania,1,#333333
India,Uganda,1,#333333
India,Pakistan,4,#333333
India,Italy,1,#333333
India,Lebanon,1,#333333
India,Belgium,1,#333333
India,Bangladesh,5,#333333
India,Sri Lanka,1,#333333
India,South Africa,1,#333333
India,China,3,#333333
India,Chile,1,#333333
India,Scotland,1,#333333
India,Wales,1,#333333
India,Canada,1,#333333
Indonesia,France,8,#333333
Indonesia,Burkina Faso,4,#333333
Indonesia,England,13,#333333
Indonesia,USA,9,#333333
Indonesia,Singapore,2,#333333
Indonesia,Spain,3,#333333
Indonesia,Norway,7,#333333
Indonesia,Germany,5,#333333
Indonesia,South Korea,1,#333333
Indonesia,China,3,#333333
Indonesia,Philippines,4,#333333
Indonesia,Australia,11,#333333
Indonesia,Brazil,5,#333333
Indonesia,Kenya,2,#333333
Indonesia,Peru,5,#333333
Indonesia,Ecuador,1,#333333
Indonesia,Cameroon,1,#333333
Indonesia,Bolivia,1,#333333
Indonesia,Netherlands,8,#333333
Indonesia,Jordan,1,#333333
Indonesia,Thailand,1,#333333
Indonesia,Malawi,1,#333333
Indonesia,Mali,1,#333333
Indonesia,Denmark,1,#333333
Indonesia,Bangladesh,1,#333333
Indonesia,Italy,2,#333333
Indonesia,Canada,1,#333333
Indonesia,Scotland,2,#333333
Indonesia,Vietnam,1,#333333
Indonesia,Sweden,1,#333333
Indonesia,Uganda,2,#333333
Indonesia,Congo,1,#333333
Indonesia,Ethiopia,1,#333333
Indonesia,Portugal,1,#333333
Indonesia,Mozambique,1,#333333
Indonesia,Nepal,2,#333333
Indonesia,Finland,1,#333333
Indonesia,Belgium,1,#333333
Indonesia,Tanzania,1,#333333
Indonesia,Colombia,1,#333333
Indonesia,Switzerland,1,#333333
Iran,Morocco,3,#333333
Iran,France,1,#333333
Iran,USA,1,#333333
Iran,Japan,1,#333333
Iran,Philippines,1,#333333
Iran,Nigeria,1,#333333
Iran,Italy,1,#333333
Ireland,Malawi,2,#333333
Ireland,Vietnam,2,#333333
Ireland,Netherlands,1,#333333
Ireland,Turkey,1,#333333
Ireland,Germany,1,#333333
Ireland,Syria,1,#333333
Ireland,Ecuador,1,#333333
Ireland,Peru,1,#333333
Ireland,Bolivia,1,#333333
Ireland,Colombia,1,#333333
Israel,USA,1,#333333
Israel,China,1,#333333
Israel,Kenya,1,#333333
Israel,Mexico,1,#333333
Italy,Jordan,2,#333333
Italy,Philippines,5,#333333
Italy,Tanzania,3,#333333
Italy,USA,12,#333333
Italy,Morocco,1,#333333
Italy,Mali,1,#333333
Italy,Mexico,3,#333333
Italy,Denmark,1,#333333
Italy,Ethiopia,1,#333333
Italy,Colombia,2,#333333
Italy,Germany,3,#333333
Italy,Uganda,2,#333333
Italy,Indonesia,2,#333333
Italy,Bangladesh,1,#333333
Italy,England,2,#333333
Italy,Kenya,4,#333333
Italy,Australia,1,#333333
Italy,India,1,#333333
Italy,Lebanon,1,#333333
Italy,Sweden,1,#333333
Italy,Canada,2,#333333
Italy,Costa Rica,1,#333333
Italy,Finland,1,#333333
Italy,Peru,1,#333333
Italy,Austria,1,#333333
Italy,Netherlands,2,#333333
Italy,Burundi,1,#333333
Italy,Cote Ivoire,1,#333333
Italy,Iran,1,#333333
Italy,Japan,1,#333333
Italy,Nigeria,1,#333333
Japan,Colombia,2,#333333
Japan,Mexico,4,#333333
Japan,USA,2,#333333
Japan,Philippines,12,#333333
Japan,Vietnam,2,#333333
Japan,Germany,1,#333333
Japan,England,2,#333333
Japan,Kenya,4,#333333
Japan,Australia,5,#333333
Japan,Benin,2,#333333
Japan,Netherlands,1,#333333
Japan,India,2,#333333
Japan,Spain,2,#333333
Japan,New Zealand,2,#333333
Japan,China,1,#333333
Japan,Tanzania,1,#333333
Japan,Burkina Faso,1,#333333
Japan,Peru,1,#333333
Japan,Brazil,1,#333333
Japan,Syria,1,#333333
Japan,Sri Lanka,1,#333333
Japan,Malawi,1,#333333
Japan,Bangladesh,1,#333333
Japan,South Korea,1,#333333
Japan,Paraguay,1,#333333
Japan,Iran,1,#333333
Japan,Nigeria,1,#333333
Japan,Italy,1,#333333
Jordan,Italy,2,#333333
Jordan,Uzbekistan,1,#333333
Jordan,Turkey,2,#333333
Jordan,Germany,1,#333333
Jordan,Indonesia,1,#333333
Jordan,Pakistan,1,#333333
Jordan,Malawi,1,#333333
Jordan,Switzerland,1,#333333
Jordan,Tunisia,3,#333333
Jordan,France,1,#333333
Jordan,New Zealand,1,#333333
Jordan,Morocco,2,#333333
Jordan,Egypt,1,#333333
Jordan,Canada,1,#333333
Jordan,Lebanon,1,#333333
Kazakhstan,Uzbekistan,1,#333333
Kazakhstan,Sri Lanka,1,#333333
Kazakhstan,Tajikistan,1,#333333
Kazakhstan,Vietnam,1,#333333
Kazakhstan,Finland,1,#333333
Kazakhstan,Mexico,1,#333333
Kazakhstan,USA,2,#333333
Kazakhstan,Turkey,2,#333333
Kazakhstan,Russia,1,#333333
Kenya,USA,45,#333333
Kenya,Colombia,3,#333333
Kenya,Peru,3,#333333
Kenya,Thailand,3,#333333
Kenya,Germany,26,#333333
Kenya,Philippines,5,#333333
Kenya,Malawi,4,#333333
Kenya,Ethiopia,20,#333333
Kenya,Mexico,13,#333333
Kenya,India,10,#333333
Kenya,Sweden,6,#333333
Kenya,Scotland,5,#333333
Kenya,Switzerland,6,#333333
Kenya,Zimbabwe,10,#333333
Kenya,Eritrea,1,#333333
Kenya,Netherlands,10,#333333
Kenya,Niger,2,#333333
Kenya,Uganda,7,#333333
Kenya,Syria,1,#333333
Kenya,Australia,16,#333333
Kenya,England,15,#333333
Kenya,Japan,4,#333333
Kenya,Indonesia,2,#333333
Kenya,Belgium,3,#333333
Kenya,France,3,#333333
Kenya,South Africa,6,#333333
Kenya,Senegal,3,#333333
Kenya,Spain,4,#333333
Kenya,Denmark,3,#333333
Kenya,Zambia,2,#333333
Kenya,Norway,3,#333333
Kenya,Tanzania,8,#333333
Kenya,Sudan,1,#333333
Kenya,Brazil,5,#333333
Kenya,New Zealand,2,#333333
Kenya,Ghana,3,#333333
Kenya,China,5,#333333
Kenya,Israel,1,#333333
Kenya,Taiwan,1,#333333
Kenya,Canada,6,#333333
Kenya,Mali,5,#333333
Kenya,Italy,4,#333333
Kenya,Austria,2,#333333
Kenya,Cote Ivoire,1,#333333
Kenya,Cameroon,1,#333333
Kenya,Rwanda,2,#333333
Kenya,Vietnam,1,#333333
Kenya,Nepal,1,#333333
Kenya,Bangladesh,1,#333333
Kenya,Benin,1,#333333
Kenya,Nigeria,2,#333333
Kenya,Wales,2,#333333
Kenya,Nicaragua,1,#333333
Kenya,Finland,1,#333333
Kenya,Mozambique,1,#333333
Kenya,Burkina Faso,1,#333333
Laos,India,5,#333333
Laos,Sri Lanka,2,#333333
Laos,France,1,#333333
Laos,Syria,1,#333333
Laos,Nepal,1,#333333
Laos,Thailand,1,#333333
Laos,Germany,1,#333333
Laos,USA,2,#333333
Laos,Australia,2,#333333
Laos,South Africa,1,#333333
Laos,Vietnam,1,#333333
Laos,China,1,#333333
Lebanon,Syria,1,#333333
Lebanon,Belgium,1,#333333
Lebanon,Italy,1,#333333
Lebanon,USA,1,#333333
Lebanon,India,1,#333333
Lebanon,Mexico,1,#333333
Lebanon,Germany,1,#333333
Lebanon,Ethiopia,1,#333333
Lebanon,Morocco,1,#333333
Lebanon,Jordan,1,#333333
Luxembourg,Peru,1,#333333
Madagascar,USA,1,#333333
Madagascar,Philippines,3,#333333
Madagascar,France,2,#333333
Madagascar,Senegal,2,#333333
Malawi,Ireland,2,#333333
Malawi,Vietnam,2,#333333
Malawi,Netherlands,1,#333333
Malawi,Kenya,4,#333333
