who,overlap,years,color
Kenya,Namibia,1,#333333
Kenya,South Korea,1,#333333
Kenya,Israel,1,#333333
Kenya,Benin,1,#333333
Kenya,Togo,1,#333333
Kenya,Colombia,1,#333333
Kenya,Italy,1,#333333
Kenya,Syria,1,#333333
Malaysia,Italy,1,#333333
Mali,India,1,#333333
Mali,Benin,1,#333333
Mali,South Africa,1,#333333
Mali,Kenya,1,#333333
Mali,Cote Ivoire,1,#333333
Mali,Germany,1,#333333
Mali,Ghana,1,#333333
Mali,Netherlands,2,#333333
Mali,Italy,1,#333333
Mali,Colombia,1,#333333
Mali,USA,1,#333333
Martinique,France,1,#333333
Martinique,Kenya,1,#333333
Martinique,Brazil,1,#333333
Mauritania,Senegal,1,#333333
Mauritania,USA,1,#333333
Mexico,USA,16,#333333
Mexico,Switzerland,2,#333333
Mexico,Ethiopia,1,#333333
Mexico,England,1,#333333
Mexico,Syria,2,#333333
Mexico,Italy,3,#333333
Mexico,Australia,5,#333333
Mexico,France,5,#333333
Mexico,Argentina,3,#333333
Mexico,Germany,2,#333333
Mexico,Netherlands,3,#333333
Mexico,Canada,4,#333333
Mexico,Zimbabwe,1,#333333
Mexico,Uruguay,1,#333333
Mexico,Peru,1,#333333
Mexico,Spain,1,#333333
Namibia,Kenya,1,#333333
Namibia,England,1,#333333
Nepal,Germany,2,#333333
Nepal,Australia,1,#333333
Nepal,Philippines,2,#333333
Nepal,India,1,#333333
Nepal,Bangladesh,1,#333333
Netherlands,Niger,1,#333333
Netherlands,Philippines,1,#333333
Netherlands,France,3,#333333
Netherlands,Italy,4,#333333
Netherlands,Syria,3,#333333
Netherlands,Costa Rica,1,#333333
Netherlands,Scotland,1,#333333
Netherlands,Kenya,7,#333333
Netherlands,Croatia,1,#333333
Netherlands,Austria,1,#333333
Netherlands,Switzerland,1,#333333
Netherlands,Colombia,2,#333333
Netherlands,USA,4,#333333
Netherlands,Germany,2,#333333
Netherlands,Peru,2,#333333
Netherlands,Mexico,3,#333333
Netherlands,Pakistan,1,#333333
Netherlands,Sri Lanka,2,#333333
Netherlands,Ethiopia,1,#333333
Netherlands,South Africa,1,#333333
Netherlands,Cote Ivoire,1,#333333
Netherlands,Mali,2,#333333
Netherlands,Ghana,1,#333333
Netherlands,Benin,1,#333333
Netherlands,Spain,1,#333333
New Zealand,USA,1,#333333
New Zealand,Philippines,1,#333333
Niger,Germany,2,#333333
Niger,Cote Ivoire,1,#333333
Niger,Netherlands,1,#333333
Nigeria,USA,1,#333333
Nigeria,England,7,#333333
Nigeria,Benin,2,#333333
Nigeria,Belgium,3,#333333
Nigeria,Cote Ivoire,4,#333333
Nigeria,Kenya,2,#333333
Nigeria,Togo,1,#333333
Nigeria,Germany,1,#333333
Nigeria,Sweden,1,#333333
Norway,Indonesia,1,#333333
Norway,USA,2,#333333
Norway,Philippines,1,#333333
Pakistan,Denmark,1,#333333
Pakistan,Sri Lanka,4,#333333
Pakistan,Syria,1,#333333
Pakistan,Australia,1,#333333
Pakistan,Netherlands,1,#333333
Peru,Philippines,1,#333333
Peru,USA,7,#333333
Peru,Vietnam,1,#333333
Peru,Colombia,3,#333333
Peru,Ecuador,1,#333333
Peru,England,1,#333333
Peru,Germany,2,#333333
Peru,Netherlands,2,#333333
Peru,Denmark,3,#333333
Peru,Kenya,1,#333333
Peru,China,1,#333333
Peru,Mexico,1,#333333
Philippines,Tanzania,1,#333333
Philippines,Canada,1,#333333
Philippines,France,5,#333333
Philippines,India,14,#333333
Philippines,USA,17,#333333
Philippines,Belgium,2,#333333
Philippines,Bangladesh,3,#333333
Philippines,Netherlands,1,#333333
Philippines,Denmark,3,#333333
Philippines,Ireland,1,#333333
Philippines,Germany,6,#333333
Philippines,Scotland,3,#333333
Philippines,Japan,8,#333333
Philippines,England,5,#333333
Philippines,Thailand,1,#333333
Philippines,Peru,1,#333333
Philippines,Vietnam,1,#333333
Philippines,Australia,3,#333333
Philippines,Nepal,2,#333333
Philippines,China,8,#333333
Philippines,Sweden,2,#333333
Philippines,New Zealand,1,#333333
Philippines,Bhutan,1,#333333
Philippines,Norway,1,#333333
Scotland,Kenya,11,#333333
Scotland,England,3,#333333
Scotland,Costa Rica,3,#333333
Scotland,Philippines,3,#333333
Scotland,Germany,2,#333333
Scotland,Netherlands,1,#333333
Scotland,Belgium,2,#333333
Scotland,Tanzania,1,#333333
Scotland,Gambia,1,#333333
Scotland,Canada,1,#333333
Scotland,Burkina Faso,1,#333333
Scotland,Zambia,1,#333333
Scotland,Sweden,2,#333333
Scotland,Brazil,1,#333333
Senegal,Denmark,1,#333333
Senegal,USA,1,#333333
Senegal,Mauritania,1,#333333
Senegal,Germany,1,#333333
South Africa,Kenya,2,#333333
South Africa,Cote Ivoire,1,#333333
South Africa,Germany,1,#333333
South Africa,Mali,1,#333333
South Africa,Ghana,1,#333333
South Africa,Netherlands,1,#333333
South Korea,USA,1,#333333
South Korea,Kenya,1,#333333
Spain,China,1,#333333
Spain,Indonesia,1,#333333
Spain,Syria,2,#333333
Spain,Netherlands,1,#333333
Spain,Mexico,1,#333333
Sri Lanka,Denmark,2,#333333
Sri Lanka,Pakistan,4,#333333
Sri Lanka,Netherlands,2,#333333
Sri Lanka,Iran,2,#333333
Sri Lanka,USA,1,#333333
Sweden,Scotland,2,#333333
Sweden,Philippines,2,#333333
Sweden,England,3,#333333
Sweden,Nigeria,1,#333333
Switzerland,Mexico,2,#333333
Switzerland,Colombia,3,#333333
Switzerland,France,2,#333333
Switzerland,Croatia,1,#333333
Switzerland,Austria,1,#333333
Switzerland,Netherlands,1,#333333
Switzerland,Italy,1,#333333
Switzerland,Zambia,3,#333333
Switzerland,Kenya,3,#333333
Switzerland,England,1,#333333
Syria,Italy,3,#333333
Syria,Mexico,2,#333333
Syria,USA,2,#333333
Syria,France,6,#333333
Syria,Netherlands,3,#333333
Syria,Spain,2,#333333
Syria,Pakistan,1,#333333
Syria,Australia,1,#333333
Syria,Iraq,2,#333333
Syria,Germany,1,#333333
Syria,England,1,#333333
Syria,Tunisia,1,#333333
Syria,Algeria,1,#333333
Syria,Turkey,1,#333333
Syria,Kenya,1,#333333
Tanzania,Philippines,1,#333333
Tanzania,Kenya,3,#333333
Tanzania,Scotland,1,#333333
Tanzania,Belgium,1,#333333
Tanzania,Germany,1,#333333
Tanzania,Gambia,1,#333333
Tanzania,Canada,1,#333333
Tanzania,Burkina Faso,1,#333333
Tanzania,Zambia,1,#333333
Thailand,Philippines,1,#333333
Thailand,India,1,#333333
Thailand,Australia,1,#333333
Thailand,Vietnam,1,#333333
Thailand,USA,2,#333333
Thailand,Israel,1,#333333
Togo,Kenya,1,#333333
Togo,Benin,1,#333333
Togo,Cote Ivoire,1,#333333
Togo,Nigeria,1,#333333
Togo,England,1,#333333
Togo,Belgium,1,#333333
Tunisia,Syria,1,#333333
Turkey,Hungary,1,#333333
Turkey,Germany,1,#333333
Turkey,France,1,#333333
Turkey,Algeria,1,#333333
Turkey,Syria,1,#333333
USA,Mexico,16,#333333
USA,Ethiopia,6,#333333
USA,Kenya,10,#333333
USA,Japan,6,#333333
USA,Brazil,1,#333333
USA,Colombia,8,#333333
USA,Philippines,17,#333333
USA,India,6,#333333
USA,Syria,2,#333333
USA,Italy,4,#333333
USA,Denmark,2,#333333
USA,Canada,4,#333333
USA,Indonesia,3,#333333
USA,Belgium,3,#333333
USA,Nigeria,1,#333333
USA,Senegal,1,#333333
USA,Mauritania,1,#333333
USA,Argentina,1,#333333
USA,Honduras,1,#333333
USA,Peru,7,#333333
USA,Vietnam,2,#333333
USA,Australia,2,#333333
USA,Thailand,2,#333333
USA,Germany,2,#333333
USA,Netherlands,4,#333333
USA,France,3,#333333
USA,China,4,#333333
USA,Israel,1,#333333
USA,Bangladesh,1,#333333
USA,Zimbabwe,2,#333333
USA,New Zealand,1,#333333
USA,South Korea,1,#333333
USA,Norway,2,#333333
USA,Uruguay,1,#333333
USA,Bhutan,1,#333333
USA,Mali,1,#333333
USA,Benin,1,#333333
USA,England,1,#333333
USA,Sri Lanka,1,#333333
Uganda,Kenya,3,#333333
Uganda,England,4,#333333
Uganda,Zimbabwe,1,#333333
Uruguay,Mexico,1,#333333
Uruguay,USA,1,#333333
Venezuela,Colombia,1,#333333
Vietnam,Peru,1,#333333
Vietnam,Philippines,1,#333333
Vietnam,USA,2,#333333
Vietnam,India,1,#333333
Vietnam,Australia,1,#333333
Vietnam,Thailand,1,#333333
Zambia,Scotland,1,#333333
Zambia,Kenya,2,#333333
Zambia,Belgium,1,#333333
Zambia,Germany,1,#333333
Zambia,Tanzania,1,#333333
Zambia,Gambia,1,#333333
Zambia,Canada,1,#333333
Zambia,Burkina Faso,1,#333333
Zambia,Switzerland,3,#333333
Zambia,England,1,#333333
Zimbabwe,Kenya,4,#333333
Zimbabwe,Uganda,1,#333333
Zimbabwe,England,2,#333333
Zimbabwe,Ethiopia,1,#333333
Zimbabwe,USA,2,#333333
Zimbabwe,Mexico,1,#333333
Zimbabwe,France,1,#333333
