who,overlap,years,color
Botswana,USA,1,#333333
Botswana,Australia,1,#333333
Botswana,Sri Lanka,1,#333333
Botswana,India,1,#333333
Botswana,Canada,1,#333333
Brazil,USA,4,#333333
Brazil,Colombia,3,#333333
Brazil,South Africa,1,#333333
Brazil,Kenya,1,#333333
Brazil,England,1,#333333
Brazil,Scotland,2,#333333
Brazil,Bolivia,1,#333333
Brazil,France,1,#333333
Brazil,Panama,1,#333333
Brazil,Peru,1,#333333
Brazil,Ecuador,1,#333333
Brazil,Venezuela,1,#333333
Brazil,Italy,1,#333333
Brazil,Taiwan,1,#333333
Brazil,Belgium,1,#333333
Brazil,Mexico,1,#333333
Burkina Faso,Germany,1,#333333
Burkina Faso,Kenya,3,#333333
Burkina Faso,Gambia,1,#333333
Burkina Faso,Belgium,1,#333333
Burkina Faso,Mali,1,#333333
Burkina Faso,Senegal,1,#333333
Burkina Faso,Canada,1,#333333
Burkina Faso,Madagascar,1,#333333
Burkina Faso,Togo,1,#333333
Cameroon,Uganda,3,#333333
Cameroon,USA,2,#333333
Cameroon,Nigeria,2,#333333
Cameroon,Germany,1,#333333
Cameroon,Kenya,3,#333333
Cameroon,England,2,#333333
Cameroon,Switzerland,2,#333333
Cameroon,Mali,1,#333333
Cameroon,South Africa,1,#333333
Cameroon,Gabon,2,#333333
Cameroon,Sri Lanka,1,#333333
Cameroon,Belgium,2,#333333
Cameroon,Malawi,1,#333333
Cameroon,Mexico,1,#333333
Cameroon,Netherlands,1,#333333
Cameroon,Canada,1,#333333
Cameroon,Spain,1,#333333
Cameroon,France,1,#333333
Cameroon,Congo,1,#333333
Cameroon,Cent Afr Republ,1,#333333
Canada,Mexico,2,#333333
Canada,France,2,#333333
Canada,Australia,6,#333333
Canada,Netherlands,2,#333333
Canada,Kenya,7,#333333
Canada,Italy,1,#333333
Canada,Benin,1,#333333
Canada,USA,7,#333333
Canada,Belgium,1,#333333
Canada,England,2,#333333
Canada,Scotland,1,#333333
Canada,Colombia,2,#333333
Canada,Malaysia,2,#333333
Canada,Philippines,3,#333333
Canada,Thailand,1,#333333
Canada,Vietnam,1,#333333
Canada,Indonesia,2,#333333
Canada,Bangladesh,2,#333333
Canada,India,2,#333333
Canada,Sri Lanka,2,#333333
Canada,Germany,2,#333333
Canada,Spain,1,#333333
Canada,Russia,1,#333333
Canada,Finland,1,#333333
Canada,Mali,1,#333333
Canada,Zimbabwe,1,#333333
Canada,Ghana,1,#333333
Canada,Japan,1,#333333
Canada,Botswana,1,#333333
Canada,South Africa,1,#333333
Canada,Senegal,1,#333333
Canada,Burkina Faso,1,#333333
Canada,China,1,#333333
Canada,Kazakhstan,1,#333333
Canada,Peru,1,#333333
Canada,Cameroon,1,#333333
Cent Afr Republ,Spain,1,#333333
Cent Afr Republ,France,1,#333333
Cent Afr Republ,Switzerland,1,#333333
Cent Afr Republ,Gabon,1,#333333
Cent Afr Republ,Cameroon,1,#333333
Cent Afr Republ,Congo,1,#333333
Cent Afr Republ,Belgium,1,#333333
Chile,Mexico,1,#333333
Chile,Spain,1,#333333
Chile,England,1,#333333
Chile,Kenya,1,#333333
China,Peru,2,#333333
China,Philippines,28,#333333
China,Mexico,15,#333333
China,USA,10,#333333
China,Australia,7,#333333
China,Colombia,1,#333333
China,Japan,3,#333333
China,Laos,2,#333333
China,England,1,#333333
China,Thailand,2,#333333
China,Sri Lanka,1,#333333
China,South Korea,1,#333333
China,France,2,#333333
China,Germany,1,#333333
China,India,1,#333333
China,Netherlands,4,#333333
China,Norway,1,#333333
China,Nepal,1,#333333
China,Syria,2,#333333
China,Canada,1,#333333
China,Kazakhstan,1,#333333
Colombia,England,2,#333333
Colombia,Greece,1,#333333
Colombia,Peru,2,#333333
Colombia,Kenya,4,#333333
Colombia,Germany,6,#333333
Colombia,USA,8,#333333
Colombia,China,1,#333333
Colombia,Mexico,2,#333333
Colombia,Australia,1,#333333
Colombia,Canada,2,#333333
Colombia,Brazil,3,#333333
Colombia,Vietnam,1,#333333
Colombia,Nigeria,1,#333333
Colombia,Japan,1,#333333
Colombia,Taiwan,1,#333333
Colombia,Scotland,1,#333333
Colombia,Belgium,2,#333333
Colombia,Switzerland,1,#333333
Colombia,Bolivia,1,#333333
Colombia,Norway,1,#333333
Colombia,Uganda,1,#333333
Colombia,Tanzania,1,#333333
Colombia,Italy,1,#333333
Colombia,Costa Rica,1,#333333
Colombia,France,1,#333333
Congo,Spain,1,#333333
Congo,France,1,#333333
Congo,Switzerland,1,#333333
Congo,Gabon,1,#333333
Congo,Cameroon,1,#333333
Congo,Belgium,1,#333333
Congo,Cent Afr Republ,1,#333333
Costa Rica,USA,1,#333333
Costa Rica,Netherlands,1,#333333
Costa Rica,England,1,#333333
Costa Rica,Scotland,1,#333333
Costa Rica,Kenya,1,#333333
Costa Rica,Indonesia,1,#333333
Costa Rica,Italy,1,#333333
Costa Rica,Colombia,1,#333333
Cuba,Mexico,3,#333333
Cuba,India,1,#333333
Cuba,Australia,1,#333333
Czech Republic,England,1,#333333
Denmark,Peru,1,#333333
Denmark,Sudan,1,#333333
Denmark,Bangladesh,1,#333333
Denmark,Syria,1,#333333
Denmark,USA,3,#333333
Denmark,Sri Lanka,3,#333333
Denmark,Mexico,1,#333333
Denmark,Sweden,1,#333333
Denmark,Tanzania,1,#333333
Denmark,Kenya,4,#333333
Denmark,Malaysia,1,#333333
Denmark,South Africa,1,#333333
Denmark,Scotland,1,#333333
Denmark,Nepal,1,#333333
Denmark,Germany,1,#333333
Denmark,Malawi,1,#333333
Ecuador,England,1,#333333
Ecuador,Scotland,1,#333333
Ecuador,Bolivia,1,#333333
Ecuador,France,1,#333333
Ecuador,Brazil,1,#333333
Ecuador,USA,1,#333333
Ecuador,Panama,1,#333333
Ecuador,Peru,2,#333333
Ecuador,Venezuela,1,#333333
Ecuador,Italy,1,#333333
Ecuador,Netherlands,1,#333333
Ecuador,Switzerland,1,#333333
Egypt,Malaysia,3,#333333
Egypt,Netherlands,3,#333333
Egypt,Eritrea,1,#333333
Egypt,Kenya,3,#333333
Egypt,Germany,1,#333333
England,Greece,1,#333333
England,Peru,3,#333333
England,Colombia,2,#333333
England,Kenya,16,#333333
England,Thailand,1,#333333
England,Mexico,1,#333333
England,Sri Lanka,4,#333333
England,China,1,#333333
England,Scotland,6,#333333
England,Uganda,2,#333333
England,Italy,3,#333333
England,South Africa,3,#333333
England,USA,11,#333333
England,Belgium,2,#333333
England,France,3,#333333
England,Canada,2,#333333
England,Sweden,1,#333333
England,India,3,#333333
England,Benin,1,#333333
England,Indonesia,1,#333333
England,Mali,1,#333333
England,Niger,1,#333333
England,Costa Rica,1,#333333
England,Chile,1,#333333
England,Ghana,3,#333333
England,Ethiopia,1,#333333
England,Rwanda,1,#333333
England,Nigeria,5,#333333
England,Malaysia,1,#333333
England,Cameroon,2,#333333
England,Vietnam,2,#333333
England,Philippines,5,#333333
England,Bolivia,1,#333333
England,Brazil,1,#333333
England,Panama,1,#333333
England,Ecuador,1,#333333
England,Venezuela,1,#333333
England,Australia,3,#333333
England,Czech Republic,1,#333333
England,Ireland,2,#333333
England,Tanzania,2,#333333
England,Hungary,1,#333333
England,Malawi,1,#333333
England,Pakistan,1,#333333
England,Japan,1,#333333
Eritrea,Netherlands,1,#333333
Eritrea,Egypt,1,#333333
Ethiopia,USA,1,#333333
Ethiopia,England,1,#333333
Ethiopia,Rwanda,1,#333333
Ethiopia,Ghana,1,#333333
Ethiopia,Netherlands,1,#333333
Ethiopia,Australia,3,#333333
Ethiopia,Vietnam,1,#333333
Ethiopia,Germany,1,#333333
Ethiopia,Kenya,3,#333333
Ethiopia,Switzerland,1,#333333
Ethiopia,Austria,1,#333333
Ethiopia,Uganda,1,#333333
Ethiopia,Tanzania,1,#333333
Ethiopia,Thailand,1,#333333
Ethiopia,South Africa,1,#333333
Finland,USA,3,#333333
Finland,Peru,3,#333333
Finland,Sweden,2,#333333
Finland,Australia,1,#333333
Finland,Kenya,1,#333333
Finland,Germany,1,#333333
Finland,Spain,1,#333333
Finland,Canada,1,#333333
Finland,Russia,1,#333333
France,Kenya,5,#333333
France,Mexico,12,#333333
France,Canada,2,#333333
France,Australia,1,#333333
France,Benin,3,#333333
France,Nigeria,1,#333333
France,Mali,1,#333333
France,USA,7,#333333
France,Belgium,3,#333333
France,England,3,#333333
France,Scotland,3,#333333
France,New Caledonia,1,#333333
France,Vietnam,4,#333333
France,Philippines,7,#333333
France,Germany,1,#333333
France,Switzerland,2,#333333
France,China,2,#333333
France,Indonesia,1,#333333
France,Thailand,1,#333333
France,Bolivia,1,#333333
France,Brazil,1,#333333
France,Panama,1,#333333
France,Peru,2,#333333
France,Ecuador,1,#333333
France,Venezuela,1,#333333
France,Italy,3,#333333
France,Laos,1,#333333
France,Japan,3,#333333
France,Netherlands,3,#333333
France,Syria,1,#333333
France,Colombia,1,#333333
France,Togo,1,#333333
France,Spain,1,#333333
France,Gabon,1,#333333
France,Cameroon,1,#333333
France,Congo,1,#333333
France,Cent Afr Republ,1,#333333
Gabon,Switzerland,2,#333333
Gabon,Mali,1,#333333
Gabon,Cameroon,2,#333333
Gabon,South Africa,1,#333333
Gabon,Sri Lanka,1,#333333
Gabon,USA,1,#333333
Gabon,Spain,1,#333333
Gabon,France,1,#333333
Gabon,Congo,1,#333333
Gabon,Belgium,1,#333333
Gabon,Cent Afr Republ,1,#333333
Gambia,Belgium,1,#333333
Gambia,Burkina Faso,1,#333333
Germany,Burkina Faso,1,#333333
Germany,Kenya,9,#333333
Germany,Colombia,6,#333333
Germany,Peru,4,#333333
Germany,Indonesia,3,#333333
Germany,USA,8,#333333
Germany,Switzerland,1,#333333
Germany,France,1,#333333
Germany,Japan,1,#333333
Germany,Belgium,2,#333333
Germany,Cameroon,1,#333333
Germany,Mexico,3,#333333
Germany,South Africa,1,#333333
Germany,Vietnam,2,#333333
Germany,Philippines,1,#333333
Germany,Benin,2,#333333
Germany,China,1,#333333
Germany,India,4,#333333
Germany,Ethiopia,1,#333333
Germany,Australia,4,#333333
Germany,Spain,1,#333333
Germany,Canada,2,#333333
Germany,Russia,1,#333333
Germany,Finland,1,#333333
Germany,Netherlands,1,#333333
Germany,Sri Lanka,1,#333333
Germany,Botswana,1,#333333
Germany,Egypt,1,#333333
Germany,Niger,1,#333333
Germany,Oman,1,#333333
Germany,Syria,1,#333333
Germany,Malaysia,1,#333333
Germany,Nigeria,2,#333333
Germany,Denmark,1,#333333
Germany,Malawi,1,#333333
Ghana,Switzerland,1,#333333
Ghana,Netherlands,1,#333333
Ghana,England,3,#333333
Ghana,Sri Lanka,2,#333333
Ghana,Ethiopia,1,#333333
Ghana,Rwanda,1,#333333
Ghana,Canada,1,#333333
Ghana,Zimbabwe,1,#333333
Greece,England,1,#333333
Greece,Peru,1,#333333
Greece,Colombia,1,#333333
Honduras,USA,1,#333333
Honduras,Netherlands,1,#333333
Hungary,England,1,#333333
Hungary,USA,1,#333333
Hungary,Italy,1,#333333
India,Philippines,17,#333333
India,Bangladesh,3,#333333
India,Australia,5,#333333
India,England,3,#333333
India,Syria,1,#333333
India,Mali,1,#333333
India,Niger,1,#333333
India,Peru,2,#333333
India,USA,13,#333333
India,Malaysia,4,#333333
India,Canada,2,#333333
India,Thailand,3,#333333
India,Vietnam,1,#333333
India,Indonesia,2,#333333
India,Sri Lanka,5,#333333
India,Germany,4,#333333
India,Mexico,5,#333333
India,China,1,#333333
India,Morocco,1,#333333
India,Japan,2,#333333
India,Benin,2,#333333
India,Netherlands,1,#333333
India,Pakistan,1,#333333
India,Cuba,1,#333333
India,Botswana,1,#333333
Indonesia,Peru,1,#333333
Indonesia,Germany,3,#333333
Indonesia,USA,2,#333333
Indonesia,Australia,5,#333333
Indonesia,England,1,#333333
Indonesia,France,1,#333333
Indonesia,Sweden,1,#333333
Indonesia,Malaysia,2,#333333
Indonesia,Philippines,3,#333333
Indonesia,Canada,2,#333333
Indonesia,Thailand,2,#333333
Indonesia,Vietnam,1,#333333
Indonesia,Bangladesh,2,#333333
Indonesia,India,2,#333333
Indonesia,Sri Lanka,1,#333333
Indonesia,Netherlands,1,#333333
Indonesia,Costa Rica,1,#333333
Indonesia,South Africa,1,#333333
Indonesia,Switzerland,2,#333333
Indonesia,Kenya,1,#333333
Indonesia,Syria,1,#333333
Iran,Mexico,1,#333333
Iran,Australia,1,#333333
Iran,Philippines,1,#333333
Iran,Japan,1,#333333
Iran,Sri Lanka,2,#333333
Iran,Syria,1,#333333
Ireland,Kenya,3,#333333
Ireland,Australia,2,#333333
Ireland,England,2,#333333
Israel,Peru,1,#333333
Italy,Wales,1,#333333
Italy,Nepal,1,#333333
Italy,Netherlands,3,#333333
Italy,Kenya,3,#333333
Italy,Canada,1,#333333
Italy,Scotland,3,#333333
Italy,Uganda,1,#333333
Italy,England,3,#333333
Italy,Tunisia,1,#333333
Italy,Bolivia,1,#333333
Italy,France,3,#333333
Italy,Brazil,1,#333333
Italy,USA,3,#333333
Italy,Panama,1,#333333
Italy,Peru,2,#333333
Italy,Ecuador,1,#333333
Italy,Venezuela,1,#333333
Italy,South Korea,3,#333333
Italy,Hungary,1,#333333
Italy,Philippines,1,#333333
Italy,Mexico,1,#333333
Italy,Japan,1,#333333
Italy,Syria,2,#333333
Italy,Argentina,1,#333333
Italy,Costa Rica,1,#333333
Italy,Colombia,1,#333333
Italy,Nigeria,2,#333333
Italy,South Africa,2,#333333
Italy,Benin,2,#333333
Japan,Philippines,14,#333333
Japan,USA,8,#333333
Japan,Laos,3,#333333
Japan,China,3,#333333
Japan,Kenya,5,#333333
Japan,Bangladesh,2,#333333
Japan,Australia,4,#333333
Japan,Germany,1,#333333
Japan,Syria,4,#333333
Japan,Mexico,6,#333333
Japan,Iran,1,#333333
Japan,France,3,#333333
Japan,India,2,#333333
Japan,Colombia,1,#333333
Japan,Sudan,1,#333333
Japan,Italy,1,#333333
Japan,Peru,1,#333333
Japan,Scotland,1,#333333
Japan,Netherlands,1,#333333
Japan,Canada,1,#333333
Japan,England,1,#333333
Japan,Belgium,1,#333333
Japan,Benin,1,#333333
Jordan,Syria,1,#333333
Kazakhstan,USA,2,#333333
Kazakhstan,Mexico,2,#333333
Kazakhstan,Australia,1,#333333
Kazakhstan,Canada,1,#333333
Kazakhstan,China,1,#333333
Kenya,France,5,#333333
Kenya,Germany,9,#333333
Kenya,Burkina Faso,3,#333333
Kenya,Colombia,4,#333333
Kenya,Scotland,10,#333333
Kenya,USA,19,#333333
Kenya,Ireland,3,#333333
Kenya,Australia,8,#333333
Kenya,Zambia,2,#333333
Kenya,England,16,#333333
Kenya,Benin,2,#333333
Kenya,Netherlands,9,#333333
Kenya,Canada,7,#333333
Kenya,Italy,3,#333333
Kenya,Uganda,7,#333333
Kenya,South Africa,4,#333333
Kenya,Belgium,7,#333333
Kenya,Japan,5,#333333
Kenya,New Zealand,1,#333333
Kenya,Costa Rica,1,#333333
Kenya,Cameroon,3,#333333
Kenya,Chile,1,#333333
Kenya,Brazil,1,#333333
Kenya,Pakistan,1,#333333
Kenya,Tunisia,1,#333333
Kenya,Nigeria,1,#333333
Kenya,Tanzania,4,#333333
Kenya,Denmark,4,#333333
Kenya,Malaysia,2,#333333
Kenya,Egypt,3,#333333
Kenya,Norway,2,#333333
Kenya,Mexico,1,#333333
Kenya,Nepal,1,#333333
Kenya,Spain,1,#333333
Kenya,Russia,1,#333333
Kenya,Finland,1,#333333
Kenya,Switzerland,3,#333333
Kenya,Ethiopia,3,#333333
Kenya,Malawi,1,#333333
Kenya,Senegal,1,#333333
Kenya,Niger,1,#333333
Kenya,Madagascar,1,#333333
Kenya,Togo,1,#333333
Kenya,Austria,1,#333333
Kenya,Peru,1,#333333
Kenya,Syria,1,#333333
Kenya,Indonesia,1,#333333
Laos,Japan,3,#333333
Laos,Philippines,2,#333333
Laos,USA,4,#333333
Laos,China,2,#333333
Laos,France,1,#333333
Laos,Nepal,1,#333333
Laos,Thailand,1,#333333
Laos,Bhutan,1,#333333
Laos,Switzerland,1,#333333
Laos,Benin,1,#333333
Luxembourg,Peru,1,#333333
Luxembourg,Belgium,1,#333333
Madagascar,Malawi,1,#333333
Madagascar,Netherlands,1,#333333
Madagascar,Zimbabwe,1,#333333
Madagascar,Burkina Faso,1,#333333
Madagascar,Togo,1,#333333
Madagascar,Kenya,1,#333333
Malawi,USA,3,#333333
Malawi,Zimbabwe,3,#333333
Malawi,Netherlands,1,#333333
Malawi,Madagascar,1,#333333
Malawi,Belgium,1,#333333
Malawi,Uganda,1,#333333
Malawi,Cameroon,1,#333333
Malawi,Mexico,1,#333333
Malawi,England,1,#333333
Malawi,Tanzania,1,#333333
Malawi,Kenya,1,#333333
Malawi,Denmark,1,#333333
Malawi,Germany,1,#333333
Malaysia,Egypt,3,#333333
Malaysia,Philippines,5,#333333
Malaysia,USA,2,#333333
Malaysia,Canada,2,#333333
Malaysia,Thailand,5,#333333
Malaysia,Vietnam,1,#333333
Malaysia,Indonesia,2,#333333
Malaysia,Bangladesh,2,#333333
Malaysia,India,4,#333333
Malaysia,Sri Lanka,1,#333333
Malaysia,Australia,1,#333333
Malaysia,England,1,#333333
Malaysia,Netherlands,2,#333333
Malaysia,Kenya,2,#333333
Malaysia,Denmark,1,#333333
Malaysia,South Korea,2,#333333
Malaysia,Syria,1,#333333
Malaysia,Germany,1,#333333
Mali,Scotland,1,#333333
Mali,Niger,2,#333333
Mali,France,1,#333333
Mali,Nigeria,1,#333333
Mali,England,1,#333333
Mali,India,1,#333333
Mali,Peru,1,#333333
Mali,Switzerland,1,#333333
Mali,Cameroon,1,#333333
Mali,South Africa,1,#333333
Mali,Gabon,1,#333333
Mali,Sri Lanka,1,#333333
Mali,USA,1,#333333
Mali,Burkina Faso,1,#333333
Mali,Canada,1,#333333
Mexico,China,15,#333333
Mexico,USA,23,#333333
Mexico,France,12,#333333
Mexico,Canada,2,#333333
Mexico,Australia,12,#333333
Mexico,Spain,2,#333333
Mexico,Iran,1,#333333
Mexico,Norway,3,#333333
Mexico,England,1,#333333
Mexico,Thailand,1,#333333
Mexico,Sri Lanka,1,#333333
Mexico,Chile,1,#333333
Mexico,Zimbabwe,2,#333333
Mexico,Belgium,6,#333333
Mexico,Colombia,2,#333333
Mexico,Uruguay,2,#333333
Mexico,Syria,4,#333333
Mexico,Japan,6,#333333
Mexico,Netherlands,5,#333333
Mexico,Germany,3,#333333
Mexico,South Africa,1,#333333
Mexico,Sweden,3,#333333
Mexico,Denmark,1,#333333
Mexico,Cuba,3,#333333
Mexico,India,5,#333333
Mexico,Philippines,3,#333333
Mexico,Kenya,1,#333333
Mexico,Kazakhstan,2,#333333
Mexico,Italy,1,#333333
Mexico,Peru,1,#333333
Mexico,Scotland,1,#333333
Mexico,Uganda,1,#333333
Mexico,Malawi,1,#333333
Mexico,Cameroon,1,#333333
Mexico,Oman,1,#333333
Mexico,Pakistan,1,#333333
Mexico,Brazil,1,#333333
Mexico,Togo,1,#333333
Morocco,India,1,#333333
Mozambique,USA,1,#333333
Nepal,Wales,2,#333333
Nepal,Italy,1,#333333
Nepal,Sri Lanka,1,#333333
Nepal,South Africa,1,#333333
Nepal,Belgium,2,#333333
Nepal,China,1,#333333
Nepal,USA,1,#333333
Nepal,Laos,1,#333333
Nepal,Thailand,1,#333333
Nepal,Denmark,1,#333333
Nepal,Kenya,1,#333333
Netherlands,Vietnam,1,#333333
Netherlands,Philippines,6,#333333
Netherlands,Kenya,9,#333333
Netherlands,Canada,2,#333333
Netherlands,Italy,3,#333333
Netherlands,USA,8,#333333
Netherlands,Honduras,1,#333333
Netherlands,South Africa,1,#333333
Netherlands,New Zealand,1,#333333
Netherlands,Costa Rica,1,#333333
Netherlands,Mexico,5,#333333
Netherlands,Ghana,1,#333333
Netherlands,Benin,2,#333333
Netherlands,Ethiopia,1,#333333
Netherlands,Egypt,3,#333333
Netherlands,Eritrea,1,#333333
Netherlands,Malaysia,2,#333333
Netherlands,Zimbabwe,2,#333333
Netherlands,China,4,#333333
Netherlands,Peru,2,#333333
Netherlands,Ecuador,1,#333333
Netherlands,Switzerland,1,#333333
Netherlands,Malawi,1,#333333
Netherlands,Madagascar,1,#333333
Netherlands,France,3,#333333
Netherlands,Japan,1,#333333
Netherlands,Scotland,1,#333333
Netherlands,India,1,#333333
Netherlands,Syria,1,#333333
Netherlands,Indonesia,1,#333333
Netherlands,Germany,1,#333333
Netherlands,Australia,1,#333333
Netherlands,Cameroon,1,#333333
Netherlands,Togo,1,#333333
New Caledonia,France,1,#333333
New Caledonia,Solomon Islands,1,#333333
New Zealand,Kenya,1,#333333
New Zealand,Netherlands,1,#333333
New Zealand,Singapore,1,#333333
New Zealand,Philippines,1,#333333
New Zealand,USA,2,#333333
Niger,Scotland,1,#333333
Niger,Mali,2,#333333
Niger,England,1,#333333
Niger,India,1,#333333
Niger,Peru,1,#333333
Niger,Germany,1,#333333
Niger,Belgium,1,#333333
Niger,Kenya,1,#333333
Nigeria,Benin,6,#333333
Nigeria,South Africa,3,#333333
Nigeria,France,1,#333333
Nigeria,Mali,1,#333333
Nigeria,USA,5,#333333
Nigeria,Uganda,2,#333333
Nigeria,Cameroon,2,#333333
Nigeria,England,5,#333333
Nigeria,Kenya,1,#333333
Nigeria,Colombia,1,#333333
Nigeria,Belgium,1,#333333
Nigeria,Tanzania,1,#333333
Nigeria,Italy,2,#333333
Nigeria,Germany,2,#333333
Nigeria,Peru,1,#333333
Norway,Mexico,3,#333333
Norway,USA,1,#333333
Norway,China,1,#333333
Norway,Kenya,2,#333333
Norway,Colombia,1,#333333
Oman,Mexico,1,#333333
Oman,Germany,1,#333333
Pakistan,Sri Lanka,2,#333333
Pakistan,Kenya,1,#333333
Pakistan,India,1,#333333
Pakistan,England,1,#333333
Pakistan,Syria,1,#333333
Pakistan,Mexico,1,#333333
Panama,England,1,#333333
Panama,Scotland,1,#333333
Panama,Bolivia,1,#333333
Panama,France,1,#333333
Panama,Brazil,1,#333333
Panama,USA,1,#333333
Panama,Peru,1,#333333
Panama,Ecuador,1,#333333
Panama,Venezuela,1,#333333
Panama,Italy,1,#333333
Peru,China,2,#333333
Peru,Sudan,1,#333333
Peru,Denmark,1,#333333
Peru,England,3,#333333
Peru,Greece,1,#333333
Peru,Colombia,2,#333333
Peru,Israel,1,#333333
Peru,Luxembourg,1,#333333
Peru,Belgium,2,#333333
Peru,Germany,4,#333333
Peru,Indonesia,1,#333333
Peru,India,2,#333333
Peru,Mali,1,#333333
Peru,Niger,1,#333333
Peru,USA,8,#333333
Peru,Sweden,2,#333333
Peru,Finland,3,#333333
Peru,Scotland,2,#333333
Peru,Bolivia,1,#333333
Peru,France,2,#333333
Peru,Brazil,1,#333333
Peru,Panama,1,#333333
Peru,Ecuador,2,#333333
Peru,Venezuela,1,#333333
Peru,Italy,2,#333333
Peru,Netherlands,2,#333333
Peru,Switzerland,1,#333333
Peru,Philippines,2,#333333
Peru,Mexico,1,#333333
Peru,Japan,1,#333333
Peru,Benin,1,#333333
Peru,Canada,1,#333333
Peru,Nigeria,1,#333333
Peru,Kenya,1,#333333
Philippines,Netherlands,6,#333333
Philippines,Vietnam,8,#333333
Philippines,China,28,#333333
Philippines,South Korea,4,#333333
Philippines,Australia,12,#333333
Philippines,USA,20,#333333
Philippines,Japan,14,#333333
Philippines,Laos,2,#333333
Philippines,France,7,#333333
Philippines,Bangladesh,5,#333333
Philippines,India,17,#333333
Philippines,Syria,1,#333333
Philippines,Iran,1,#333333
Philippines,New Zealand,1,#333333
Philippines,Singapore,1,#333333
Philippines,Malaysia,5,#333333
Philippines,Canada,3,#333333
Philippines,Thailand,5,#333333
Philippines,Indonesia,3,#333333
Philippines,Sri Lanka,1,#333333
Philippines,England,5,#333333
Philippines,Germany,1,#333333
Philippines,Mexico,3,#333333
Philippines,Italy,1,#333333
Philippines,Peru,2,#333333
Philippines,Scotland,1,#333333
Philippines,Spain,1,#333333
Russia,Australia,1,#333333
Russia,Kenya,1,#333333
Russia,Germany,1,#333333
Russia,Spain,1,#333333
Russia,Canada,1,#333333
