who,overlap,years,color
Bangladesh,Ethiopia,3,#333333
Bangladesh,USA,6,#333333
Bangladesh,China,1,#333333
Bangladesh,Spain,1,#333333
Bangladesh,Sri Lanka,1,#333333
Bangladesh,India,7,#333333
Bangladesh,Vietnam,2,#333333
Bangladesh,Canada,1,#333333
Belgium,Kenya,5,#333333
Belgium,Philippines,3,#333333
Belgium,Senegal,3,#333333
Belgium,Benin,3,#333333
Belgium,Uganda,2,#333333
Belgium,South Africa,3,#333333
Belgium,Rwanda,1,#333333
Belgium,Tanzania,2,#333333
Belgium,Italy,2,#333333
Belgium,Turkey,2,#333333
Belgium,Syria,2,#333333
Belgium,France,3,#333333
Belgium,Morocco,1,#333333
Belgium,Czech Republic,2,#333333
Belgium,Cote Ivoire,1,#333333
Belgium,Sweden,1,#333333
Belgium,Mali,2,#333333
Belgium,Cameroon,4,#333333
Belgium,Myanmar,1,#333333
Belgium,Netherlands,2,#333333
Belgium,Denmark,1,#333333
Belgium,Ethiopia,2,#333333
Belgium,Tunisia,1,#333333
Belgium,England,1,#333333
Belgium,Hungary,3,#333333
Belgium,Gabon,1,#333333
Belgium,Niger,1,#333333
Belgium,Peru,1,#333333
Belgium,Sri Lanka,3,#333333
Belgium,Switzerland,3,#333333
Belgium,Germany,2,#333333
Belgium,Austria,1,#333333
Belgium,Australia,1,#333333
Belgium,Mexico,1,#333333
Benin,Japan,1,#333333
Benin,France,5,#333333
Benin,Senegal,4,#333333
Benin,Belgium,3,#333333
Benin,Netherlands,1,#333333
Benin,Germany,3,#333333
Benin,Madagascar,1,#333333
Benin,Kenya,3,#333333
Benin,USA,2,#333333
Benin,England,1,#333333
Benin,Ghana,2,#333333
Benin,Nigeria,4,#333333
Benin,Togo,1,#333333
Benin,Denmark,2,#333333
Benin,Austria,1,#333333
Benin,New Caledonia,1,#333333
Benin,Guatemala,1,#333333
Benin,Brazil,1,#333333
Benin,Cote Ivoire,1,#333333
Benin,Canada,2,#333333
Benin,Zimbabwe,1,#333333
Benin,Peru,2,#333333
Benin,Philippines,1,#333333
Benin,Norway,1,#333333
Benin,Finland,1,#333333
Benin,Syria,1,#333333
Benin,Australia,1,#333333
Benin,Wales,1,#333333
Benin,India,1,#333333
Benin,Tunisia,1,#333333
Benin,Jordan,1,#333333
Benin,Sri Lanka,1,#333333
Benin,Italy,1,#333333
Benin,Sweden,1,#333333
Bolivia,Peru,1,#333333
Bolivia,Indonesia,1,#333333
Bolivia,Brazil,1,#333333
Bolivia,Australia,1,#333333
Bolivia,Norway,1,#333333
Bolivia,Vietnam,1,#333333
Bolivia,Cameroon,1,#333333
Botswana,England,1,#333333
Botswana,Vietnam,1,#333333
Botswana,Canada,1,#333333
Botswana,Malawi,1,#333333
Brazil,Mexico,1,#333333
Brazil,Kenya,4,#333333
Brazil,Zimbabwe,1,#333333
Brazil,USA,6,#333333
Brazil,Poland,2,#333333
Brazil,England,3,#333333
Brazil,France,3,#333333
Brazil,Austria,2,#333333
Brazil,Sweden,1,#333333
Brazil,Guatemala,2,#333333
Brazil,Denmark,1,#333333
Brazil,Germany,1,#333333
Brazil,Peru,4,#333333
Brazil,Indonesia,1,#333333
Brazil,Australia,2,#333333
Brazil,Norway,1,#333333
Brazil,Vietnam,1,#333333
Brazil,Bolivia,1,#333333
Brazil,Cameroon,1,#333333
Brazil,Italy,1,#333333
Brazil,Argentina,1,#333333
Brazil,Mali,2,#333333
Brazil,Netherlands,1,#333333
Brazil,Colombia,2,#333333
Brazil,Ecuador,1,#333333
Brazil,Switzerland,1,#333333
Brazil,Benin,1,#333333
Brazil,New Caledonia,1,#333333
Brazil,Nicaragua,1,#333333
Brazil,Lebanon,1,#333333
Brazil,Canada,1,#333333
Brazil,Sri Lanka,1,#333333
Brazil,South Africa,1,#333333
Burkina Faso,Austria,1,#333333
Burkina Faso,England,1,#333333
Burkina Faso,Kenya,1,#333333
Burkina Faso,Denmark,1,#333333
Burkina Faso,Mali,1,#333333
Burkina Faso,Sri Lanka,1,#333333
Burkina Faso,Ethiopia,1,#333333
Burkina Faso,France,2,#333333
Burkina Faso,Egypt,1,#333333
Burkina Faso,Laos,1,#333333
Burkina Faso,Niger,1,#333333
Cambodia,USA,1,#333333
Cambodia,France,1,#333333
Cambodia,Indonesia,1,#333333
Cameroon,France,4,#333333
Cameroon,Mali,1,#333333
Cameroon,Kenya,3,#333333
Cameroon,Nigeria,1,#333333
Cameroon,Togo,1,#333333
Cameroon,USA,1,#333333
Cameroon,Australia,4,#333333
Cameroon,Netherlands,5,#333333
Cameroon,Ethiopia,2,#333333
Cameroon,Peru,2,#333333
Cameroon,Indonesia,2,#333333
Cameroon,Brazil,1,#333333
Cameroon,Norway,1,#333333
Cameroon,Vietnam,1,#333333
Cameroon,Bolivia,1,#333333
Cameroon,Tunisia,2,#333333
Cameroon,Canada,1,#333333
Cameroon,Cent Afr Republ,1,#333333
Cameroon,Belgium,4,#333333
Cameroon,Czech Republic,1,#333333
Cameroon,Italy,1,#333333
Cameroon,Denmark,1,#333333
Cameroon,England,1,#333333
Cameroon,Tanzania,1,#333333
Cameroon,South Africa,1,#333333
Cameroon,Hungary,1,#333333
Cameroon,Gabon,1,#333333
Cameroon,Niger,1,#333333
Cameroon,Germany,1,#333333
Canada,Indonesia,5,#333333
Canada,Peru,1,#333333
Canada,Syria,2,#333333
Canada,Sri Lanka,2,#333333
Canada,Laos,3,#333333
Canada,Mexico,5,#333333
Canada,Germany,3,#333333
Canada,Australia,6,#333333
Canada,Argentina,1,#333333
Canada,USA,10,#333333
Canada,Uganda,2,#333333
Canada,Kenya,6,#333333
Canada,Colombia,1,#333333
Canada,Nigeria,2,#333333
Canada,Chad,1,#333333
Canada,England,4,#333333
Canada,Vietnam,1,#333333
Canada,Botswana,1,#333333
Canada,Malawi,1,#333333
Canada,Benin,2,#333333
Canada,China,2,#333333
Canada,India,3,#333333
Canada,Philippines,1,#333333
Canada,Netherlands,2,#333333
Canada,Cameroon,1,#333333
Canada,Cent Afr Republ,1,#333333
Canada,New Zealand,1,#333333
Canada,Bangladesh,1,#333333
Canada,Brazil,1,#333333
Canada,South Africa,1,#333333
Cent Afr Republ,Canada,1,#333333
Cent Afr Republ,Netherlands,1,#333333
Cent Afr Republ,Cameroon,1,#333333
Chad,Canada,1,#333333
Chad,Nigeria,1,#333333
Chile,England,1,#333333
Chile,China,1,#333333
Chile,Kenya,1,#333333
Chile,Australia,1,#333333
Chile,France,1,#333333
Chile,Argentina,1,#333333
Chile,Mexico,1,#333333
China,Australia,6,#333333
China,Philippines,13,#333333
China,Ethiopia,1,#333333
China,Bangladesh,1,#333333
China,USA,19,#333333
China,Nepal,1,#333333
China,France,4,#333333
China,Sri Lanka,1,#333333
China,India,2,#333333
China,Iran,1,#333333
China,Mexico,11,#333333
China,South Korea,1,#333333
China,Colombia,4,#333333
China,Thailand,6,#333333
China,Vietnam,4,#333333
China,Austria,1,#333333
China,England,2,#333333
China,Japan,2,#333333
China,Kenya,5,#333333
China,Indonesia,3,#333333
China,Senegal,1,#333333
China,Germany,2,#333333
China,Canada,2,#333333
China,Chile,1,#333333
China,Taiwan,1,#333333
China,Netherlands,1,#333333
China,Laos,1,#333333
China,New Zealand,1,#333333
China,Denmark,4,#333333
China,South Africa,1,#333333
China,Pakistan,1,#333333
China,Switzerland,3,#333333
China,Sudan,3,#333333
Colombia,USA,16,#333333
Colombia,Mexico,5,#333333
Colombia,Peru,2,#333333
Colombia,Spain,2,#333333
Colombia,England,8,#333333
Colombia,Australia,6,#333333
Colombia,Kenya,2,#333333
Colombia,Nicaragua,1,#333333
Colombia,China,4,#333333
Colombia,Canada,1,#333333
Colombia,Sweden,2,#333333
Colombia,France,10,#333333
Colombia,Germany,1,#333333
Colombia,India,4,#333333
Colombia,Netherlands,2,#333333
Colombia,Philippines,1,#333333
Colombia,Ethiopia,2,#333333
Colombia,Italy,1,#333333
Colombia,Ecuador,1,#333333
Colombia,Switzerland,4,#333333
Colombia,Brazil,2,#333333
Colombia,Iran,1,#333333
Colombia,Vietnam,2,#333333
Colombia,Japan,3,#333333
Colombia,Portugal,1,#333333
Colombia,Venezuela,1,#333333
Colombia,Thailand,5,#333333
Colombia,Wales,1,#333333
Colombia,Sudan,3,#333333
Colombia,Denmark,3,#333333
Congo,Nigeria,1,#333333
Congo,Uganda,1,#333333
Cote Ivoire,Mali,2,#333333
Cote Ivoire,Malawi,1,#333333
Cote Ivoire,France,2,#333333
Cote Ivoire,Benin,1,#333333
Cote Ivoire,Belgium,1,#333333
Cote Ivoire,Sweden,1,#333333
Croatia,England,1,#333333
Croatia,Serbia,1,#333333
Croatia,Russia,1,#333333
Croatia,Mexico,1,#333333
Czech Republic,USA,1,#333333
Czech Republic,France,1,#333333
Czech Republic,England,1,#333333
Czech Republic,Turkey,1,#333333
Czech Republic,Belgium,2,#333333
Czech Republic,Kenya,1,#333333
Czech Republic,Cameroon,1,#333333
Denmark,Burkina Faso,1,#333333
Denmark,Mali,1,#333333
Denmark,Australia,5,#333333
Denmark,Philippines,1,#333333
Denmark,Guatemala,1,#333333
Denmark,Brazil,1,#333333
Denmark,Germany,2,#333333
Denmark,South Africa,4,#333333
Denmark,Kenya,2,#333333
Denmark,Benin,2,#333333
Denmark,Togo,1,#333333
Denmark,Italy,1,#333333
Denmark,Belgium,1,#333333
Denmark,Netherlands,1,#333333
Denmark,France,1,#333333
Denmark,Ethiopia,1,#333333
Denmark,Tunisia,1,#333333
Denmark,England,2,#333333
Denmark,Tanzania,1,#333333
Denmark,Hungary,1,#333333
Denmark,Gabon,1,#333333
Denmark,Cameroon,1,#333333
Denmark,Niger,1,#333333
Denmark,Senegal,1,#333333
Denmark,China,4,#333333
Denmark,USA,5,#333333
Denmark,Japan,1,#333333
Denmark,Ghana,1,#333333
Denmark,Indonesia,1,#333333
Denmark,Switzerland,3,#333333
Denmark,Colombia,3,#333333
Denmark,Sudan,3,#333333
Denmark,Thailand,3,#333333
Ecuador,Peru,2,#333333
Ecuador,Colombia,1,#333333
Ecuador,Switzerland,1,#333333
Ecuador,Brazil,1,#333333
Ecuador,Philippines,1,#333333
Egypt,Nepal,1,#333333
Egypt,Netherlands,1,#333333
Egypt,Afghanistan,2,#333333
Egypt,India,2,#333333
Egypt,Syria,2,#333333
Egypt,Malaysia,1,#333333
Egypt,Mexico,1,#333333
Egypt,Australia,1,#333333
Egypt,Iran,1,#333333
Egypt,Sudan,1,#333333
Egypt,Sri Lanka,1,#333333
Egypt,Ethiopia,1,#333333
Egypt,Burkina Faso,1,#333333
Egypt,France,1,#333333
England,USA,22,#333333
England,Czech Republic,1,#333333
England,France,5,#333333
England,Turkey,1,#333333
England,Kenya,16,#333333
England,Nigeria,2,#333333
England,Australia,9,#333333
England,Indonesia,3,#333333
England,Malaysia,2,#333333
England,Philippines,5,#333333
England,Switzerland,2,#333333
England,Austria,2,#333333
England,Burkina Faso,1,#333333
England,Germany,4,#333333
England,Uganda,3,#333333
England,India,3,#333333
England,Colombia,8,#333333
England,Nicaragua,1,#333333
England,Peru,2,#333333
England,Italy,2,#333333
England,Rwanda,1,#333333
England,Malawi,2,#333333
England,New Zealand,2,#333333
England,Laos,1,#333333
England,Brazil,3,#333333
England,Sweden,2,#333333
England,Japan,2,#333333
England,China,2,#333333
England,Scotland,4,#333333
England,South Africa,6,#333333
England,Trinid & Tobago,1,#333333
England,Ghana,1,#333333
England,Benin,1,#333333
England,Zimbabwe,1,#333333
England,Mexico,4,#333333
England,Netherlands,4,#333333
England,Vietnam,2,#333333
England,Botswana,1,#333333
England,Canada,4,#333333
England,Croatia,1,#333333
England,Serbia,1,#333333
England,Russia,1,#333333
England,Chile,1,#333333
England,Pakistan,1,#333333
England,Poland,1,#333333
England,Syria,1,#333333
England,Belgium,1,#333333
England,Denmark,2,#333333
England,Ethiopia,2,#333333
England,Tunisia,1,#333333
England,Tanzania,1,#333333
England,Hungary,1,#333333
England,Gabon,1,#333333
England,Cameroon,1,#333333
England,Niger,1,#333333
England,Norway,1,#333333
England,Israel,1,#333333
England,Sri Lanka,1,#333333
England,Nepal,1,#333333
England,Finland,1,#333333
Ethiopia,Syria,4,#333333
Ethiopia,Australia,2,#333333
Ethiopia,Netherlands,6,#333333
Ethiopia,Bangladesh,3,#333333
Ethiopia,USA,12,#333333
Ethiopia,China,1,#333333
Ethiopia,Laos,4,#333333
Ethiopia,Austria,2,#333333
Ethiopia,Germany,4,#333333
Ethiopia,India,8,#333333
Ethiopia,Mexico,4,#333333
Ethiopia,Kenya,10,#333333
Ethiopia,Tanzania,4,#333333
Ethiopia,Zimbabwe,2,#333333
Ethiopia,Italy,4,#333333
Ethiopia,Cameroon,2,#333333
Ethiopia,South Africa,4,#333333
Ethiopia,Sri Lanka,4,#333333
Ethiopia,Burkina Faso,1,#333333
Ethiopia,France,2,#333333
Ethiopia,Egypt,1,#333333
Ethiopia,Colombia,2,#333333
Ethiopia,Vietnam,3,#333333
Ethiopia,Scotland,1,#333333
Ethiopia,Norway,1,#333333
Ethiopia,Belgium,2,#333333
Ethiopia,Denmark,1,#333333
Ethiopia,Tunisia,1,#333333
Ethiopia,England,2,#333333
Ethiopia,Hungary,1,#333333
Ethiopia,Gabon,1,#333333
Ethiopia,Niger,1,#333333
Ethiopia,Ghana,2,#333333
Ethiopia,Uzbekistan,1,#333333
Ethiopia,Nigeria,1,#333333
Ethiopia,Mali,1,#333333
Ethiopia,Switzerland,1,#333333
Ethiopia,Wales,1,#333333
Finland,Indonesia,2,#333333
Finland,USA,1,#333333
Finland,Nigeria,1,#333333
Finland,Benin,1,#333333
Finland,Ghana,1,#333333
Finland,Vietnam,1,#333333
Finland,England,1,#333333
France,Philippines,11,#333333
France,Senegal,4,#333333
France,Kenya,9,#333333
France,Portugal,2,#333333
France,Indonesia,8,#333333
France,China,4,#333333
France,Nepal,1,#333333
France,Sri Lanka,3,#333333
France,USA,14,#333333
France,Czech Republic,1,#333333
France,England,5,#333333
France,Turkey,1,#333333
France,Morocco,2,#333333
France,Tanzania,2,#333333
France,Benin,5,#333333
France,Mali,3,#333333
France,Cote Ivoire,2,#333333
France,Malawi,1,#333333
France,Australia,4,#333333
France,Mexico,6,#333333
France,Cameroon,4,#333333
France,Germany,3,#333333
France,Thailand,4,#333333
France,India,3,#333333
France,Spain,2,#333333
France,Italy,2,#333333
France,Netherlands,3,#333333
France,Brazil,3,#333333
France,Austria,2,#333333
France,Sweden,2,#333333
France,Colombia,10,#333333
France,Madagascar,1,#333333
France,Peru,1,#333333
France,Ethiopia,2,#333333
France,Burkina Faso,2,#333333
France,Egypt,1,#333333
France,Belgium,3,#333333
France,New Caledonia,1,#333333
France,Guatemala,1,#333333
France,Niger,3,#333333
France,Vietnam,3,#333333
France,Laos,1,#333333
France,Zimbabwe,1,#333333
France,South Africa,3,#333333
France,Chile,1,#333333
France,Slovenia,1,#333333
France,Japan,1,#333333
France,South Korea,1,#333333
France,Uganda,2,#333333
France,Venezuela,1,#333333
France,Denmark,1,#333333
France,Tunisia,1,#333333
France,Hungary,2,#333333
France,Gabon,1,#333333
France,Switzerland,2,#333333
France,Cambodia,1,#333333
Gabon,Italy,1,#333333
Gabon,Belgium,1,#333333
Gabon,Netherlands,1,#333333
Gabon,Denmark,1,#333333
Gabon,France,1,#333333
Gabon,Ethiopia,1,#333333
Gabon,Tunisia,1,#333333
Gabon,England,1,#333333
Gabon,Tanzania,1,#333333
Gabon,South Africa,1,#333333
Gabon,Hungary,1,#333333
Gabon,Cameroon,1,#333333
Gabon,Niger,1,#333333
Germany,Indonesia,4,#333333
Germany,Kenya,20,#333333
Germany,Netherlands,6,#333333
Germany,Malawi,1,#333333
Germany,Uzbekistan,3,#333333
Germany,England,4,#333333
Germany,Philippines,5,#333333
Germany,Ethiopia,4,#333333
Germany,Syria,2,#333333
Germany,USA,12,#333333
Germany,France,3,#333333
Germany,Thailand,1,#333333
Germany,Australia,3,#333333
Germany,Argentina,1,#333333
Germany,Canada,3,#333333
Germany,Uganda,1,#333333
Germany,Mexico,8,#333333
Germany,Zimbabwe,3,#333333
Germany,Spain,2,#333333
Germany,Japan,2,#333333
Germany,Mauritius,1,#333333
Germany,Scotland,1,#333333
Germany,Benin,3,#333333
Germany,Madagascar,1,#333333
Germany,Nigeria,1,#333333
Germany,Austria,2,#333333
Germany,Pakistan,2,#333333
Germany,Peru,2,#333333
Germany,Guatemala,1,#333333
Germany,Brazil,1,#333333
Germany,Denmark,2,#333333
Germany,Colombia,1,#333333
Germany,India,2,#333333
Germany,Ireland,1,#333333
Germany,China,2,#333333
Germany,Switzerland,4,#333333
Germany,Laos,1,#333333
Germany,New Zealand,1,#333333
Germany,Poland,2,#333333
Germany,South Africa,1,#333333
Germany,Nepal,2,#333333
Germany,Cameroon,1,#333333
Germany,Sri Lanka,2,#333333
Germany,Belgium,2,#333333
Germany,Hungary,2,#333333
Ghana,India,1,#333333
Ghana,Netherlands,3,#333333
Ghana,Indonesia,1,#333333
Ghana,USA,5,#333333
Ghana,England,1,#333333
Ghana,Benin,2,#333333
Ghana,Nigeria,2,#333333
Ghana,Israel,1,#333333
Ghana,Togo,1,#333333
Ghana,Senegal,1,#333333
Ghana,Zimbabwe,1,#333333
Ghana,South Africa,3,#333333
Ghana,Tanzania,2,#333333
Ghana,Kenya,2,#333333
Ghana,Ethiopia,2,#333333
Ghana,Sri Lanka,1,#333333
Ghana,Finland,1,#333333
Ghana,Sudan,1,#333333
Ghana,Pakistan,1,#333333
Ghana,Denmark,1,#333333
Greece,Jordan,1,#333333
Guatemala,Brazil,2,#333333
Guatemala,Denmark,1,#333333
Guatemala,Germany,1,#333333
Guatemala,France,1,#333333
Guatemala,Benin,1,#333333
Guatemala,Austria,1,#333333
Guatemala,New Caledonia,1,#333333
Guatemala,USA,1,#333333
Hungary,Turkey,2,#333333
Hungary,Russia,2,#333333
Hungary,Kazakhstan,1,#333333
Hungary,Australia,1,#333333
Hungary,Mexico,2,#333333
Hungary,Italy,1,#333333
Hungary,Belgium,3,#333333
Hungary,Netherlands,2,#333333
Hungary,Denmark,1,#333333
Hungary,France,2,#333333
Hungary,Ethiopia,1,#333333
Hungary,Tunisia,1,#333333
Hungary,England,1,#333333
Hungary,Tanzania,1,#333333
Hungary,South Africa,1,#333333
Hungary,Gabon,1,#333333
Hungary,Cameroon,1,#333333
Hungary,Niger,1,#333333
Hungary,Sri Lanka,2,#333333
Hungary,Switzerland,2,#333333
Hungary,Germany,2,#333333
India,Mexico,15,#333333
India,Australia,9,#333333
India,China,2,#333333
India,Philippines,11,#333333
India,Oman,1,#333333
India,Afghanistan,1,#333333
India,Syria,3,#333333
India,Egypt,2,#333333
India,USA,21,#333333
India,Niger,3,#333333
India,England,3,#333333
India,Norway,1,#333333
India,Nepal,9,#333333
India,Ethiopia,8,#333333
India,Ghana,1,#333333
India,France,3,#333333
India,Japan,3,#333333
India,Iran,1,#333333
India,Sudan,1,#333333
India,Bangladesh,7,#333333
India,Sri Lanka,4,#333333
India,South Africa,2,#333333
India,Colombia,4,#333333
India,Zimbabwe,2,#333333
India,Kenya,2,#333333
India,Germany,2,#333333
India,Vietnam,2,#333333
India,Switzerland,1,#333333
India,Uzbekistan,1,#333333
India,Laos,2,#333333
India,Netherlands,3,#333333
India,Canada,3,#333333
India,Morocco,1,#333333
India,Peru,2,#333333
India,Tunisia,2,#333333
India,Senegal,1,#333333
India,Tanzania,1,#333333
India,Wales,1,#333333
India,Jordan,1,#333333
India,Italy,1,#333333
India,Benin,1,#333333
India,Sweden,1,#333333
India,South Korea,1,#333333
India,Austria,1,#333333
Indonesia,Finland,2,#333333
Indonesia,Germany,4,#333333
Indonesia,Canada,5,#333333
Indonesia,France,8,#333333
Indonesia,Australia,13,#333333
Indonesia,Malaysia,2,#333333
Indonesia,Philippines,2,#333333
Indonesia,England,3,#333333
Indonesia,Switzerland,3,#333333
Indonesia,Uganda,7,#333333
Indonesia,Laos,4,#333333
Indonesia,USA,13,#333333
Indonesia,Norway,3,#333333
Indonesia,Argentina,1,#333333
Indonesia,Vietnam,3,#333333
Indonesia,Sweden,1,#333333
Indonesia,Solomon Islands,1,#333333
Indonesia,Netherlands,9,#333333
Indonesia,Ghana,1,#333333
Indonesia,China,3,#333333
Indonesia,Thailand,1,#333333
Indonesia,Senegal,1,#333333
Indonesia,Peru,3,#333333
Indonesia,Brazil,1,#333333
Indonesia,Bolivia,1,#333333
Indonesia,Cameroon,2,#333333
Indonesia,Kenya,3,#333333
Indonesia,New Zealand,1,#333333
Indonesia,South Africa,1,#333333
Indonesia,Zimbabwe,1,#333333
Indonesia,Cambodia,1,#333333
Indonesia,Japan,1,#333333
Indonesia,Denmark,1,#333333
Iran,Mexico,2,#333333
Iran,China,1,#333333
Iran,Uzbekistan,1,#333333
Iran,Syria,2,#333333
Iran,Turkey,1,#333333
Iran,Tajikistan,1,#333333
Iran,Kazakhstan,1,#333333
Iran,Azerbaijan,1,#333333
Iran,Australia,1,#333333
Iran,Egypt,1,#333333
Iran,Sudan,1,#333333
Iran,India,1,#333333
Iran,Sri Lanka,1,#333333
Iran,Colombia,1,#333333
Iraq,Pakistan,1,#333333
Ireland,Philippines,2,#333333
Ireland,Nigeria,1,#333333
Ireland,Italy,1,#333333
Ireland,Germany,1,#333333
Israel,USA,1,#333333
Israel,Ghana,1,#333333
Israel,Kenya,1,#333333
Israel,Norway,1,#333333
Israel,England,1,#333333
Italy,Kenya,3,#333333
Italy,USA,6,#333333
Italy,England,2,#333333
Italy,Peru,3,#333333
Italy,Mexico,2,#333333
Italy,France,2,#333333
Italy,Netherlands,2,#333333
Italy,Ethiopia,4,#333333
Italy,Nigeria,1,#333333
Italy,Ireland,1,#333333
Italy,South Africa,2,#333333
Italy,Rwanda,1,#333333
Italy,Uganda,1,#333333
Italy,Belgium,2,#333333
Italy,Tanzania,2,#333333
Italy,Argentina,1,#333333
Italy,Poland,1,#333333
Italy,Brazil,1,#333333
Italy,Colombia,1,#333333
Italy,Pakistan,1,#333333
Italy,Denmark,1,#333333
Italy,Tunisia,2,#333333
Italy,Hungary,1,#333333
Italy,Gabon,1,#333333
Italy,Cameroon,1,#333333
Italy,Niger,1,#333333
Italy,Syria,1,#333333
Italy,Australia,1,#333333
Italy,Wales,1,#333333
Italy,India,1,#333333
Italy,Jordan,2,#333333
Italy,Sri Lanka,1,#333333
Italy,Benin,1,#333333
Italy,Sweden,1,#333333
Japan,Benin,1,#333333
Japan,Philippines,10,#333333
Japan,India,3,#333333
Japan,Kenya,3,#333333
Japan,USA,3,#333333
Japan,Germany,2,#333333
Japan,Mauritius,1,#333333
Japan,Scotland,1,#333333
Japan,England,2,#333333
Japan,China,2,#333333
Japan,Colombia,3,#333333
Japan,Australia,2,#333333
Japan,South Korea,1,#333333
Japan,France,1,#333333
Japan,Denmark,1,#333333
Japan,Mexico,1,#333333
Japan,Indonesia,1,#333333
Jordan,Sweden,2,#333333
Jordan,U Arab Emirates,1,#333333
Jordan,Greece,1,#333333
Jordan,Syria,1,#333333
Jordan,Australia,1,#333333
Jordan,Kenya,1,#333333
Jordan,Wales,1,#333333
Jordan,India,1,#333333
Jordan,Tunisia,1,#333333
Jordan,Peru,1,#333333
Jordan,Sri Lanka,1,#333333
Jordan,Italy,2,#333333
Jordan,Benin,1,#333333
Jordan,Morocco,1,#333333
Kazakhstan,Uzbekistan,1,#333333
Kazakhstan,Syria,1,#333333
Kazakhstan,Iran,1,#333333
Kazakhstan,Turkey,2,#333333
Kazakhstan,Tajikistan,1,#333333
Kazakhstan,Azerbaijan,1,#333333
Kazakhstan,Russia,1,#333333
Kazakhstan,Hungary,1,#333333
Kazakhstan,Australia,1,#333333
Kazakhstan,Mexico,1,#333333
Kenya,Mexico,10,#333333
Kenya,USA,33,#333333
Kenya,Wales,3,#333333
Kenya,Germany,20,#333333
Kenya,Netherlands,14,#333333
Kenya,Senegal,3,#333333
Kenya,France,9,#333333
Kenya,Belgium,5,#333333
Kenya,England,16,#333333
Kenya,Nigeria,3,#333333
Kenya,Morocco,1,#333333
Kenya,Austria,8,#333333
Kenya,South Africa,15,#333333
Kenya,Scotland,9,#333333
Kenya,Italy,3,#333333
Kenya,Burkina Faso,1,#333333
Kenya,Rwanda,4,#333333
Kenya,Australia,12,#333333
Kenya,Brazil,4,#333333
Kenya,Zimbabwe,10,#333333
Kenya,Cameroon,3,#333333
Kenya,Mali,2,#333333
Kenya,Colombia,2,#333333
Kenya,New Zealand,2,#333333
Kenya,Namibia,1,#333333
Kenya,Thailand,2,#333333
Kenya,Switzerland,6,#333333
Kenya,Canada,6,#333333
Kenya,Ethiopia,10,#333333
