who,overlap,years,color
Australia,Zambia,7,#333333
Australia,Turkey,1,#333333
Australia,New Zealand,1,#333333
Australia,Laos,1,#333333
Australia,Ireland,1,#333333
Australia,Morocco,1,#333333
Australia,Cote Ivoire,1,#333333
Australia,Nigeria,1,#333333
Australia,Gambia,1,#333333
Australia,Iran,1,#333333
Australia,Wales,1,#333333
Austria,Canada,1,#333333
Austria,Peru,1,#333333
Austria,USA,2,#333333
Austria,Tanzania,1,#333333
Austria,Kenya,1,#333333
Austria,Iran,1,#333333
Austria,Bangladesh,1,#333333
Austria,Italy,1,#333333
Austria,Switzerland,2,#333333
Austria,China,1,#333333
Austria,Ireland,1,#333333
Austria,Lebanon,1,#333333
Austria,Syria,1,#333333
Austria,Spain,1,#333333
Austria,Israel,1,#333333
Austria,Germany,1,#333333
Austria,Poland,1,#333333
Austria,Mexico,1,#333333
Austria,Russia,1,#333333
Bangladesh,Australia,3,#333333
Bangladesh,USA,4,#333333
Bangladesh,Philippines,9,#333333
Bangladesh,Kenya,1,#333333
Bangladesh,Uganda,1,#333333
Bangladesh,Ghana,1,#333333
Bangladesh,Mali,1,#333333
Bangladesh,India,1,#333333
Bangladesh,Italy,2,#333333
Bangladesh,Germany,1,#333333
Bangladesh,Netherlands,1,#333333
Bangladesh,Japan,2,#333333
Bangladesh,Nepal,1,#333333
Bangladesh,Iran,1,#333333
Bangladesh,Switzerland,1,#333333
Bangladesh,China,1,#333333
Bangladesh,Austria,1,#333333
Bangladesh,Mexico,1,#333333
Bangladesh,Belgium,1,#333333
Bangladesh,South Africa,1,#333333
Bangladesh,Indonesia,1,#333333
Belgium,Ghana,1,#333333
Belgium,Kenya,3,#333333
Belgium,USA,7,#333333
Belgium,Ethiopia,3,#333333
Belgium,Syria,1,#333333
Belgium,Cyprus,1,#333333
Belgium,England,3,#333333
Belgium,Italy,2,#333333
Belgium,Colombia,3,#333333
Belgium,Tanzania,1,#333333
Belgium,Portugal,1,#333333
Belgium,Norway,1,#333333
Belgium,Philippines,3,#333333
Belgium,Morocco,1,#333333
Belgium,Czech Republic,1,#333333
Belgium,Netherlands,1,#333333
Belgium,South Africa,3,#333333
Belgium,Bangladesh,1,#333333
Belgium,Uganda,1,#333333
Benin,England,2,#333333
Benin,Ghana,4,#333333
Benin,Canada,3,#333333
Benin,USA,4,#333333
Benin,Senegal,5,#333333
Benin,Philippines,7,#333333
Benin,Tanzania,4,#333333
Benin,Japan,4,#333333
Benin,Australia,5,#333333
Benin,Netherlands,4,#333333
Benin,China,1,#333333
Benin,France,6,#333333
Benin,Burkina Faso,3,#333333
Benin,India,1,#333333
Benin,Uganda,1,#333333
Benin,Mozambique,1,#333333
Benin,Kenya,2,#333333
Benin,Mali,2,#333333
Benin,Nigeria,2,#333333
Benin,Madagascar,1,#333333
Benin,Guadeloupe,1,#333333
Benin,Switzerland,1,#333333
Benin,Brazil,1,#333333
Benin,Sweden,1,#333333
Benin,Italy,1,#333333
Benin,Cameroon,1,#333333
Benin,U Arab Emirates,1,#333333
Benin,Germany,1,#333333
Benin,Cote Ivoire,1,#333333
Benin,Gambia,1,#333333
Benin,Sri Lanka,1,#333333
Benin,Colombia,1,#333333
Brazil,Kenya,3,#333333
Brazil,Zimbabwe,1,#333333
Brazil,Sweden,2,#333333
Brazil,USA,6,#333333
Brazil,Germany,2,#333333
Brazil,England,2,#333333
Brazil,Netherlands,4,#333333
Brazil,South Africa,1,#333333
Brazil,Czech Republic,1,#333333
Brazil,Australia,2,#333333
Brazil,Mexico,1,#333333
Brazil,Spain,2,#333333
Brazil,Norway,1,#333333
Brazil,Indonesia,1,#333333
Brazil,Nicaragua,1,#333333
Brazil,Uganda,1,#333333
Brazil,France,2,#333333
Brazil,Morocco,1,#333333
Brazil,Peru,3,#333333
Brazil,Colombia,3,#333333
Brazil,Portugal,2,#333333
Brazil,Japan,1,#333333
Brazil,El Salvador,1,#333333
Brazil,Benin,1,#333333
Burkina Faso,Mali,5,#333333
Burkina Faso,Indonesia,2,#333333
Burkina Faso,Benin,3,#333333
Burkina Faso,Senegal,4,#333333
Burkina Faso,France,4,#333333
Burkina Faso,Sweden,2,#333333
Burkina Faso,Netherlands,1,#333333
Burkina Faso,Costa Rica,1,#333333
Burkina Faso,Norway,1,#333333
Burkina Faso,Australia,2,#333333
Burkina Faso,Colombia,1,#333333
Burkina Faso,USA,2,#333333
Burkina Faso,Sri Lanka,2,#333333
Burkina Faso,Tanzania,2,#333333
Burkina Faso,Germany,2,#333333
Burkina Faso,Kenya,2,#333333
Burkina Faso,Niger,2,#333333
Burkina Faso,Japan,1,#333333
Burkina Faso,Cote Ivoire,1,#333333
Burkina Faso,Nigeria,1,#333333
Burkina Faso,Gambia,1,#333333
Burkina Faso,Philippines,1,#333333
Burkina Faso,Peru,1,#333333
Burkina Faso,Egypt,1,#333333
Byelarus,Germany,1,#333333
Byelarus,Iran,1,#333333
Byelarus,Cuba,1,#333333
Byelarus,France,1,#333333
Byelarus,Slovakia,1,#333333
Byelarus,England,1,#333333
Byelarus,South Africa,1,#333333
Byelarus,Pakistan,1,#333333
Byelarus,Argentina,1,#333333
Byelarus,Ethiopia,1,#333333
Byelarus,Canada,1,#333333
Byelarus,Jordan,1,#333333
Cambodia,Colombia,1,#333333
Cambodia,England,1,#333333
Cambodia,USA,2,#333333
Cambodia,Scotland,1,#333333
Cambodia,Netherlands,2,#333333
Cambodia,Sweden,1,#333333
Cambodia,Australia,1,#333333
Cambodia,Laos,1,#333333
Cameroon,Finland,1,#333333
Cameroon,Japan,1,#333333
Cameroon,Netherlands,1,#333333
Cameroon,Kenya,2,#333333
Cameroon,USA,3,#333333
Cameroon,France,4,#333333
Cameroon,Germany,2,#333333
Cameroon,Nigeria,1,#333333
Cameroon,Benin,1,#333333
Cameroon,Ghana,1,#333333
Cameroon,Philippines,1,#333333
Cameroon,Rep Congo,1,#333333
Canada,Peru,2,#333333
Canada,Benin,3,#333333
Canada,USA,13,#333333
Canada,Mexico,2,#333333
Canada,Kenya,10,#333333
Canada,Scotland,1,#333333
Canada,Syria,1,#333333
Canada,England,5,#333333
Canada,Jordan,2,#333333
Canada,Tanzania,4,#333333
Canada,Switzerland,2,#333333
Canada,France,2,#333333
Canada,Turkey,2,#333333
Canada,Germany,2,#333333
Canada,Nigeria,1,#333333
Canada,India,2,#333333
Canada,Nepal,1,#333333
Canada,South Korea,1,#333333
Canada,Colombia,1,#333333
Canada,Guadeloupe,1,#333333
Canada,Ethiopia,3,#333333
Canada,Austria,1,#333333
Canada,Philippines,2,#333333
Canada,Australia,2,#333333
Canada,Denmark,1,#333333
Canada,Jamaica,1,#333333
Canada,Italy,1,#333333
Canada,Vietnam,1,#333333
Canada,Finland,1,#333333
Canada,China,1,#333333
Canada,Iran,1,#333333
Canada,Cuba,1,#333333
Canada,Slovakia,1,#333333
Canada,South Africa,1,#333333
Canada,Pakistan,1,#333333
Canada,Argentina,1,#333333
Canada,Byelarus,1,#333333
Chile,Spain,3,#333333
Chile,Germany,2,#333333
Chile,Mexico,3,#333333
Chile,USA,3,#333333
Chile,Colombia,1,#333333
Chile,Philippines,1,#333333
Chile,Kenya,1,#333333
China,Singapore,1,#333333
China,USA,21,#333333
China,Philippines,19,#333333
China,Japan,1,#333333
China,Vietnam,4,#333333
China,Egypt,1,#333333
China,Netherlands,2,#333333
China,Benin,1,#333333
China,Australia,7,#333333
China,Mexico,11,#333333
China,India,5,#333333
China,Kenya,7,#333333
China,New Zealand,1,#333333
China,Czech Republic,1,#333333
China,Ethiopia,3,#333333
China,Peru,3,#333333
China,Italy,5,#333333
China,Argentina,1,#333333
China,Germany,4,#333333
China,Uganda,2,#333333
China,Sweden,2,#333333
China,Romania,1,#333333
China,Russia,1,#333333
China,South Africa,3,#333333
China,Tanzania,1,#333333
China,Colombia,1,#333333
China,England,2,#333333
China,Nepal,2,#333333
China,Canada,1,#333333
China,Finland,1,#333333
China,Norway,1,#333333
China,Scotland,1,#333333
China,Indonesia,2,#333333
China,Iran,1,#333333
China,Bangladesh,1,#333333
China,Switzerland,2,#333333
China,Austria,1,#333333
China,Denmark,1,#333333
China,Thailand,1,#333333
China,Jordan,1,#333333
China,Lebanon,2,#333333
China,Morocco,1,#333333
China,France,1,#333333
China,South Korea,1,#333333
Colombia,England,4,#333333
Colombia,USA,10,#333333
Colombia,Scotland,1,#333333
Colombia,Netherlands,4,#333333
Colombia,Cambodia,1,#333333
Colombia,Sweden,1,#333333
Colombia,Australia,1,#333333
Colombia,France,7,#333333
Colombia,Indonesia,1,#333333
Colombia,Germany,2,#333333
Colombia,Malaysia,1,#333333
Colombia,Chile,1,#333333
Colombia,India,2,#333333
Colombia,Burkina Faso,1,#333333
Colombia,Philippines,2,#333333
Colombia,Japan,4,#333333
Colombia,Belgium,3,#333333
Colombia,South Africa,2,#333333
Colombia,Rwanda,1,#333333
Colombia,South Korea,1,#333333
Colombia,Guadeloupe,1,#333333
Colombia,Canada,1,#333333
Colombia,Mexico,2,#333333
Colombia,Kenya,1,#333333
Colombia,Tanzania,1,#333333
Colombia,China,1,#333333
Colombia,Brazil,3,#333333
Colombia,Portugal,2,#333333
Colombia,Vietnam,1,#333333
Colombia,Iran,1,#333333
Colombia,Spain,2,#333333
Colombia,Peru,1,#333333
Colombia,Benin,1,#333333
Costa Rica,Sweden,1,#333333
Costa Rica,Burkina Faso,1,#333333
Costa Rica,Mali,1,#333333
Costa Rica,Netherlands,1,#333333
Costa Rica,Indonesia,1,#333333
Costa Rica,Norway,1,#333333
Costa Rica,Australia,1,#333333
Cote Ivoire,Nigeria,2,#333333
Cote Ivoire,England,1,#333333
Cote Ivoire,France,1,#333333
Cote Ivoire,Guinea,1,#333333
Cote Ivoire,Kenya,1,#333333
Cote Ivoire,Netherlands,1,#333333
Cote Ivoire,Tanzania,1,#333333
Cote Ivoire,Japan,1,#333333
Cote Ivoire,Australia,1,#333333
Cote Ivoire,Gambia,1,#333333
Cote Ivoire,Burkina Faso,1,#333333
Cote Ivoire,Sri Lanka,1,#333333
Cote Ivoire,Philippines,1,#333333
Cote Ivoire,Benin,1,#333333
Cuba,Germany,1,#333333
Cuba,Iran,1,#333333
Cuba,France,1,#333333
Cuba,Slovakia,1,#333333
Cuba,England,1,#333333
Cuba,South Africa,1,#333333
Cuba,Pakistan,1,#333333
Cuba,Argentina,1,#333333
Cuba,Byelarus,1,#333333
Cuba,Ethiopia,1,#333333
Cuba,Canada,1,#333333
Cuba,Jordan,1,#333333
Cyprus,Syria,1,#333333
Cyprus,USA,1,#333333
Cyprus,Belgium,1,#333333
Czech Republic,Netherlands,1,#333333
Czech Republic,South Africa,1,#333333
Czech Republic,Kenya,2,#333333
Czech Republic,Australia,1,#333333
Czech Republic,USA,1,#333333
Czech Republic,Mexico,1,#333333
Czech Republic,Brazil,1,#333333
Czech Republic,Spain,1,#333333
Czech Republic,New Zealand,1,#333333
Czech Republic,China,1,#333333
Czech Republic,Ethiopia,1,#333333
Czech Republic,Kyrgyzstan,1,#333333
Czech Republic,Belgium,1,#333333
Czech Republic,Morocco,1,#333333
Dem Rep Congo,Germany,1,#333333
Dem Rep Congo,Thailand,1,#333333
Denmark,Peru,1,#333333
Denmark,France,2,#333333
Denmark,Kenya,3,#333333
Denmark,Ethiopia,2,#333333
Denmark,Sri Lanka,1,#333333
Denmark,Germany,3,#333333
Denmark,Namibia,1,#333333
Denmark,Australia,3,#333333
Denmark,England,5,#333333
Denmark,Argentina,1,#333333
Denmark,USA,3,#333333
Denmark,Pakistan,2,#333333
Denmark,Netherlands,1,#333333
Denmark,Turkey,1,#333333
Denmark,Tunisia,1,#333333
Denmark,Canada,1,#333333
Denmark,China,1,#333333
Denmark,India,1,#333333
Denmark,Nepal,1,#333333
Denmark,Philippines,1,#333333
Denmark,Mexico,1,#333333
Denmark,Wales,1,#333333
Denmark,Indonesia,1,#333333
Ecuador,Mexico,1,#333333
Ecuador,USA,2,#333333
Egypt,USA,1,#333333
Egypt,England,2,#333333
Egypt,Spain,2,#333333
Egypt,Algeria,1,#333333
Egypt,Japan,1,#333333
Egypt,Vietnam,1,#333333
Egypt,China,1,#333333
Egypt,Pakistan,2,#333333
Egypt,Australia,2,#333333
Egypt,Germany,3,#333333
Egypt,Turkey,2,#333333
Egypt,France,2,#333333
Egypt,Kenya,1,#333333
Egypt,Sweden,1,#333333
Egypt,U Arab Emirates,1,#333333
Egypt,Sudan,1,#333333
Egypt,Switzerland,1,#333333
Egypt,Mexico,1,#333333
Egypt,Lebanon,1,#333333
Egypt,Morocco,1,#333333
Egypt,Jordan,1,#333333
Egypt,Syria,1,#333333
Egypt,Burkina Faso,1,#333333
Egypt,Peru,1,#333333
Egypt,Senegal,1,#333333
El Salvador,USA,1,#333333
El Salvador,Brazil,1,#333333
England,Benin,2,#333333
England,Ghana,2,#333333
England,Egypt,2,#333333
England,USA,29,#333333
England,Japan,1,#333333
England,Philippines,11,#333333
England,India,4,#333333
England,Kenya,9,#333333
England,Germany,4,#333333
England,Brazil,2,#333333
England,Colombia,4,#333333
England,Scotland,2,#333333
England,Netherlands,4,#333333
England,Cambodia,1,#333333
England,Sweden,1,#333333
England,Australia,16,#333333
England,Spain,4,#333333
England,Saudi Arabia,1,#333333
England,Sri Lanka,2,#333333
England,Jordan,3,#333333
England,Wales,3,#333333
England,France,5,#333333
England,Peru,2,#333333
England,Indonesia,3,#333333
England,Syria,1,#333333
England,Canada,5,#333333
England,Mexico,9,#333333
England,Uganda,3,#333333
England,Switzerland,1,#333333
England,Turkey,3,#333333
England,Nigeria,4,#333333
England,Belgium,3,#333333
England,Italy,12,#333333
England,Thailand,2,#333333
England,South Africa,5,#333333
England,Malawi,1,#333333
England,Ethiopia,2,#333333
England,Cote Ivoire,1,#333333
England,Guinea,1,#333333
England,Tanzania,1,#333333
England,Denmark,5,#333333
England,Portugal,1,#333333
England,Norway,2,#333333
England,Pakistan,3,#333333
England,Tunisia,1,#333333
England,China,2,#333333
England,Vietnam,1,#333333
England,Jamaica,2,#333333
England,Iran,1,#333333
England,Cuba,1,#333333
England,Slovakia,1,#333333
England,Argentina,1,#333333
England,Byelarus,1,#333333
England,Zambia,7,#333333
England,St Kitts & Nevi,1,#333333
England,Nepal,1,#333333
England,Finland,1,#333333
England,U Arab Emirates,1,#333333
England,Senegal,1,#333333
England,Gambia,1,#333333
Ethiopia,Sri Lanka,2,#333333
Ethiopia,Laos,2,#333333
Ethiopia,Kenya,16,#333333
Ethiopia,Sweden,2,#333333
Ethiopia,Uzbekistan,1,#333333
Ethiopia,South Africa,4,#333333
Ethiopia,USA,15,#333333
Ethiopia,Belgium,3,#333333
Ethiopia,Netherlands,9,#333333
Ethiopia,Germany,7,#333333
Ethiopia,Malawi,3,#333333
Ethiopia,Morocco,1,#333333
Ethiopia,Lebanon,1,#333333
Ethiopia,England,2,#333333
Ethiopia,New Zealand,1,#333333
Ethiopia,China,3,#333333
Ethiopia,Czech Republic,1,#333333
Ethiopia,Denmark,2,#333333
Ethiopia,Namibia,1,#333333
Ethiopia,Australia,2,#333333
Ethiopia,Canada,3,#333333
Ethiopia,Uganda,2,#333333
Ethiopia,Italy,2,#333333
Ethiopia,Mexico,3,#333333
Ethiopia,India,2,#333333
Ethiopia,France,2,#333333
Ethiopia,Nicaragua,1,#333333
Ethiopia,Pakistan,2,#333333
Ethiopia,Vietnam,2,#333333
Ethiopia,Iran,1,#333333
Ethiopia,Cuba,1,#333333
Ethiopia,Slovakia,1,#333333
Ethiopia,Argentina,1,#333333
Ethiopia,Byelarus,1,#333333
Ethiopia,Jordan,1,#333333
Ethiopia,Philippines,1,#333333
Ethiopia,Switzerland,1,#333333
Ethiopia,Nigeria,1,#333333
Ethiopia,Ghana,1,#333333
Ethiopia,Japan,1,#333333
Finland,South Africa,1,#333333
Finland,USA,2,#333333
Finland,Cameroon,1,#333333
Finland,Malawi,1,#333333
Finland,Italy,1,#333333
Finland,Indonesia,2,#333333
Finland,Kenya,2,#333333
Finland,Vietnam,2,#333333
Finland,Canada,1,#333333
Finland,Philippines,1,#333333
Finland,China,1,#333333
Finland,England,1,#333333
Finland,Peru,1,#333333
Finland,Japan,1,#333333
France,Kenya,11,#333333
France,Zimbabwe,3,#333333
France,Netherlands,3,#333333
France,Mexico,4,#333333
France,USA,14,#333333
France,South Africa,4,#333333
France,India,2,#333333
France,Switzerland,6,#333333
France,Denmark,2,#333333
France,Peru,3,#333333
France,Lebanon,1,#333333
France,England,5,#333333
France,Wales,1,#333333
France,Colombia,7,#333333
France,Indonesia,4,#333333
France,French Guiana,1,#333333
France,Benin,6,#333333
France,Senegal,5,#333333
France,Burkina Faso,4,#333333
France,Uzbekistan,1,#333333
France,Germany,7,#333333
France,Turkey,2,#333333
France,Canada,2,#333333
France,Nigeria,3,#333333
France,Tanzania,3,#333333
France,Uganda,2,#333333
France,Ghana,1,#333333
France,Mozambique,1,#333333
France,Mali,1,#333333
France,Madagascar,1,#333333
France,Guadeloupe,1,#333333
France,Cote Ivoire,1,#333333
France,Guinea,1,#333333
France,Japan,1,#333333
France,Brazil,2,#333333
France,Morocco,1,#333333
France,Egypt,2,#333333
France,Philippines,7,#333333
France,Italy,2,#333333
France,Sweden,1,#333333
France,Pakistan,2,#333333
France,Tunisia,2,#333333
France,Jordan,2,#333333
France,Australia,2,#333333
France,Ethiopia,2,#333333
France,Cameroon,4,#333333
France,Iran,1,#333333
France,Cuba,1,#333333
France,Slovakia,1,#333333
France,Argentina,1,#333333
France,Byelarus,1,#333333
France,Rep Congo,1,#333333
France,Portugal,1,#333333
France,Gabon,1,#333333
France,China,1,#333333
France,South Korea,1,#333333
French Guiana,France,1,#333333
French Guiana,Kenya,1,#333333
Gabon,Philippines,1,#333333
Gabon,France,1,#333333
Gabon,USA,1,#333333
Gambia,England,1,#333333
Gambia,USA,1,#333333
Gambia,South Africa,1,#333333
Gambia,Uganda,1,#333333
Gambia,Tanzania,1,#333333
Gambia,Japan,1,#333333
Gambia,Australia,1,#333333
Gambia,Cote Ivoire,1,#333333
Gambia,Nigeria,1,#333333
Gambia,Burkina Faso,1,#333333
Gambia,Sri Lanka,1,#333333
Gambia,Philippines,1,#333333
Gambia,Benin,1,#333333
Germany,Uzbekistan,3,#333333
Germany,Indonesia,5,#333333
Germany,Dem Rep Congo,1,#333333
Germany,Thailand,4,#333333
Germany,Chile,2,#333333
Germany,Spain,3,#333333
Germany,Mexico,8,#333333
Germany,Philippines,8,#333333
Germany,Kenya,26,#333333
Germany,Saudi Arabia,2,#333333
Germany,Scotland,2,#333333
Germany,USA,12,#333333
Germany,England,4,#333333
Germany,Brazil,2,#333333
Germany,Colombia,2,#333333
Germany,Ethiopia,7,#333333
Germany,Malawi,2,#333333
Germany,India,3,#333333
Germany,Italy,5,#333333
Germany,Australia,4,#333333
Germany,Sweden,2,#333333
Germany,South Korea,2,#333333
Germany,France,7,#333333
Germany,Switzerland,8,#333333
Germany,Turkey,4,#333333
Germany,Canada,2,#333333
Germany,Nigeria,2,#333333
Germany,Bangladesh,1,#333333
Germany,Netherlands,2,#333333
Germany,Sri Lanka,2,#333333
Germany,Singapore,1,#333333
Germany,Argentina,3,#333333
Germany,China,4,#333333
Germany,Denmark,3,#333333
Germany,Namibia,2,#333333
Germany,Egypt,3,#333333
Germany,Romania,1,#333333
Germany,Russia,2,#333333
Germany,Pakistan,4,#333333
Germany,Tunisia,1,#333333
Germany,Portugal,1,#333333
Germany,Burkina Faso,2,#333333
Germany,Ukraine,1,#333333
Germany,Mauritius,1,#333333
Germany,Slovenia,1,#333333
Germany,Iran,3,#333333
Germany,U Arab Emirates,1,#333333
Germany,Sudan,1,#333333
Germany,Cameroon,2,#333333
Germany,Vietnam,3,#333333
Germany,Cuba,1,#333333
Germany,Slovakia,1,#333333
Germany,South Africa,1,#333333
Germany,Byelarus,1,#333333
Germany,Jordan,1,#333333
Germany,Tanzania,1,#333333
Germany,Niger,2,#333333
Germany,Zaire,1,#333333
Germany,Japan,1,#333333
Germany,Rep Congo,1,#333333
Germany,Ireland,1,#333333
Germany,Lebanon,1,#333333
Germany,Syria,1,#333333
Germany,Israel,1,#333333
Germany,Poland,1,#333333
Germany,Austria,1,#333333
Germany,Benin,1,#333333
Germany,Senegal,2,#333333
Germany,Peru,1,#333333
Germany,Mali,1,#333333
Ghana,England,2,#333333
Ghana,Benin,4,#333333
Ghana,Kenya,6,#333333
Ghana,Belgium,1,#333333
Ghana,Tanzania,1,#333333
Ghana,France,1,#333333
Ghana,India,2,#333333
Ghana,Uganda,2,#333333
Ghana,Mozambique,1,#333333
Ghana,Mali,3,#333333
Ghana,Nigeria,3,#333333
Ghana,Madagascar,1,#333333
Ghana,Bangladesh,1,#333333
Ghana,Italy,3,#333333
Ghana,USA,4,#333333
Ghana,Netherlands,1,#333333
Ghana,Switzerland,1,#333333
Ghana,Cameroon,1,#333333
Ghana,Philippines,1,#333333
Ghana,Ireland,1,#333333
Ghana,Niger,1,#333333
Ghana,Ethiopia,1,#333333
Greece,Lebanon,1,#333333
Guadeloupe,France,1,#333333
Guadeloupe,Benin,1,#333333
Guadeloupe,Switzerland,1,#333333
Guadeloupe,USA,1,#333333
Guadeloupe,South Korea,1,#333333
Guadeloupe,Colombia,1,#333333
Guadeloupe,Canada,1,#333333
Guadeloupe,Mexico,1,#333333
Guinea,Cote Ivoire,1,#333333
Guinea,Nigeria,1,#333333
Guinea,England,1,#333333
Guinea,France,1,#333333
Haiti,USA,1,#333333
India,Nepal,10,#333333
India,Australia,10,#333333
India,Mexico,8,#333333
India,USA,17,#333333
India,England,4,#333333
India,Kenya,8,#333333
India,Zimbabwe,1,#333333
India,South Africa,2,#333333
India,France,2,#333333
India,Philippines,14,#333333
India,Sri Lanka,7,#333333
India,Jordan,3,#333333
India,Indonesia,3,#333333
India,Germany,3,#333333
India,Colombia,2,#333333
India,Tanzania,1,#333333
India,Uganda,2,#333333
India,Ghana,2,#333333
India,Mozambique,1,#333333
India,Mali,2,#333333
India,Nigeria,3,#333333
India,Benin,1,#333333
India,Madagascar,1,#333333
India,Bangladesh,1,#333333
India,Italy,2,#333333
India,Canada,2,#333333
India,Japan,3,#333333
India,China,5,#333333
India,Romania,1,#333333
India,Russia,1,#333333
India,Laos,3,#333333
India,Ethiopia,2,#333333
India,Thailand,1,#333333
India,Morocco,2,#333333
India,Denmark,1,#333333
India,Uzbekistan,1,#333333
India,Peru,1,#333333
India,Lebanon,2,#333333
India,Afghanistan,1,#333333
India,Spain,1,#333333
Indonesia,Germany,5,#333333
Indonesia,Uzbekistan,1,#333333
Indonesia,Mali,2,#333333
Indonesia,Burkina Faso,2,#333333
Indonesia,Colombia,1,#333333
Indonesia,France,4,#333333
Indonesia,Peru,1,#333333
Indonesia,England,3,#333333
Indonesia,Wales,2,#333333
Indonesia,Australia,9,#333333
Indonesia,USA,9,#333333
Indonesia,Spain,3,#333333
Indonesia,Sweden,1,#333333
Indonesia,Netherlands,4,#333333
Indonesia,Costa Rica,1,#333333
Indonesia,Norway,2,#333333
Indonesia,Philippines,5,#333333
Indonesia,India,3,#333333
Indonesia,South Korea,1,#333333
Indonesia,Brazil,1,#333333
Indonesia,Vietnam,2,#333333
Indonesia,Singapore,1,#333333
Indonesia,Japan,3,#333333
Indonesia,Finland,2,#333333
Indonesia,China,2,#333333
Indonesia,Kenya,1,#333333
Indonesia,Scotland,1,#333333
Indonesia,Italy,1,#333333
Indonesia,Nepal,1,#333333
Indonesia,Thailand,1,#333333
Indonesia,Zimbabwe,1,#333333
Indonesia,Bangladesh,1,#333333
Indonesia,Denmark,1,#333333
Iran,Morocco,1,#333333
Iran,Germany,3,#333333
Iran,Colombia,1,#333333
Iran,Cuba,1,#333333
Iran,France,1,#333333
Iran,Slovakia,1,#333333
Iran,England,1,#333333
Iran,South Africa,1,#333333
Iran,Pakistan,1,#333333
Iran,Argentina,1,#333333
Iran,Byelarus,1,#333333
Iran,Ethiopia,1,#333333
Iran,Canada,1,#333333
Iran,Jordan,1,#333333
Iran,Bangladesh,1,#333333
Iran,Italy,1,#333333
Iran,Switzerland,1,#333333
Iran,China,1,#333333
Iran,Austria,1,#333333
Iran,Australia,1,#333333
Iran,Philippines,1,#333333
Ireland,Kenya,2,#333333
Ireland,USA,3,#333333
Ireland,Uganda,1,#333333
Ireland,Malawi,1,#333333
Ireland,Zambia,1,#333333
Ireland,Vietnam,1,#333333
Ireland,Ghana,1,#333333
Ireland,Mali,1,#333333
Ireland,Philippines,1,#333333
Ireland,Australia,1,#333333
Ireland,Nigeria,1,#333333
Ireland,Switzerland,1,#333333
Ireland,Lebanon,1,#333333
Ireland,Syria,1,#333333
Ireland,Spain,1,#333333
Ireland,Israel,1,#333333
Ireland,Germany,1,#333333
Ireland,Poland,1,#333333
Ireland,Mexico,1,#333333
Ireland,Austria,1,#333333
Ireland,Russia,1,#333333
Ireland,Scotland,1,#333333
Israel,Italy,1,#333333
Israel,Portugal,1,#333333
Israel,Switzerland,2,#333333
Israel,Spain,2,#333333
Israel,Jordan,1,#333333
Israel,USA,1,#333333
Israel,Ireland,1,#333333
Israel,Lebanon,1,#333333
Israel,Syria,1,#333333
Israel,Germany,1,#333333
Israel,Poland,1,#333333
Israel,Mexico,1,#333333
Israel,Austria,1,#333333
Israel,Russia,1,#333333
Italy,Netherlands,3,#333333
Italy,Kenya,10,#333333
Italy,Australia,10,#333333
Italy,USA,22,#333333
Italy,Uganda,3,#333333
Italy,Malaysia,1,#333333
Italy,Japan,1,#333333
Italy,Vietnam,1,#333333
Italy,Germany,5,#333333
Italy,Scotland,3,#333333
Italy,Mexico,3,#333333
