who,overlap,years,color
Colombia,England,3,#333333
Colombia,Uganda,1,#333333
Colombia,Peru,1,#333333
Colombia,Chile,2,#333333
Colombia,Venezuela,1,#333333
Colombia,Indonesia,1,#333333
Colombia,Canada,2,#333333
Colombia,Rwanda,1,#333333
Colombia,Mozambique,1,#333333
Colombia,Nigeria,1,#333333
Colombia,Nicaragua,2,#333333
Colombia,Australia,1,#333333
Colombia,South Africa,1,#333333
Colombia,Italy,1,#333333
Colombia,Denmark,1,#333333
Colombia,Ecuador,1,#333333
Costa Rica,Germany,1,#333333
Costa Rica,Brazil,1,#333333
Costa Rica,Japan,1,#333333
Costa Rica,Indonesia,2,#333333
Costa Rica,France,1,#333333
Cote Ivoire,France,2,#333333
Cote Ivoire,Benin,2,#333333
Cote Ivoire,Burkina Faso,1,#333333
Cyprus,Turkey,1,#333333
Cyprus,Syria,1,#333333
Czech Republic,France,2,#333333
Czech Republic,Uzbekistan,1,#333333
Czech Republic,USA,2,#333333
Czech Republic,Australia,2,#333333
Czech Republic,Iran,1,#333333
Czech Republic,Syria,1,#333333
Czech Republic,Kenya,1,#333333
Czech Republic,Mexico,2,#333333
Denmark,USA,3,#333333
Denmark,Sri Lanka,2,#333333
Denmark,Brazil,1,#333333
Denmark,India,2,#333333
Denmark,Ghana,3,#333333
Denmark,Australia,7,#333333
Denmark,England,2,#333333
Denmark,South Africa,3,#333333
Denmark,Mozambique,1,#333333
Denmark,Switzerland,2,#333333
Denmark,Malaysia,1,#333333
Denmark,Thailand,1,#333333
Denmark,Mexico,1,#333333
Denmark,Indonesia,1,#333333
Denmark,Germany,1,#333333
Denmark,France,1,#333333
Denmark,Zambia,2,#333333
Denmark,Ethiopia,1,#333333
Denmark,Cameroon,1,#333333
Denmark,Sweden,1,#333333
Denmark,Kenya,2,#333333
Denmark,Vietnam,1,#333333
Denmark,Cambodia,1,#333333
Denmark,Laos,1,#333333
Denmark,Colombia,1,#333333
Denmark,Italy,1,#333333
Ecuador,Netherlands,1,#333333
Ecuador,USA,1,#333333
Ecuador,Peru,1,#333333
Ecuador,Colombia,1,#333333
Egypt,Malaysia,1,#333333
Egypt,Saudi Arabia,1,#333333
Egypt,Cameroon,1,#333333
Egypt,France,1,#333333
England,USA,14,#333333
England,Philippines,11,#333333
England,Mexico,3,#333333
England,Italy,3,#333333
England,Malaysia,6,#333333
England,Bangladesh,1,#333333
England,Kenya,9,#333333
England,Ghana,3,#333333
England,Benin,4,#333333
England,Brazil,3,#333333
England,Germany,3,#333333
England,Australia,9,#333333
England,Sweden,2,#333333
England,Sri Lanka,3,#333333
England,Belgium,2,#333333
England,Nigeria,4,#333333
England,Denmark,2,#333333
England,South Africa,3,#333333
England,Wales,1,#333333
England,Ireland,1,#333333
England,Uganda,2,#333333
England,France,5,#333333
England,Colombia,3,#333333
England,Peru,4,#333333
England,Canada,3,#333333
England,India,3,#333333
England,Switzerland,4,#333333
England,Indonesia,5,#333333
England,Japan,1,#333333
England,Cameroon,2,#333333
England,China,2,#333333
England,Chile,1,#333333
England,Tanzania,1,#333333
England,Scotland,4,#333333
England,South Korea,1,#333333
England,Senegal,1,#333333
England,Hungary,1,#333333
England,Russia,1,#333333
England,Syria,1,#333333
England,New Zealand,2,#333333
England,Argentina,1,#333333
Ethiopia,Sri Lanka,3,#333333
Ethiopia,Netherlands,3,#333333
Ethiopia,Syria,5,#333333
Ethiopia,Italy,1,#333333
Ethiopia,Austria,2,#333333
Ethiopia,Belgium,2,#333333
Ethiopia,Mexico,1,#333333
Ethiopia,USA,7,#333333
Ethiopia,France,3,#333333
Ethiopia,Germany,5,#333333
Ethiopia,Kenya,4,#333333
Ethiopia,India,1,#333333
Ethiopia,Indonesia,1,#333333
Ethiopia,Ghana,1,#333333
Ethiopia,Australia,3,#333333
Ethiopia,Switzerland,1,#333333
Ethiopia,Zambia,1,#333333
Ethiopia,Cameroon,1,#333333
Ethiopia,Denmark,1,#333333
Ethiopia,Sudan,2,#333333
Ethiopia,Sweden,1,#333333
Ethiopia,South Africa,2,#333333
Ethiopia,Nigeria,1,#333333
Ethiopia,Benin,1,#333333
Ethiopia,Mali,1,#333333
Finland,China,1,#333333
Finland,Mexico,1,#333333
Finland,Iran,1,#333333
Finland,Kenya,1,#333333
Finland,Cameroon,1,#333333
Finland,Netherlands,1,#333333
Finland,USA,1,#333333
Finland,South Africa,1,#333333
France,Vietnam,7,#333333
France,Uganda,3,#333333
France,Netherlands,5,#333333
France,Philippines,10,#333333
France,Colombia,6,#333333
France,USA,12,#333333
France,Uzbekistan,1,#333333
France,Czech Republic,2,#333333
France,Belgium,4,#333333
France,South Africa,1,#333333
France,Kenya,4,#333333
France,Japan,3,#333333
France,Tanzania,1,#333333
France,Benin,6,#333333
France,Scotland,1,#333333
France,Malawi,1,#333333
France,Laos,4,#333333
France,England,5,#333333
France,Indonesia,10,#333333
France,French Guiana,1,#333333
France,Morocco,1,#333333
France,Ghana,3,#333333
France,India,3,#333333
France,Switzerland,4,#333333
France,Ethiopia,3,#333333
France,Turkey,1,#333333
France,Mexico,4,#333333
France,Cote Ivoire,2,#333333
France,Senegal,2,#333333
France,Canada,2,#333333
France,Germany,2,#333333
France,Australia,4,#333333
France,Zambia,1,#333333
France,Cameroon,5,#333333
France,Denmark,1,#333333
France,Austria,2,#333333
France,Yemen,1,#333333
France,Thailand,3,#333333
France,Zimbabwe,1,#333333
France,Italy,1,#333333
France,Sweden,1,#333333
France,Costa Rica,1,#333333
France,Egypt,1,#333333
France,Burkina Faso,2,#333333
France,Syria,1,#333333
France,Mauritania,1,#333333
French Guiana,France,1,#333333
French Guiana,Indonesia,1,#333333
Germany,China,2,#333333
Germany,Mexico,4,#333333
Germany,Ghana,3,#333333
Germany,Kenya,10,#333333
Germany,South Africa,2,#333333
Germany,Netherlands,3,#333333
Germany,USA,6,#333333
Germany,Colombia,6,#333333
Germany,Mali,3,#333333
Germany,Brazil,2,#333333
Germany,England,3,#333333
Germany,Australia,2,#333333
Germany,Philippines,3,#333333
Germany,Sweden,1,#333333
Germany,Uzbekistan,4,#333333
Germany,Malaysia,4,#333333
Germany,Canada,1,#333333
Germany,Ethiopia,5,#333333
Germany,Sudan,1,#333333
Germany,Peru,2,#333333
Germany,Uganda,1,#333333
Germany,Burkina Faso,1,#333333
Germany,Indonesia,6,#333333
Germany,Thailand,1,#333333
Germany,Nigeria,2,#333333
Germany,Japan,2,#333333
Germany,Costa Rica,1,#333333
Germany,Switzerland,4,#333333
Germany,France,2,#333333
Germany,Zambia,1,#333333
Germany,Cameroon,2,#333333
Germany,Denmark,1,#333333
Germany,Sri Lanka,1,#333333
Germany,Spain,1,#333333
Germany,Niger,1,#333333
Germany,Honduras,2,#333333
Germany,Nicaragua,1,#333333
Germany,Syria,1,#333333
Germany,Scotland,1,#333333
Germany,Benin,1,#333333
Ghana,Germany,3,#333333
Ghana,Japan,1,#333333
Ghana,England,3,#333333
Ghana,Benin,4,#333333
Ghana,Australia,4,#333333
Ghana,Denmark,3,#333333
Ghana,South Africa,1,#333333
Ghana,Syria,1,#333333
Ghana,Sri Lanka,1,#333333
Ghana,USA,6,#333333
Ghana,India,3,#333333
Ghana,Morocco,1,#333333
Ghana,France,3,#333333
Ghana,Kenya,3,#333333
Ghana,Netherlands,2,#333333
Ghana,Belgium,1,#333333
Ghana,Tunisia,1,#333333
Ghana,Sweden,1,#333333
Ghana,Nigeria,3,#333333
Ghana,Indonesia,1,#333333
Ghana,Switzerland,1,#333333
Ghana,Zambia,1,#333333
Ghana,Ethiopia,1,#333333
Ghana,Cameroon,2,#333333
Ghana,Malawi,1,#333333
Ghana,Nepal,1,#333333
Ghana,Philippines,1,#333333
Ghana,Niger,1,#333333
Ghana,Burkina Faso,1,#333333
Ghana,Senegal,1,#333333
Greece,USA,1,#333333
Honduras,Colombia,4,#333333
Honduras,Mexico,1,#333333
Honduras,USA,1,#333333
Honduras,Nicaragua,1,#333333
Honduras,Germany,2,#333333
Hungary,Kenya,1,#333333
Hungary,England,1,#333333
India,USA,12,#333333
India,Australia,5,#333333
India,Sudan,1,#333333
India,Mexico,13,#333333
India,Belgium,3,#333333
India,Indonesia,4,#333333
India,Kenya,6,#333333
India,Tanzania,1,#333333
India,Zaire,1,#333333
India,Bangladesh,2,#333333
India,Colombia,1,#333333
India,Sri Lanka,10,#333333
India,Uruguay,1,#333333
India,Brazil,1,#333333
India,Denmark,2,#333333
India,Sweden,2,#333333
India,Syria,3,#333333
India,China,5,#333333
India,Ghana,3,#333333
India,Philippines,8,#333333
India,Japan,1,#333333
India,Taiwan,1,#333333
India,U Arab Emirates,1,#333333
India,Peru,2,#333333
India,France,3,#333333
India,England,3,#333333
India,Switzerland,1,#333333
India,Netherlands,2,#333333
India,Nepal,3,#333333
India,Portugal,1,#333333
India,Pakistan,2,#333333
India,Austria,2,#333333
India,Ethiopia,1,#333333
India,Yemen,1,#333333
India,Italy,1,#333333
India,Wales,1,#333333
India,Uzbekistan,1,#333333
Indonesia,Belgium,2,#333333
Indonesia,India,4,#333333
Indonesia,Canada,2,#333333
Indonesia,Netherlands,3,#333333
Indonesia,Sweden,3,#333333
Indonesia,Spain,1,#333333
Indonesia,France,10,#333333
Indonesia,French Guiana,1,#333333
Indonesia,Malaysia,1,#333333
Indonesia,Philippines,4,#333333
Indonesia,USA,4,#333333
Indonesia,Australia,2,#333333
Indonesia,England,5,#333333
Indonesia,Switzerland,2,#333333
Indonesia,China,1,#333333
Indonesia,Germany,6,#333333
Indonesia,Thailand,1,#333333
Indonesia,Japan,3,#333333
Indonesia,Colombia,1,#333333
Indonesia,Brazil,4,#333333
Indonesia,Costa Rica,2,#333333
Indonesia,Ghana,1,#333333
Indonesia,Zambia,1,#333333
Indonesia,Ethiopia,1,#333333
Indonesia,Cameroon,3,#333333
Indonesia,Denmark,1,#333333
Indonesia,Uganda,2,#333333
Indonesia,Vietnam,1,#333333
Indonesia,Burundi,1,#333333
Iran,Syria,6,#333333
Iran,Australia,3,#333333
Iran,Mexico,3,#333333
Iran,China,2,#333333
Iran,Finland,1,#333333
Iran,USA,2,#333333
Iran,Czech Republic,1,#333333
Iran,Kenya,1,#333333
Iran,Philippines,3,#333333
Iran,Turkey,2,#333333
Iran,Jordan,1,#333333
Iran,Algeria,1,#333333
Iran,Japan,1,#333333
Iran,Thailand,1,#333333
Iran,Brazil,1,#333333
Iran,Pakistan,1,#333333
Ireland,England,1,#333333
Ireland,Malaysia,1,#333333
Ireland,Wales,1,#333333
Ireland,USA,1,#333333
Israel,Turkey,2,#333333
Israel,Peru,1,#333333
Israel,USA,1,#333333
Israel,Kenya,1,#333333
Israel,Jordan,1,#333333
Italy,Mexico,1,#333333
Italy,Philippines,2,#333333
Italy,England,3,#333333
Italy,Sri Lanka,1,#333333
Italy,Syria,1,#333333
Italy,Netherlands,1,#333333
Italy,Australia,1,#333333
Italy,Ethiopia,1,#333333
Italy,Japan,1,#333333
Italy,USA,3,#333333
Italy,Nepal,1,#333333
Italy,India,1,#333333
Italy,Wales,1,#333333
Italy,France,1,#333333
Italy,Uganda,1,#333333
Italy,Kenya,2,#333333
Italy,Colombia,1,#333333
Italy,Denmark,1,#333333
Japan,Kenya,8,#333333
Japan,Netherlands,2,#333333
Japan,Mongol Peo Rep,1,#333333
Japan,Philippines,18,#333333
Japan,South Korea,2,#333333
Japan,China,3,#333333
Japan,Ghana,1,#333333
Japan,Benin,6,#333333
Japan,Laos,1,#333333
Japan,South Africa,2,#333333
Japan,Zambia,1,#333333
Japan,Tanzania,2,#333333
Japan,Belgium,1,#333333
Japan,France,3,#333333
Japan,USA,4,#333333
Japan,India,1,#333333
Japan,Bhutan,1,#333333
Japan,England,1,#333333
Japan,Italy,1,#333333
Japan,Indonesia,3,#333333
Japan,Germany,2,#333333
Japan,Brazil,2,#333333
Japan,Costa Rica,1,#333333
Japan,Thailand,3,#333333
Japan,Pakistan,2,#333333
Japan,Vietnam,2,#333333
Japan,Burundi,1,#333333
Japan,Iran,1,#333333
Japan,Australia,1,#333333
Jordan,Syria,4,#333333
Jordan,Israel,1,#333333
Jordan,Turkey,1,#333333
Jordan,Iran,1,#333333
Jordan,Algeria,1,#333333
Kazakhstan,Turkey,2,#333333
Kazakhstan,Mexico,1,#333333
Kazakhstan,USA,1,#333333
Kazakhstan,Russia,1,#333333
Kazakhstan,Australia,1,#333333
Kenya,Netherlands,14,#333333
Kenya,Japan,8,#333333
Kenya,Mongol Peo Rep,1,#333333
Kenya,USA,21,#333333
Kenya,India,6,#333333
Kenya,Tanzania,4,#333333
Kenya,Zaire,1,#333333
Kenya,Bangladesh,1,#333333
Kenya,Colombia,2,#333333
Kenya,Mexico,5,#333333
Kenya,Thailand,2,#333333
Kenya,England,9,#333333
Kenya,Germany,10,#333333
Kenya,South Africa,7,#333333
Kenya,Switzerland,2,#333333
Kenya,Nigeria,2,#333333
Kenya,Mali,2,#333333
Kenya,Belgium,5,#333333
Kenya,Zambia,1,#333333
Kenya,France,4,#333333
Kenya,Benin,3,#333333
Kenya,Senegal,1,#333333
Kenya,Sweden,3,#333333
Kenya,Syria,3,#333333
Kenya,China,4,#333333
Kenya,Uganda,6,#333333
Kenya,Zimbabwe,3,#333333
Kenya,Taiwan,1,#333333
Kenya,U Arab Emirates,1,#333333
Kenya,Peru,1,#333333
Kenya,Sri Lanka,1,#333333
Kenya,Spain,2,#333333
Kenya,Canada,3,#333333
Kenya,Rwanda,3,#333333
Kenya,Bhutan,1,#333333
Kenya,Ethiopia,4,#333333
Kenya,Norway,4,#333333
Kenya,Burkina Faso,1,#333333
Kenya,Austria,3,#333333
Kenya,Australia,5,#333333
Kenya,South Korea,3,#333333
Kenya,Ghana,3,#333333
Kenya,Czech Republic,1,#333333
Kenya,Iran,1,#333333
Kenya,Scotland,3,#333333
Kenya,Israel,1,#333333
Kenya,Denmark,2,#333333
Kenya,Niger,1,#333333
Kenya,Finland,1,#333333
Kenya,Cameroon,1,#333333
Kenya,Hungary,1,#333333
Kenya,Nepal,1,#333333
Kenya,Italy,2,#333333
Kenya,Qatar,1,#333333
Kenya,Argentina,1,#333333
Laos,Uzbekistan,2,#333333
Laos,Benin,1,#333333
Laos,Japan,1,#333333
Laos,France,4,#333333
Laos,Belgium,1,#333333
Laos,Australia,2,#333333
Laos,Syria,1,#333333
Laos,Pakistan,1,#333333
Laos,Sri Lanka,1,#333333
Laos,Thailand,3,#333333
Laos,Vietnam,1,#333333
Laos,Cambodia,1,#333333
Laos,Denmark,1,#333333
Laos,Philippines,1,#333333
Lebanon,Spain,1,#333333
Lebanon,Syria,5,#333333
Lesotho,Nigeria,1,#333333
Luxembourg,USA,1,#333333
Luxembourg,Peru,1,#333333
Malawi,Netherlands,4,#333333
Malawi,Zimbabwe,3,#333333
Malawi,Australia,2,#333333
Malawi,USA,7,#333333
Malawi,Malaysia,1,#333333
Malawi,Scotland,1,#333333
Malawi,France,1,#333333
Malawi,Benin,1,#333333
Malawi,Nigeria,1,#333333
Malawi,Ghana,1,#333333
Malawi,Norway,2,#333333
Malawi,Uganda,1,#333333
Malaysia,Bangladesh,3,#333333
Malaysia,Sweden,1,#333333
Malaysia,Scotland,2,#333333
Malaysia,Philippines,4,#333333
Malaysia,USA,3,#333333
Malaysia,England,6,#333333
Malaysia,Netherlands,1,#333333
Malaysia,Malawi,1,#333333
Malaysia,Australia,2,#333333
Malaysia,Wales,1,#333333
Malaysia,Ireland,1,#333333
Malaysia,Switzerland,1,#333333
Malaysia,Denmark,1,#333333
Malaysia,Indonesia,1,#333333
Malaysia,Germany,4,#333333
Malaysia,Canada,2,#333333
Malaysia,Norway,1,#333333
Malaysia,Egypt,1,#333333
Malaysia,Spain,1,#333333
Malaysia,Thailand,1,#333333
Mali,Spain,1,#333333
Mali,Scotland,1,#333333
Mali,Kenya,2,#333333
Mali,Germany,3,#333333
Mali,South Africa,1,#333333
Mali,Australia,1,#333333
Mali,Peru,1,#333333
Mali,Burkina Faso,1,#333333
Mali,Benin,1,#333333
Mali,Ethiopia,1,#333333
Mauritania,Canada,1,#333333
Mauritania,Benin,1,#333333
Mauritania,Syria,1,#333333
Mauritania,France,1,#333333
Mexico,USA,35,#333333
Mexico,Colombia,4,#333333
Mexico,Italy,1,#333333
Mexico,Philippines,4,#333333
Mexico,England,3,#333333
Mexico,Belgium,3,#333333
Mexico,India,13,#333333
Mexico,Turkey,2,#333333
Mexico,Kazakhstan,1,#333333
Mexico,Uzbekistan,4,#333333
Mexico,Rep Of Georgia,1,#333333
Mexico,Syria,4,#333333
Mexico,Kenya,5,#333333
Mexico,Tanzania,2,#333333
Mexico,Zaire,1,#333333
Mexico,Bangladesh,1,#333333
Mexico,China,16,#333333
Mexico,Germany,4,#333333
Mexico,Australia,8,#333333
Mexico,Iran,3,#333333
Mexico,Uruguay,2,#333333
Mexico,Brazil,1,#333333
Mexico,Finland,1,#333333
Mexico,Zimbabwe,3,#333333
Mexico,Norway,2,#333333
Mexico,Denmark,1,#333333
Mexico,Thailand,1,#333333
Mexico,Switzerland,2,#333333
Mexico,Austria,2,#333333
Mexico,Ethiopia,1,#333333
Mexico,Spain,5,#333333
Mexico,Nigeria,2,#333333
Mexico,France,4,#333333
Mexico,Czech Republic,2,#333333
Mexico,South Africa,1,#333333
Mexico,Nepal,4,#333333
Mexico,Yemen,1,#333333
Mexico,Honduras,1,#333333
Mexico,Nicaragua,1,#333333
Mexico,Peru,1,#333333
Mexico,Pakistan,3,#333333
Mongol Peo Rep,Kenya,1,#333333
Mongol Peo Rep,Netherlands,1,#333333
Mongol Peo Rep,Japan,1,#333333
Mongol Peo Rep,Uzbekistan,1,#333333
Morocco,France,1,#333333
Morocco,Ghana,1,#333333
Morocco,USA,1,#333333
Mozambique,Denmark,1,#333333
Mozambique,USA,1,#333333
Mozambique,Colombia,1,#333333
Mozambique,Nigeria,1,#333333
Mozambique,Cameroon,1,#333333
Nepal,USA,6,#333333
Nepal,India,3,#333333
Nepal,Australia,2,#333333
Nepal,Mexico,4,#333333
Nepal,Uzbekistan,4,#333333
Nepal,Italy,1,#333333
Nepal,Wales,3,#333333
Nepal,Ghana,1,#333333
Nepal,Philippines,1,#333333
Nepal,Kenya,1,#333333
Nepal,Bangladesh,1,#333333
Netherlands,Kenya,14,#333333
Netherlands,Japan,2,#333333
Netherlands,Mongol Peo Rep,1,#333333
Netherlands,Indonesia,3,#333333
Netherlands,Canada,1,#333333
Netherlands,Uganda,4,#333333
Netherlands,France,5,#333333
Netherlands,Germany,3,#333333
Netherlands,South Africa,2,#333333
Netherlands,Malawi,4,#333333
Netherlands,Zimbabwe,4,#333333
Netherlands,Australia,5,#333333
Netherlands,USA,5,#333333
Netherlands,Malaysia,1,#333333
Netherlands,Sri Lanka,5,#333333
Netherlands,Zambia,1,#333333
Netherlands,Tanzania,2,#333333
Netherlands,Sweden,2,#333333
Netherlands,Syria,1,#333333
Netherlands,Italy,1,#333333
Netherlands,Ethiopia,3,#333333
Netherlands,Senegal,2,#333333
Netherlands,Belgium,2,#333333
Netherlands,China,1,#333333
Netherlands,Philippines,2,#333333
Netherlands,India,2,#333333
Netherlands,Benin,6,#333333
Netherlands,Ghana,2,#333333
Netherlands,Uzbekistan,2,#333333
Netherlands,Ecuador,1,#333333
Netherlands,Peru,1,#333333
Netherlands,Finland,1,#333333
Netherlands,Cameroon,1,#333333
Netherlands,Pakistan,1,#333333
Netherlands,Sudan,1,#333333
New Zealand,England,2,#333333
