who,overlap,years,color
Benin,Laos,1,#333333
Benin,Belgium,1,#333333
Benin,India,1,#333333
Benin,Senegal,1,#333333
Benin,Mali,1,#333333
Benin,Sierra Leone,1,#333333
Benin,Ghana,1,#333333
Bolivia,Brazil,1,#333333
Botswana,South Africa,1,#333333
Botswana,USA,1,#333333
Brazil,USA,2,#333333
Brazil,Australia,1,#333333
Brazil,Philippines,1,#333333
Brazil,England,1,#333333
Brazil,Madagascar,1,#333333
Brazil,Switzerland,1,#333333
Brazil,Kenya,1,#333333
Brazil,Bolivia,1,#333333
Brazil,Ecuador,1,#333333
Brazil,Netherlands,2,#333333
Brazil,Sri Lanka,2,#333333
Brazil,Canada,1,#333333
Brazil,Peru,1,#333333
Burkina Faso,England,1,#333333
Burkina Faso,Nigeria,2,#333333
Burkina Faso,Cameroon,1,#333333
Burkina Faso,Ghana,1,#333333
Burkina Faso,France,1,#333333
Burkina Faso,Madagascar,1,#333333
Burkina Faso,Tanzania,1,#333333
Burkina Faso,Niger,2,#333333
Burkina Faso,Benin,2,#333333
Burkina Faso,Togo,1,#333333
Burkina Faso,Kenya,2,#333333
Burkina Faso,Rwanda,1,#333333
Burkina Faso,Mali,2,#333333
Burkina Faso,Senegal,1,#333333
Burkina Faso,Sweden,1,#333333
Burkina Faso,Austria,1,#333333
Burkina Faso,Indonesia,1,#333333
Burkina Faso,Sierra Leone,1,#333333
Cameroon,Belgium,1,#333333
Cameroon,Nigeria,5,#333333
Cameroon,Kenya,1,#333333
Cameroon,England,3,#333333
Cameroon,Ghana,1,#333333
Cameroon,Burkina Faso,1,#333333
Cameroon,Benin,2,#333333
Cameroon,Germany,1,#333333
Cameroon,USA,2,#333333
Cameroon,India,1,#333333
Cameroon,Australia,1,#333333
Canada,Thailand,1,#333333
Canada,Mali,2,#333333
Canada,USA,9,#333333
Canada,Germany,1,#333333
Canada,Mexico,4,#333333
Canada,Senegal,1,#333333
Canada,South Africa,1,#333333
Canada,Peru,2,#333333
Canada,New Zealand,1,#333333
Canada,India,1,#333333
Canada,Australia,1,#333333
Canada,China,1,#333333
Canada,Costa Rica,1,#333333
Canada,England,1,#333333
Canada,Malaysia,1,#333333
Canada,Brazil,1,#333333
Chile,Australia,1,#333333
Chile,Kenya,1,#333333
Chile,China,1,#333333
Chile,England,1,#333333
Chile,Sweden,1,#333333
China,Mexico,8,#333333
China,Australia,6,#333333
China,Germany,4,#333333
China,Philippines,18,#333333
China,USA,9,#333333
China,Kenya,4,#333333
China,India,2,#333333
China,Vietnam,1,#333333
China,Norway,3,#333333
China,Uruguay,1,#333333
China,South Korea,1,#333333
China,Sri Lanka,2,#333333
China,Colombia,1,#333333
China,Chile,1,#333333
China,England,1,#333333
China,Sweden,1,#333333
China,Austria,1,#333333
China,Uganda,1,#333333
China,Peru,1,#333333
China,Canada,1,#333333
China,Italy,1,#333333
China,Netherlands,1,#333333
China,Madagascar,1,#333333
Colombia,India,2,#333333
Colombia,Mexico,4,#333333
Colombia,USA,5,#333333
Colombia,South Korea,1,#333333
Colombia,Belgium,2,#333333
Colombia,France,3,#333333
Colombia,Italy,3,#333333
Colombia,Peru,1,#333333
Colombia,Zimbabwe,1,#333333
Colombia,Mozambique,1,#333333
Colombia,Thailand,1,#333333
Colombia,Nigeria,2,#333333
Colombia,Switzerland,4,#333333
Colombia,Philippines,1,#333333
Colombia,Vietnam,1,#333333
Colombia,China,1,#333333
Colombia,England,1,#333333
Colombia,Spain,1,#333333
Colombia,Costa Rica,1,#333333
Costa Rica,Mexico,2,#333333
Costa Rica,USA,5,#333333
Costa Rica,Ecuador,1,#333333
Costa Rica,Peru,1,#333333
Costa Rica,Canada,1,#333333
Costa Rica,Colombia,1,#333333
Costa Rica,Belgium,1,#333333
Czech Republic,Senegal,1,#333333
Czech Republic,Belgium,1,#333333
Czech Republic,Hungary,1,#333333
Denmark,USA,5,#333333
Denmark,Indonesia,1,#333333
Denmark,Malaysia,1,#333333
Denmark,India,1,#333333
Denmark,Kenya,3,#333333
Denmark,Sweden,1,#333333
Denmark,Peru,2,#333333
Denmark,Ecuador,2,#333333
Denmark,Ghana,2,#333333
Denmark,Netherlands,1,#333333
Denmark,Philippines,1,#333333
Denmark,Australia,1,#333333
Denmark,Switzerland,1,#333333
Denmark,Mozambique,1,#333333
Ecuador,USA,2,#333333
Ecuador,Peru,4,#333333
Ecuador,Denmark,2,#333333
Ecuador,Brazil,1,#333333
Ecuador,Costa Rica,1,#333333
Egypt,Malaysia,1,#333333
Egypt,Philippines,1,#333333
Egypt,Switzerland,1,#333333
Egypt,Bangladesh,1,#333333
Egypt,France,1,#333333
England,USA,13,#333333
England,Australia,4,#333333
England,Philippines,3,#333333
England,Brazil,1,#333333
England,Madagascar,2,#333333
England,Switzerland,1,#333333
England,Greece,1,#333333
England,Italy,2,#333333
England,Kenya,7,#333333
England,Nigeria,3,#333333
England,Cameroon,3,#333333
England,Ghana,2,#333333
England,Burkina Faso,1,#333333
England,Scotland,3,#333333
England,France,1,#333333
England,Finland,1,#333333
England,Germany,2,#333333
England,India,4,#333333
England,Pakistan,2,#333333
England,Indonesia,2,#333333
England,Zimbabwe,1,#333333
England,Ethiopia,1,#333333
England,Malaysia,3,#333333
England,China,1,#333333
England,Chile,1,#333333
England,Sweden,1,#333333
England,Sri Lanka,1,#333333
England,Bangladesh,1,#333333
England,Mexico,1,#333333
England,Spain,1,#333333
England,Colombia,1,#333333
England,Peru,1,#333333
England,Canada,1,#333333
England,Uganda,1,#333333
England,Netherlands,1,#333333
Eritrea,Syria,1,#333333
Ethiopia,Nigeria,2,#333333
Ethiopia,South Africa,1,#333333
Ethiopia,Indonesia,1,#333333
Ethiopia,Netherlands,4,#333333
Ethiopia,Sri Lanka,1,#333333
Ethiopia,Sweden,4,#333333
Ethiopia,Niger,1,#333333
Ethiopia,France,1,#333333
Ethiopia,USA,3,#333333
Ethiopia,Kenya,6,#333333
Ethiopia,Norway,1,#333333
Ethiopia,England,1,#333333
Ethiopia,Germany,3,#333333
Ethiopia,Australia,1,#333333
Ethiopia,New Zealand,1,#333333
Ethiopia,Vietnam,1,#333333
Ethiopia,Japan,1,#333333
Ethiopia,Syria,2,#333333
Ethiopia,Belgium,2,#333333
Ethiopia,Italy,1,#333333
Ethiopia,Zimbabwe,1,#333333
Finland,Tanzania,1,#333333
Finland,Peru,2,#333333
Finland,USA,1,#333333
Finland,Madagascar,1,#333333
Finland,England,1,#333333
Finland,Germany,1,#333333
Finland,Philippines,1,#333333
Finland,Sweden,1,#333333
France,USA,7,#333333
France,Indonesia,2,#333333
France,Australia,3,#333333
France,Philippines,2,#333333
France,Thailand,2,#333333
France,Italy,2,#333333
France,Netherlands,6,#333333
France,Colombia,3,#333333
France,Senegal,3,#333333
France,Mexico,3,#333333
France,Peru,1,#333333
France,India,8,#333333
France,Sri Lanka,2,#333333
France,Jordan,2,#333333
France,Belgium,1,#333333
France,Madagascar,1,#333333
France,Tanzania,1,#333333
France,Burkina Faso,1,#333333
France,Niger,4,#333333
France,Benin,2,#333333
France,Ethiopia,1,#333333
France,England,1,#333333
France,Kenya,4,#333333
France,Iran,1,#333333
France,Laos,2,#333333
France,Uganda,1,#333333
France,Ghana,1,#333333
France,Morocco,1,#333333
France,Malaysia,1,#333333
France,Zimbabwe,1,#333333
France,Vietnam,2,#333333
France,South Africa,1,#333333
France,Egypt,1,#333333
France,Mali,1,#333333
Germany,China,4,#333333
Germany,Australia,5,#333333
Germany,Indonesia,3,#333333
Germany,USA,12,#333333
Germany,Kenya,5,#333333
Germany,Mali,1,#333333
Germany,Scotland,1,#333333
Germany,Spain,1,#333333
Germany,Pakistan,2,#333333
Germany,India,4,#333333
Germany,Philippines,8,#333333
Germany,Benin,2,#333333
Germany,Netherlands,4,#333333
Germany,Madagascar,1,#333333
Germany,Finland,1,#333333
Germany,England,2,#333333
Germany,Mexico,3,#333333
Germany,Uruguay,1,#333333
Germany,Canada,1,#333333
Germany,Peru,2,#333333
Germany,South Africa,2,#333333
Germany,Cameroon,1,#333333
Germany,Ireland,1,#333333
Germany,Malaysia,1,#333333
Germany,Ethiopia,3,#333333
Germany,New Zealand,1,#333333
Germany,Vietnam,1,#333333
Germany,Austria,2,#333333
Germany,Thailand,1,#333333
Germany,Malawi,1,#333333
Germany,Uzbekistan,1,#333333
Germany,Sri Lanka,1,#333333
Germany,Italy,1,#333333
Germany,Syria,1,#333333
Germany,Ghana,1,#333333
Germany,Switzerland,1,#333333
Germany,Zimbabwe,1,#333333
Ghana,England,2,#333333
Ghana,Nigeria,2,#333333
Ghana,Cameroon,1,#333333
Ghana,Burkina Faso,1,#333333
Ghana,Netherlands,3,#333333
Ghana,Indonesia,1,#333333
Ghana,Denmark,2,#333333
Ghana,France,1,#333333
Ghana,Morocco,1,#333333
Ghana,Sri Lanka,1,#333333
Ghana,Kenya,2,#333333
Ghana,Australia,1,#333333
Ghana,USA,2,#333333
Ghana,Scotland,1,#333333
Ghana,Germany,1,#333333
Ghana,Norway,1,#333333
Ghana,Benin,1,#333333
Greece,England,1,#333333
Greece,USA,1,#333333
Haiti,USA,1,#333333
Haiti,Uganda,1,#333333
Hungary,Senegal,1,#333333
Hungary,Belgium,1,#333333
Hungary,Czech Republic,1,#333333
India,Mexico,7,#333333
India,Colombia,2,#333333
India,Netherlands,3,#333333
India,Malaysia,1,#333333
India,Thailand,1,#333333
India,USA,18,#333333
India,Sri Lanka,6,#333333
India,Pakistan,3,#333333
India,Italy,1,#333333
India,Peru,2,#333333
India,France,8,#333333
India,Philippines,9,#333333
India,Scotland,1,#333333
India,Australia,3,#333333
India,Germany,4,#333333
India,Spain,1,#333333
India,Jordan,2,#333333
India,Denmark,1,#333333
India,China,2,#333333
India,Vietnam,2,#333333
India,Uruguay,1,#333333
India,England,4,#333333
India,Niger,1,#333333
India,Switzerland,3,#333333
India,Uganda,2,#333333
India,Cameroon,1,#333333
India,Singapore,1,#333333
India,Canada,1,#333333
India,New Zealand,1,#333333
India,Benin,1,#333333
Indonesia,Argentina,1,#333333
Indonesia,USA,5,#333333
Indonesia,Germany,3,#333333
Indonesia,Australia,2,#333333
Indonesia,France,2,#333333
Indonesia,Philippines,2,#333333
Indonesia,Netherlands,3,#333333
Indonesia,Thailand,1,#333333
Indonesia,Ethiopia,1,#333333
Indonesia,Denmark,1,#333333
Indonesia,Malaysia,1,#333333
Indonesia,Italy,2,#333333
Indonesia,Ghana,1,#333333
Indonesia,Zimbabwe,1,#333333
Indonesia,England,2,#333333
Indonesia,Burkina Faso,1,#333333
Indonesia,Austria,1,#333333
Indonesia,Norway,1,#333333
Iran,Syria,2,#333333
Iran,Philippines,3,#333333
Iran,Sri Lanka,2,#333333
Iran,France,1,#333333
Iran,Netherlands,1,#333333
Ireland,USA,1,#333333
Ireland,Germany,1,#333333
Ireland,Netherlands,1,#333333
Israel,USA,1,#333333
Israel,Sri Lanka,1,#333333
Italy,England,2,#333333
Italy,USA,4,#333333
Italy,Philippines,3,#333333
Italy,Thailand,1,#333333
Italy,France,2,#333333
Italy,Netherlands,3,#333333
Italy,Colombia,3,#333333
Italy,Mexico,2,#333333
Italy,Peru,1,#333333
Italy,India,1,#333333
Italy,Indonesia,2,#333333
Italy,New Caledonia,1,#333333
Italy,Nigeria,1,#333333
Italy,Syria,5,#333333
Italy,Spain,3,#333333
Italy,Scotland,2,#333333
Italy,Turkey,2,#333333
Italy,Jordan,2,#333333
Italy,Algeria,2,#333333
Italy,Morocco,2,#333333
Italy,China,1,#333333
Italy,Germany,1,#333333
Italy,Australia,1,#333333
Italy,Belgium,1,#333333
Italy,Ethiopia,1,#333333
Japan,South Africa,1,#333333
Japan,Singapore,1,#333333
Japan,Taiwan,1,#333333
Japan,Philippines,10,#333333
Japan,USA,7,#333333
Japan,Australia,2,#333333
Japan,Mexico,5,#333333
Japan,Belgium,1,#333333
Japan,Ethiopia,1,#333333
Japan,Benin,1,#333333
Japan,Laos,1,#333333
Japan,Tunisia,1,#333333
Japan,Syria,1,#333333
Jordan,India,2,#333333
Jordan,France,2,#333333
Jordan,Spain,2,#333333
Jordan,Netherlands,2,#333333
Jordan,Syria,2,#333333
Jordan,Scotland,2,#333333
Jordan,Italy,2,#333333
Jordan,Turkey,2,#333333
Jordan,Algeria,2,#333333
Jordan,Morocco,2,#333333
Kazakhstan,Syria,2,#333333
Kazakhstan,Sri Lanka,1,#333333
Kazakhstan,Uzbekistan,1,#333333
Kazakhstan,USA,1,#333333
Kazakhstan,Turkey,1,#333333
Kenya,Sri Lanka,4,#333333
Kenya,Belgium,4,#333333
Kenya,Netherlands,10,#333333
Kenya,USA,19,#333333
Kenya,Germany,5,#333333
Kenya,Mali,2,#333333
Kenya,Switzerland,2,#333333
Kenya,Cameroon,1,#333333
Kenya,Nigeria,2,#333333
Kenya,England,7,#333333
Kenya,Uganda,7,#333333
Kenya,Austria,6,#333333
Kenya,Australia,7,#333333
Kenya,China,4,#333333
Kenya,Niger,2,#333333
Kenya,Sweden,3,#333333
Kenya,Denmark,3,#333333
Kenya,Scotland,6,#333333
Kenya,Benin,2,#333333
Kenya,France,4,#333333
Kenya,Burkina Faso,2,#333333
Kenya,Togo,1,#333333
Kenya,Rwanda,1,#333333
Kenya,Ethiopia,6,#333333
Kenya,Norway,3,#333333
Kenya,Brazil,1,#333333
Kenya,Malawi,2,#333333
Kenya,South Africa,3,#333333
Kenya,Spain,1,#333333
Kenya,Senegal,2,#333333
Kenya,Chile,1,#333333
Kenya,Ghana,2,#333333
Kenya,Madagascar,1,#333333
Kenya,Pakistan,1,#333333
Kenya,Zimbabwe,1,#333333
Laos,France,2,#333333
Laos,Malaysia,1,#333333
Laos,Thailand,1,#333333
Laos,Benin,1,#333333
Laos,Japan,1,#333333
Laos,USA,1,#333333
Laos,Philippines,1,#333333
Madagascar,USA,2,#333333
Madagascar,Australia,1,#333333
Madagascar,Philippines,2,#333333
Madagascar,England,2,#333333
Madagascar,Brazil,1,#333333
Madagascar,Switzerland,1,#333333
Madagascar,France,1,#333333
Madagascar,Tanzania,1,#333333
Madagascar,Burkina Faso,1,#333333
Madagascar,Niger,1,#333333
Madagascar,Benin,1,#333333
Madagascar,Finland,1,#333333
Madagascar,Germany,1,#333333
Madagascar,Kenya,1,#333333
Madagascar,China,1,#333333
Malawi,Zambia,2,#333333
Malawi,Zimbabwe,5,#333333
Malawi,Kenya,2,#333333
Malawi,Thailand,1,#333333
Malawi,Germany,1,#333333
Malawi,South Africa,3,#333333
Malaysia,India,1,#333333
Malaysia,Thailand,4,#333333
Malaysia,Denmark,1,#333333
Malaysia,USA,6,#333333
Malaysia,Indonesia,1,#333333
Malaysia,Egypt,1,#333333
Malaysia,Philippines,2,#333333
Malaysia,Australia,2,#333333
Malaysia,Germany,1,#333333
Malaysia,England,3,#333333
Malaysia,France,1,#333333
Malaysia,Laos,1,#333333
Malaysia,Bangladesh,1,#333333
Malaysia,Scotland,2,#333333
Malaysia,Vietnam,1,#333333
Malaysia,Canada,1,#333333
Mali,Canada,2,#333333
Mali,Kenya,2,#333333
Mali,Germany,1,#333333
Mali,USA,1,#333333
Mali,Senegal,2,#333333
Mali,Niger,4,#333333
Mali,Burkina Faso,2,#333333
Mali,Scotland,1,#333333
Mali,Nigeria,1,#333333
Mali,Benin,1,#333333
Mali,Sierra Leone,1,#333333
Mali,Netherlands,1,#333333
Mali,France,1,#333333
Mexico,India,7,#333333
Mexico,Colombia,4,#333333
Mexico,China,8,#333333
Mexico,Uruguay,2,#333333
Mexico,Peru,3,#333333
Mexico,USA,23,#333333
Mexico,Italy,2,#333333
Mexico,France,3,#333333
Mexico,Norway,3,#333333
Mexico,South Africa,2,#333333
Mexico,Zimbabwe,1,#333333
Mexico,Belgium,4,#333333
Mexico,Sweden,3,#333333
Mexico,Australia,7,#333333
Mexico,Netherlands,3,#333333
Mexico,Costa Rica,2,#333333
Mexico,Germany,3,#333333
Mexico,Canada,4,#333333
Mexico,Syria,1,#333333
Mexico,New Zealand,2,#333333
Mexico,Uganda,1,#333333
Mexico,Japan,5,#333333
Mexico,Philippines,1,#333333
Mexico,Vietnam,1,#333333
Mexico,Pakistan,2,#333333
Mexico,Austria,2,#333333
Mexico,Tunisia,1,#333333
Mexico,Turkey,1,#333333
Mexico,England,1,#333333
Mexico,Spain,1,#333333
Morocco,Ghana,1,#333333
Morocco,France,1,#333333
Morocco,Spain,2,#333333
Morocco,Netherlands,2,#333333
Morocco,Syria,3,#333333
Morocco,Scotland,2,#333333
Morocco,Italy,2,#333333
Morocco,Turkey,2,#333333
Morocco,Jordan,2,#333333
Morocco,Algeria,2,#333333
Morocco,Philippines,1,#333333
Mozambique,Colombia,1,#333333
Mozambique,USA,2,#333333
Mozambique,Denmark,1,#333333
Myanmar,Australia,1,#333333
Myanmar,Philippines,1,#333333
Netherlands,India,3,#333333
Netherlands,Kenya,10,#333333
Netherlands,Zimbabwe,3,#333333
Netherlands,Philippines,6,#333333
Netherlands,Thailand,2,#333333
Netherlands,France,6,#333333
Netherlands,Italy,3,#333333
Netherlands,USA,6,#333333
Netherlands,Indonesia,3,#333333
Netherlands,Niger,2,#333333
Netherlands,Ethiopia,4,#333333
Netherlands,Mexico,3,#333333
Netherlands,Ghana,3,#333333
Netherlands,Germany,4,#333333
Netherlands,Australia,5,#333333
Netherlands,Benin,1,#333333
Netherlands,Denmark,1,#333333
Netherlands,Sri Lanka,4,#333333
Netherlands,Iran,1,#333333
Netherlands,South Africa,1,#333333
Netherlands,Ireland,1,#333333
Netherlands,Scotland,3,#333333
Netherlands,Spain,2,#333333
Netherlands,Syria,2,#333333
Netherlands,Turkey,2,#333333
Netherlands,Jordan,2,#333333
Netherlands,Algeria,2,#333333
Netherlands,Morocco,2,#333333
Netherlands,Brazil,2,#333333
Netherlands,Pakistan,1,#333333
Netherlands,China,1,#333333
Netherlands,Peru,1,#333333
Netherlands,Mali,1,#333333
Netherlands,England,1,#333333
Netherlands,Switzerland,1,#333333
Netherlands,Austria,1,#333333
New Caledonia,Italy,1,#333333
New Zealand,Australia,2,#333333
New Zealand,Syria,1,#333333
New Zealand,Mexico,2,#333333
New Zealand,Germany,1,#333333
New Zealand,Ethiopia,1,#333333
New Zealand,Vietnam,1,#333333
New Zealand,USA,1,#333333
New Zealand,Canada,1,#333333
New Zealand,India,1,#333333
Niger,USA,1,#333333
Niger,Netherlands,2,#333333
Niger,Kenya,2,#333333
Niger,France,4,#333333
Niger,Madagascar,1,#333333
Niger,Tanzania,1,#333333
Niger,Burkina Faso,2,#333333
Niger,Benin,1,#333333
Niger,Ethiopia,1,#333333
Niger,India,1,#333333
Niger,Mali,4,#333333
Niger,Senegal,1,#333333
Niger,Scotland,1,#333333
Nigeria,South Africa,2,#333333
Nigeria,Ethiopia,2,#333333
Nigeria,Cameroon,5,#333333
Nigeria,Belgium,1,#333333
Nigeria,Kenya,2,#333333
Nigeria,England,3,#333333
Nigeria,Ghana,2,#333333
Nigeria,Burkina Faso,2,#333333
Nigeria,Italy,1,#333333
Nigeria,Thailand,1,#333333
Nigeria,Colombia,2,#333333
Nigeria,USA,4,#333333
Nigeria,Benin,3,#333333
Nigeria,Zimbabwe,1,#333333
Nigeria,Philippines,1,#333333
Nigeria,Mali,1,#333333
Nigeria,Sierra Leone,1,#333333
Norway,USA,3,#333333
Norway,Mexico,3,#333333
Norway,China,3,#333333
Norway,Uganda,1,#333333
Norway,Ethiopia,1,#333333
Norway,Kenya,3,#333333
Norway,Ghana,1,#333333
Norway,Indonesia,1,#333333
Pakistan,Syria,1,#333333
Pakistan,Sri Lanka,1,#333333
Pakistan,India,3,#333333
Pakistan,Scotland,1,#333333
Pakistan,Australia,1,#333333
Pakistan,Germany,2,#333333
Pakistan,Spain,1,#333333
Pakistan,USA,1,#333333
Pakistan,England,2,#333333
Pakistan,Mexico,2,#333333
Pakistan,Netherlands,1,#333333
Pakistan,Kenya,1,#333333
Peru,Belgium,2,#333333
Peru,Mexico,3,#333333
Peru,Uruguay,1,#333333
Peru,Italy,1,#333333
Peru,Colombia,1,#333333
Peru,India,2,#333333
Peru,France,1,#333333
Peru,Finland,2,#333333
Peru,Tanzania,1,#333333
Peru,USA,11,#333333
Peru,Ecuador,4,#333333
Peru,Sweden,2,#333333
Peru,Denmark,2,#333333
Peru,Germany,2,#333333
Peru,Canada,2,#333333
Peru,Argentina,1,#333333
Peru,Syria,1,#333333
Peru,China,1,#333333
Peru,Costa Rica,1,#333333
Peru,Switzerland,1,#333333
Peru,England,1,#333333
Peru,Netherlands,1,#333333
Peru,Brazil,1,#333333
Philippines,USA,19,#333333
Philippines,Australia,10,#333333
Philippines,England,3,#333333
Philippines,Brazil,1,#333333
Philippines,Madagascar,2,#333333
Philippines,Switzerland,2,#333333
Philippines,South Africa,1,#333333
Philippines,Singapore,2,#333333
Philippines,Taiwan,1,#333333
Philippines,Japan,10,#333333
Philippines,Myanmar,1,#333333
Philippines,China,18,#333333
Philippines,Thailand,3,#333333
Philippines,France,2,#333333
Philippines,Italy,3,#333333
Philippines,Netherlands,6,#333333
Philippines,South Korea,4,#333333
Philippines,Senegal,1,#333333
Philippines,Indonesia,2,#333333
Philippines,India,9,#333333
Philippines,Germany,8,#333333
Philippines,Iran,3,#333333
Philippines,Malaysia,2,#333333
Philippines,Egypt,1,#333333
Philippines,Vietnam,3,#333333
Philippines,Finland,1,#333333
Philippines,Colombia,1,#333333
Philippines,Mexico,1,#333333
Philippines,Benin,1,#333333
Philippines,Laos,1,#333333
Philippines,Denmark,1,#333333
Philippines,Nigeria,1,#333333
Philippines,Morocco,1,#333333
Philippines,Bangladesh,1,#333333
Rwanda,Burkina Faso,1,#333333
Rwanda,Togo,1,#333333
Rwanda,Kenya,1,#333333
Scotland,Australia,3,#333333
Scotland,Germany,1,#333333
Scotland,Spain,4,#333333
Scotland,Pakistan,1,#333333
Scotland,India,1,#333333
Scotland,Kenya,6,#333333
Scotland,USA,3,#333333
Scotland,England,3,#333333
Scotland,Netherlands,3,#333333
Scotland,Syria,3,#333333
Scotland,Italy,2,#333333
Scotland,Turkey,2,#333333
Scotland,Jordan,2,#333333
Scotland,Algeria,2,#333333
Scotland,Morocco,2,#333333
Scotland,Mali,1,#333333
Scotland,Niger,1,#333333
Scotland,Bangladesh,1,#333333
Scotland,Malaysia,2,#333333
Scotland,Thailand,1,#333333
Scotland,Ghana,1,#333333
Senegal,Philippines,1,#333333
Senegal,France,3,#333333
Senegal,Belgium,4,#333333
Senegal,USA,2,#333333
Senegal,Mali,2,#333333
Senegal,Canada,1,#333333
Senegal,Kenya,2,#333333
Senegal,Niger,1,#333333
Senegal,Burkina Faso,1,#333333
Senegal,Czech Republic,1,#333333
Senegal,Hungary,1,#333333
Senegal,Benin,1,#333333
Sierra Leone,Nigeria,1,#333333
Sierra Leone,Benin,1,#333333
Sierra Leone,Mali,1,#333333
Sierra Leone,Burkina Faso,1,#333333
Singapore,South Africa,1,#333333
Singapore,Taiwan,1,#333333
Singapore,Philippines,2,#333333
Singapore,Japan,1,#333333
Singapore,USA,1,#333333
Singapore,India,1,#333333
South Africa,Singapore,1,#333333
South Africa,Taiwan,1,#333333
South Africa,Philippines,1,#333333
South Africa,Japan,1,#333333
South Africa,USA,5,#333333
South Africa,Nigeria,2,#333333
South Africa,Ethiopia,1,#333333
South Africa,Mexico,2,#333333
South Africa,Zimbabwe,3,#333333
South Africa,Canada,1,#333333
South Africa,Kenya,3,#333333
South Africa,Germany,2,#333333
South Africa,Netherlands,1,#333333
South Africa,Vietnam,1,#333333
South Africa,France,1,#333333
South Africa,Malawi,3,#333333
South Africa,Botswana,1,#333333
South Korea,Colombia,1,#333333
South Korea,USA,2,#333333
South Korea,Philippines,4,#333333
South Korea,China,1,#333333
Spain,Scotland,4,#333333
Spain,Australia,1,#333333
Spain,Germany,1,#333333
Spain,Pakistan,1,#333333
Spain,India,1,#333333
Spain,Kenya,1,#333333
Spain,Zimbabwe,1,#333333
Spain,Netherlands,2,#333333
Spain,Syria,2,#333333
Spain,Italy,3,#333333
Spain,Turkey,2,#333333
Spain,Jordan,2,#333333
Spain,Algeria,2,#333333
Spain,Morocco,2,#333333
Spain,Mexico,1,#333333
Spain,England,1,#333333
Spain,Colombia,1,#333333
Sri Lanka,Belgium,3,#333333
Sri Lanka,Kenya,4,#333333
Sri Lanka,Pakistan,1,#333333
Sri Lanka,Syria,3,#333333
Sri Lanka,India,6,#333333
Sri Lanka,USA,6,#333333
Sri Lanka,Ethiopia,1,#333333
Sri Lanka,France,2,#333333
Sri Lanka,Sweden,1,#333333
Sri Lanka,Kazakhstan,1,#333333
Sri Lanka,Uzbekistan,1,#333333
Sri Lanka,Iran,2,#333333
