who,overlap,years,color
IITA,IFPRI,2,#333333
IITA,ILRI,1,#333333
ILRI,Non-CGIAR,75,#333333
ILRI,ICRISAT,3,#333333
ILRI,ILRI,3,#333333
ILRI,IWMI,3,#333333
ILRI,CCAFS,1,#333333
ILRI,IFPRI,2,#333333
ILRI,ICRAF,3,#333333
ILRI,CIAT,1,#333333
ILRI,ICARDA,1,#333333
ILRI,CIFOR,1,#333333
ILRI,CIMMYT,1,#333333
ILRI,IITA,1,#333333
ILRI,CIP,1,#333333
IRRI,Non-CGIAR,86,#333333
IRRI,IRRI,15,#333333
IRRI,CIMMYT,1,#333333
IRRI,ICARDA,1,#333333
IRRI,ICRISAT,4,#333333
IRRI,AfricaRice,1,#333333
IRRI,IWMI,1,#333333
ISPC,Non-CGIAR,1,#333333
IWMI,Non-CGIAR,58,#333333
IWMI,ICRISAT,3,#333333
IWMI,CPWF,1,#333333
IWMI,IWMI,17,#333333
IWMI,ILRI,3,#333333
IWMI,CCAFS,1,#333333
IWMI,IFPRI,1,#333333
IWMI,ICRAF,2,#333333
IWMI,CIAT,2,#333333
IWMI,CIFOR,2,#333333
IWMI,CIMMYT,1,#333333
IWMI,IRRI,1,#333333
Non-CGIAR,CIMMYT,126,#333333
Non-CGIAR,CIFOR,36,#333333
Non-CGIAR,ICARDA,43,#333333
Non-CGIAR,ILRI,75,#333333
Non-CGIAR,CIAT,70,#333333
Non-CGIAR,CCAFS,6,#333333
Non-CGIAR,IITA,33,#333333
Non-CGIAR,IWMI,58,#333333
Non-CGIAR,IRRI,86,#333333
Non-CGIAR,CIP,23,#333333
Non-CGIAR,AfricaRice,15,#333333
Non-CGIAR,IFPRI,86,#333333
Non-CGIAR,ICRISAT,26,#333333
Non-CGIAR,ICRAF,32,#333333
Non-CGIAR,WorldFish,15,#333333
Non-CGIAR,CPWF,2,#333333
Non-CGIAR,Bioversity International,4,#333333
Non-CGIAR,HarvestPlus,4,#333333
Non-CGIAR,ISPC,1,#333333
WorldFish,Non-CGIAR,15,#333333
WorldFish,WorldFish,4,#333333
