who,overlap,years,color
Canada,Uganda,1,#333333
Canada,Ecuador,2,#333333
Canada,Mexico,4,#333333
Canada,South Korea,1,#333333
Canada,Kenya,3,#333333
Canada,Switzerland,2,#333333
Canada,Sri Lanka,1,#333333
Canada,Japan,1,#333333
Canada,Syria,2,#333333
Canada,Malawi,1,#333333
Canada,South Africa,2,#333333
Canada,Netherlands,1,#333333
Canada,Malaysia,2,#333333
Canada,Zimbabwe,1,#333333
Canada,Indonesia,1,#333333
Chad,Switzerland,1,#333333
Chad,Kenya,1,#333333
Chile,Mexico,2,#333333
Chile,Germany,1,#333333
Chile,USA,2,#333333
Chile,Australia,1,#333333
Chile,Denmark,1,#333333
Chile,Peru,1,#333333
China,Philippines,22,#333333
China,Netherlands,5,#333333
China,Vietnam,2,#333333
China,Japan,4,#333333
China,USA,10,#333333
China,Syria,1,#333333
China,Belgium,1,#333333
China,Australia,7,#333333
China,Thailand,2,#333333
China,Italy,1,#333333
China,Mexico,9,#333333
China,Sri Lanka,5,#333333
China,Colombia,2,#333333
China,Indonesia,2,#333333
China,South Korea,2,#333333
China,Pakistan,1,#333333
China,Peru,1,#333333
China,Sweden,1,#333333
China,Singapore,1,#333333
China,Kenya,1,#333333
China,Germany,1,#333333
China,England,2,#333333
China,Ethiopia,1,#333333
China,India,2,#333333
Colombia,USA,13,#333333
Colombia,Nepal,1,#333333
Colombia,Nigeria,1,#333333
Colombia,England,2,#333333
Colombia,France,3,#333333
Colombia,Syria,1,#333333
Colombia,Norway,1,#333333
Colombia,Brazil,3,#333333
Colombia,Indonesia,1,#333333
Colombia,China,2,#333333
Colombia,South Korea,1,#333333
Colombia,Kenya,2,#333333
Colombia,Scotland,1,#333333
Colombia,Japan,1,#333333
Colombia,Mexico,3,#333333
Colombia,Germany,2,#333333
Colombia,Italy,1,#333333
Colombia,Switzerland,2,#333333
Colombia,Benin,1,#333333
Colombia,Ghana,1,#333333
Cuba,Mexico,1,#333333
Cuba,Bolivia,1,#333333
Cuba,England,1,#333333
Cyprus,USA,1,#333333
Denmark,Sri Lanka,4,#333333
Denmark,India,1,#333333
Denmark,Peru,1,#333333
Denmark,Chile,1,#333333
Denmark,Benin,1,#333333
Denmark,Kenya,3,#333333
Denmark,Switzerland,1,#333333
Denmark,USA,1,#333333
Denmark,Bangladesh,1,#333333
Denmark,Syria,1,#333333
Denmark,England,2,#333333
Denmark,Pakistan,2,#333333
Denmark,Ghana,2,#333333
Denmark,Vietnam,2,#333333
Ecuador,Netherlands,2,#333333
Ecuador,Canada,2,#333333
Ecuador,Switzerland,1,#333333
Ecuador,Peru,1,#333333
Ecuador,Mexico,1,#333333
Egypt,Netherlands,1,#333333
Egypt,Pakistan,1,#333333
Egypt,Sri Lanka,1,#333333
Egypt,South Africa,1,#333333
Egypt,Ghana,1,#333333
Egypt,Zambia,1,#333333
Egypt,England,1,#333333
England,India,3,#333333
England,Sri Lanka,4,#333333
England,Uganda,3,#333333
England,USA,11,#333333
England,Kenya,4,#333333
England,Malawi,1,#333333
England,Colombia,2,#333333
England,Nepal,2,#333333
England,Nigeria,6,#333333
England,Philippines,3,#333333
England,Syria,1,#333333
England,Sweden,1,#333333
England,Germany,1,#333333
England,Mexico,4,#333333
England,Laos,1,#333333
England,Italy,3,#333333
England,Mozambique,2,#333333
England,Canada,4,#333333
England,New Zealand,1,#333333
England,Indonesia,1,#333333
England,Tanzania,1,#333333
England,Ethiopia,1,#333333
England,Switzerland,3,#333333
England,Zambia,2,#333333
England,Bangladesh,1,#333333
England,Australia,1,#333333
England,Turkey,1,#333333
England,Scotland,1,#333333
England,Egypt,1,#333333
England,Peru,1,#333333
England,Malaysia,2,#333333
England,China,2,#333333
England,Pakistan,2,#333333
England,Denmark,2,#333333
England,Benin,1,#333333
England,Cuba,1,#333333
England,Bolivia,1,#333333
England,South Africa,1,#333333
Ethiopia,Syria,3,#333333
Ethiopia,South Africa,2,#333333
Ethiopia,Mexico,2,#333333
Ethiopia,Ghana,1,#333333
Ethiopia,Sri Lanka,1,#333333
Ethiopia,Sweden,2,#333333
Ethiopia,Germany,5,#333333
Ethiopia,Kenya,5,#333333
Ethiopia,USA,5,#333333
Ethiopia,Niger,1,#333333
Ethiopia,England,1,#333333
Ethiopia,Nigeria,2,#333333
Ethiopia,Uganda,2,#333333
Ethiopia,Tanzania,2,#333333
Ethiopia,Netherlands,2,#333333
Ethiopia,China,1,#333333
Finland,Nigeria,1,#333333
Finland,USA,1,#333333
Finland,Malaysia,1,#333333
Finland,New Zealand,1,#333333
Fr Polynesia,Australia,1,#333333
Fr Polynesia,Malaysia,1,#333333
Fr Polynesia,France,1,#333333
France,New Caledonia,1,#333333
France,Indonesia,4,#333333
France,Colombia,3,#333333
France,Syria,2,#333333
France,Australia,2,#333333
France,Philippines,3,#333333
France,Brazil,3,#333333
France,Mexico,5,#333333
France,Niger,1,#333333
France,Netherlands,3,#333333
France,Malaysia,1,#333333
France,Fr Polynesia,1,#333333
France,Benin,5,#333333
France,Vietnam,2,#333333
France,Malawi,1,#333333
France,Mozambique,1,#333333
France,Germany,1,#333333
France,Kenya,2,#333333
France,Tunisia,2,#333333
France,USA,2,#333333
France,Senegal,2,#333333
France,Peru,1,#333333
France,Japan,1,#333333
France,Spain,1,#333333
France,Laos,2,#333333
France,Austria,1,#333333
France,Morocco,1,#333333
France,Italy,2,#333333
France,South Africa,1,#333333
France,Madagascar,1,#333333
France,Tanzania,1,#333333
France,Burkina Faso,1,#333333
France,South Korea,1,#333333
Germany,Philippines,2,#333333
Germany,Belgium,1,#333333
Germany,Australia,2,#333333
Germany,Syria,2,#333333
Germany,USA,8,#333333
Germany,Chile,1,#333333
Germany,Benin,4,#333333
Germany,Kenya,8,#333333
Germany,Sweden,1,#333333
Germany,Mexico,2,#333333
Germany,England,1,#333333
Germany,Ethiopia,5,#333333
Germany,India,4,#333333
Germany,Pakistan,1,#333333
Germany,Indonesia,2,#333333
Germany,France,1,#333333
Germany,Netherlands,2,#333333
Germany,Colombia,2,#333333
Germany,Burkina Faso,1,#333333
Germany,Malawi,1,#333333
Germany,Thailand,1,#333333
Germany,Malaysia,1,#333333
Germany,Italy,1,#333333
Germany,Austria,1,#333333
Germany,Spain,1,#333333
Germany,Algeria,1,#333333
Germany,Tunisia,1,#333333
Germany,Peru,3,#333333
Germany,China,1,#333333
Germany,South Africa,1,#333333
Germany,Brazil,1,#333333
Germany,Nigeria,1,#333333
Ghana,USA,3,#333333
Ghana,India,1,#333333
Ghana,Ethiopia,1,#333333
Ghana,Sri Lanka,2,#333333
Ghana,Uzbekistan,1,#333333
Ghana,Pakistan,1,#333333
Ghana,South Africa,1,#333333
Ghana,Egypt,1,#333333
Ghana,Kenya,1,#333333
Ghana,Benin,1,#333333
Ghana,Colombia,1,#333333
Ghana,Switzerland,1,#333333
Ghana,Denmark,2,#333333
Ghana,Burkina Faso,1,#333333
Ghana,Netherlands,1,#333333
Greece,Scotland,1,#333333
Greece,Kenya,1,#333333
Guadeloupe,Nigeria,1,#333333
Haiti,USA,1,#333333
Haiti,Uganda,1,#333333
India,England,3,#333333
India,Sri Lanka,6,#333333
India,Philippines,20,#333333
India,Mexico,14,#333333
India,USA,13,#333333
India,Netherlands,1,#333333
India,Vietnam,2,#333333
India,Bangladesh,3,#333333
India,Ghana,1,#333333
India,Nepal,8,#333333
India,Japan,4,#333333
India,Denmark,1,#333333
India,Germany,4,#333333
India,Kenya,1,#333333
India,Laos,1,#333333
India,Pakistan,2,#333333
India,Benin,2,#333333
India,U Arab Emirates,2,#333333
India,Australia,1,#333333
India,Spain,1,#333333
India,Madagascar,1,#333333
India,Belgium,1,#333333
India,Syria,1,#333333
India,Switzerland,1,#333333
India,China,2,#333333
India,Thailand,1,#333333
India,Indonesia,1,#333333
Indonesia,Philippines,3,#333333
Indonesia,Netherlands,3,#333333
Indonesia,France,4,#333333
Indonesia,New Caledonia,1,#333333
Indonesia,USA,6,#333333
Indonesia,Colombia,1,#333333
Indonesia,China,2,#333333
Indonesia,South Korea,2,#333333
Indonesia,England,1,#333333
Indonesia,Germany,2,#333333
Indonesia,Kenya,2,#333333
Indonesia,Sweden,1,#333333
Indonesia,Malawi,1,#333333
Indonesia,Norway,1,#333333
Indonesia,Japan,1,#333333
Indonesia,Italy,2,#333333
Indonesia,Austria,1,#333333
Indonesia,Spain,1,#333333
Indonesia,Zimbabwe,1,#333333
Indonesia,Australia,1,#333333
Indonesia,Canada,1,#333333
Indonesia,Vietnam,1,#333333
Indonesia,India,1,#333333
Iran,Sri Lanka,2,#333333
Iran,Philippines,1,#333333
Israel,Kenya,1,#333333
Italy,China,1,#333333
Italy,England,3,#333333
Italy,Mexico,3,#333333
Italy,Spain,2,#333333
Italy,Syria,1,#333333
Italy,Switzerland,1,#333333
Italy,USA,5,#333333
Italy,Zambia,1,#333333
Italy,Sri Lanka,1,#333333
Italy,Australia,1,#333333
Italy,Netherlands,1,#333333
Italy,Germany,1,#333333
Italy,Indonesia,2,#333333
Italy,Austria,1,#333333
Italy,Colombia,1,#333333
Italy,Uzbekistan,1,#333333
Italy,France,2,#333333
Italy,Nepal,1,#333333
Italy,South Korea,1,#333333
Italy,Kenya,1,#333333
Japan,China,4,#333333
Japan,Philippines,8,#333333
Japan,Benin,3,#333333
Japan,Thailand,2,#333333
Japan,USA,5,#333333
Japan,India,4,#333333
Japan,Nepal,1,#333333
Japan,Nigeria,2,#333333
Japan,Colombia,1,#333333
Japan,Kenya,3,#333333
Japan,France,1,#333333
Japan,Indonesia,1,#333333
Japan,Canada,1,#333333
Japan,Syria,1,#333333
Japan,South Korea,1,#333333
Japan,Sri Lanka,1,#333333
Japan,Laos,1,#333333
Japan,Belgium,1,#333333
Japan,Mexico,3,#333333
Japan,Australia,1,#333333
Jordan,Syria,1,#333333
Kazakhstan,Tajikistan,1,#333333
Kazakhstan,Turkey,2,#333333
Kazakhstan,Russia,1,#333333
Kenya,Netherlands,8,#333333
Kenya,Sri Lanka,3,#333333
Kenya,USA,25,#333333
Kenya,England,4,#333333
Kenya,Scotland,8,#333333
Kenya,Uganda,9,#333333
Kenya,Switzerland,5,#333333
Kenya,Burkina Faso,2,#333333
Kenya,Germany,8,#333333
Kenya,Belgium,3,#333333
Kenya,Chad,1,#333333
Kenya,Australia,3,#333333
Kenya,Ethiopia,5,#333333
Kenya,India,1,#333333
Kenya,Mexico,3,#333333
Kenya,Mozambique,2,#333333
Kenya,Colombia,2,#333333
Kenya,Japan,3,#333333
Kenya,Indonesia,2,#333333
Kenya,France,2,#333333
Kenya,Peru,3,#333333
Kenya,Tanzania,2,#333333
Kenya,Nigeria,2,#333333
Kenya,Brazil,1,#333333
Kenya,Denmark,3,#333333
Kenya,Canada,3,#333333
Kenya,South Korea,1,#333333
Kenya,Zimbabwe,3,#333333
Kenya,Sweden,2,#333333
Kenya,Israel,1,#333333
Kenya,South Africa,1,#333333
Kenya,Syria,1,#333333
Kenya,China,1,#333333
Kenya,Senegal,1,#333333
Kenya,Benin,1,#333333
Kenya,Ghana,1,#333333
Kenya,Greece,1,#333333
Kenya,Italy,1,#333333
Kenya,Malawi,1,#333333
Laos,England,1,#333333
Laos,Sri Lanka,2,#333333
Laos,USA,2,#333333
Laos,Switzerland,1,#333333
Laos,Philippines,1,#333333
Laos,India,1,#333333
Laos,France,2,#333333
Laos,Spain,1,#333333
Laos,Japan,1,#333333
Laos,Benin,1,#333333
Lebanon,Syria,2,#333333
Madagascar,India,1,#333333
Madagascar,Belgium,1,#333333
Madagascar,France,1,#333333
Madagascar,Tanzania,1,#333333
Madagascar,Benin,1,#333333
Madagascar,Burkina Faso,1,#333333
Malawi,Zambia,2,#333333
Malawi,USA,2,#333333
Malawi,England,1,#333333
Malawi,Netherlands,1,#333333
Malawi,Benin,1,#333333
Malawi,Brazil,1,#333333
Malawi,France,1,#333333
Malawi,Mozambique,1,#333333
Malawi,South Africa,4,#333333
Malawi,Norway,1,#333333
Malawi,Indonesia,1,#333333
Malawi,Germany,1,#333333
Malawi,Canada,1,#333333
Malawi,Zimbabwe,1,#333333
Malawi,Mexico,1,#333333
Malawi,Tanzania,1,#333333
Malawi,Kenya,1,#333333
Malaysia,Thailand,3,#333333
Malaysia,Philippines,2,#333333
Malaysia,USA,4,#333333
Malaysia,Australia,2,#333333
Malaysia,Fr Polynesia,1,#333333
Malaysia,France,1,#333333
Malaysia,Germany,1,#333333
Malaysia,Netherlands,1,#333333
Malaysia,South Korea,1,#333333
Malaysia,England,2,#333333
Malaysia,Canada,2,#333333
Malaysia,Finland,1,#333333
Malaysia,New Zealand,1,#333333
Mexico,Chile,2,#333333
Mexico,USA,20,#333333
Mexico,Belgium,5,#333333
Mexico,Australia,18,#333333
Mexico,Nepal,8,#333333
Mexico,India,14,#333333
Mexico,France,5,#333333
Mexico,China,9,#333333
Mexico,Sweden,4,#333333
Mexico,Germany,2,#333333
Mexico,England,4,#333333
Mexico,Philippines,1,#333333
Mexico,Ethiopia,2,#333333
Mexico,South Africa,2,#333333
Mexico,Algeria,1,#333333
Mexico,Pakistan,4,#333333
Mexico,Italy,3,#333333
Mexico,Kenya,3,#333333
Mexico,Switzerland,3,#333333
Mexico,Cuba,1,#333333
Mexico,Colombia,3,#333333
Mexico,Senegal,1,#333333
Mexico,Peru,2,#333333
Mexico,Bangladesh,2,#333333
Mexico,Canada,4,#333333
Mexico,Turkey,2,#333333
Mexico,Syria,1,#333333
Mexico,Benin,2,#333333
Mexico,Austria,1,#333333
Mexico,Ecuador,1,#333333
Mexico,Netherlands,1,#333333
Mexico,Zimbabwe,1,#333333
Mexico,Malawi,1,#333333
Mexico,Japan,3,#333333
Mexico,Spain,1,#333333
Mexico,Sudan,1,#333333
Morocco,France,1,#333333
Morocco,Syria,1,#333333
Mozambique,Kenya,2,#333333
Mozambique,USA,2,#333333
Mozambique,England,2,#333333
Mozambique,Benin,1,#333333
Mozambique,Brazil,1,#333333
Mozambique,France,1,#333333
Mozambique,Malawi,1,#333333
Nepal,Colombia,1,#333333
Nepal,Nigeria,1,#333333
Nepal,England,2,#333333
Nepal,Mexico,8,#333333
Nepal,Wales,1,#333333
Nepal,India,8,#333333
Nepal,Philippines,1,#333333
Nepal,Japan,1,#333333
Nepal,Belgium,1,#333333
Nepal,Bangladesh,2,#333333
Nepal,Turkey,1,#333333
Nepal,Italy,1,#333333
Netherlands,Philippines,10,#333333
Netherlands,China,5,#333333
Netherlands,Kenya,8,#333333
Netherlands,Sri Lanka,5,#333333
Netherlands,Vietnam,2,#333333
Netherlands,Indonesia,3,#333333
Netherlands,Malawi,1,#333333
Netherlands,Ecuador,2,#333333
Netherlands,India,1,#333333
Netherlands,Niger,1,#333333
Netherlands,France,3,#333333
Netherlands,Zimbabwe,3,#333333
Netherlands,USA,3,#333333
Netherlands,Egypt,1,#333333
Netherlands,Benin,1,#333333
Netherlands,Ethiopia,2,#333333
Netherlands,Germany,2,#333333
Netherlands,Italy,1,#333333
Netherlands,Australia,2,#333333
Netherlands,Malaysia,1,#333333
Netherlands,Canada,1,#333333
Netherlands,Mexico,1,#333333
Netherlands,Ghana,1,#333333
New Caledonia,France,1,#333333
New Caledonia,Indonesia,1,#333333
New Zealand,USA,2,#333333
New Zealand,England,1,#333333
New Zealand,Canada,1,#333333
New Zealand,Finland,1,#333333
New Zealand,Malaysia,1,#333333
Nicaragua,USA,1,#333333
Niger,France,1,#333333
Niger,Netherlands,1,#333333
Niger,Ethiopia,1,#333333
Nigeria,Colombia,1,#333333
Nigeria,Nepal,1,#333333
Nigeria,England,6,#333333
Nigeria,Cameroon,1,#333333
Nigeria,Japan,2,#333333
Nigeria,Tanzania,1,#333333
Nigeria,Belgium,2,#333333
Nigeria,Uganda,3,#333333
Nigeria,Ethiopia,2,#333333
Nigeria,Kenya,2,#333333
Nigeria,Guadeloupe,1,#333333
Nigeria,USA,5,#333333
Nigeria,Finland,1,#333333
Nigeria,Benin,3,#333333
Nigeria,Australia,1,#333333
Nigeria,Germany,1,#333333
Norway,Colombia,1,#333333
Norway,Benin,1,#333333
Norway,Malawi,1,#333333
Norway,Indonesia,1,#333333
Pakistan,Algeria,1,#333333
Pakistan,Mexico,4,#333333
Pakistan,Sri Lanka,9,#333333
Pakistan,China,1,#333333
Pakistan,USA,2,#333333
Pakistan,South Africa,1,#333333
Pakistan,Ghana,1,#333333
Pakistan,Egypt,1,#333333
Pakistan,Germany,1,#333333
Pakistan,India,2,#333333
Pakistan,England,2,#333333
Pakistan,Denmark,2,#333333
Peru,Australia,1,#333333
Peru,Denmark,1,#333333
Peru,Chile,1,#333333
Peru,China,1,#333333
Peru,Sweden,1,#333333
Peru,Kenya,3,#333333
Peru,USA,9,#333333
Peru,France,1,#333333
Peru,Senegal,1,#333333
Peru,Mexico,2,#333333
Peru,Canada,3,#333333
Peru,Philippines,1,#333333
Peru,Russia,1,#333333
Peru,Uganda,1,#333333
Peru,Scotland,1,#333333
Peru,Spain,1,#333333
Peru,Ecuador,1,#333333
Peru,Switzerland,2,#333333
Peru,Algeria,1,#333333
Peru,Tunisia,1,#333333
Peru,Germany,3,#333333
Peru,England,1,#333333
Peru,Benin,1,#333333
Philippines,USA,19,#333333
Philippines,China,22,#333333
Philippines,Netherlands,10,#333333
Philippines,Germany,2,#333333
Philippines,Belgium,2,#333333
Philippines,Vietnam,4,#333333
Philippines,Japan,8,#333333
Philippines,Indonesia,3,#333333
Philippines,Australia,12,#333333
Philippines,Thailand,3,#333333
Philippines,England,3,#333333
Philippines,India,20,#333333
Philippines,France,3,#333333
Philippines,Brazil,1,#333333
Philippines,Malaysia,2,#333333
Philippines,Bangladesh,2,#333333
Philippines,Sri Lanka,3,#333333
Philippines,Mexico,1,#333333
Philippines,Nepal,1,#333333
Philippines,Switzerland,1,#333333
Philippines,Laos,1,#333333
Philippines,Canada,2,#333333
Philippines,Cambodia,1,#333333
Philippines,U Arab Emirates,2,#333333
Philippines,Peru,1,#333333
Philippines,Russia,1,#333333
Philippines,Singapore,1,#333333
Philippines,Iran,1,#333333
Philippines,South Korea,4,#333333
Russia,Philippines,1,#333333
Russia,Peru,1,#333333
Russia,USA,1,#333333
Russia,Turkey,1,#333333
Russia,Kazakhstan,1,#333333
Scotland,Kenya,8,#333333
Scotland,Uganda,3,#333333
Scotland,USA,3,#333333
Scotland,Colombia,1,#333333
Scotland,Peru,1,#333333
Scotland,England,1,#333333
Scotland,Greece,1,#333333
Senegal,USA,1,#333333
Senegal,France,2,#333333
Senegal,Mexico,1,#333333
Senegal,Peru,1,#333333
Senegal,Kenya,1,#333333
Singapore,USA,1,#333333
Singapore,China,1,#333333
Singapore,Philippines,1,#333333
South Africa,Sri Lanka,2,#333333
South Africa,Ethiopia,2,#333333
South Africa,Mexico,2,#333333
South Africa,USA,4,#333333
South Africa,Pakistan,1,#333333
South Africa,Ghana,1,#333333
South Africa,Egypt,1,#333333
South Africa,Malawi,4,#333333
South Africa,Uganda,1,#333333
South Africa,Kenya,1,#333333
South Africa,Canada,2,#333333
South Africa,Syria,1,#333333
South Africa,France,1,#333333
South Africa,Germany,1,#333333
South Africa,Tanzania,1,#333333
South Africa,Switzerland,1,#333333
South Africa,England,1,#333333
South Korea,USA,2,#333333
South Korea,Colombia,1,#333333
South Korea,Indonesia,2,#333333
South Korea,China,2,#333333
South Korea,Canada,1,#333333
South Korea,Kenya,1,#333333
South Korea,Philippines,4,#333333
South Korea,Japan,1,#333333
South Korea,Malaysia,1,#333333
South Korea,France,1,#333333
South Korea,Italy,1,#333333
Spain,Australia,1,#333333
Spain,Bangladesh,1,#333333
Spain,Syria,2,#333333
Spain,Italy,2,#333333
Spain,USA,3,#333333
Spain,Peru,1,#333333
Spain,France,1,#333333
Spain,Laos,1,#333333
Spain,Germany,1,#333333
Spain,Indonesia,1,#333333
Spain,Austria,1,#333333
Spain,India,1,#333333
Spain,Mexico,1,#333333
Sri Lanka,USA,10,#333333
Sri Lanka,Taiwan,1,#333333
Sri Lanka,India,6,#333333
Sri Lanka,England,4,#333333
Sri Lanka,Kenya,3,#333333
Sri Lanka,Netherlands,5,#333333
Sri Lanka,Philippines,3,#333333
Sri Lanka,China,5,#333333
Sri Lanka,Iran,2,#333333
Sri Lanka,Laos,2,#333333
Sri Lanka,South Africa,2,#333333
Sri Lanka,Belgium,1,#333333
Sri Lanka,Ethiopia,1,#333333
Sri Lanka,Ghana,2,#333333
Sri Lanka,Denmark,4,#333333
Sri Lanka,Pakistan,9,#333333
Sri Lanka,Thailand,1,#333333
Sri Lanka,Egypt,1,#333333
Sri Lanka,Switzerland,3,#333333
Sri Lanka,Italy,1,#333333
Sri Lanka,Australia,3,#333333
Sri Lanka,Canada,1,#333333
Sri Lanka,Wales,1,#333333
Sri Lanka,Japan,1,#333333
Sri Lanka,Vietnam,2,#333333
Sri Lanka,Trinid & Tobago,1,#333333
Sudan,Mexico,1,#333333
Sudan,Australia,1,#333333
Sweden,USA,2,#333333
Sweden,Burkina Faso,1,#333333
Sweden,Germany,1,#333333
Sweden,Mexico,4,#333333
Sweden,England,1,#333333
Sweden,Ethiopia,2,#333333
Sweden,China,1,#333333
Sweden,Peru,1,#333333
Sweden,Indonesia,1,#333333
Sweden,Kenya,2,#333333
Sweden,Australia,2,#333333
Switzerland,Kenya,5,#333333
Switzerland,Chad,1,#333333
Switzerland,USA,7,#333333
Switzerland,Philippines,1,#333333
Switzerland,Laos,1,#333333
Switzerland,Mexico,3,#333333
Switzerland,England,3,#333333
Switzerland,Zambia,1,#333333
Switzerland,Italy,1,#333333
Switzerland,Denmark,1,#333333
Switzerland,Sri Lanka,3,#333333
Switzerland,Australia,1,#333333
Switzerland,Canada,2,#333333
Switzerland,Ecuador,1,#333333
Switzerland,Peru,2,#333333
Switzerland,Colombia,2,#333333
Switzerland,Ghana,1,#333333
Switzerland,India,1,#333333
Switzerland,South Africa,1,#333333
Syria,Lebanon,2,#333333
Syria,Turkey,1,#333333
Syria,Ethiopia,3,#333333
Syria,Australia,2,#333333
Syria,Germany,2,#333333
Syria,USA,2,#333333
Syria,China,1,#333333
Syria,France,2,#333333
Syria,Colombia,1,#333333
Syria,England,1,#333333
Syria,Spain,2,#333333
Syria,Italy,1,#333333
Syria,Denmark,1,#333333
Syria,Bangladesh,1,#333333
Syria,Japan,1,#333333
Syria,Canada,2,#333333
Syria,Mexico,1,#333333
Syria,Kenya,1,#333333
Syria,South Africa,1,#333333
Syria,Morocco,1,#333333
Syria,Jordan,1,#333333
Syria,India,1,#333333
Taiwan,USA,1,#333333
Taiwan,Sri Lanka,1,#333333
Tajikistan,Kazakhstan,1,#333333
Tajikistan,Turkey,1,#333333
Tanzania,Nigeria,1,#333333
Tanzania,Belgium,1,#333333
Tanzania,Uganda,4,#333333
Tanzania,England,1,#333333
Tanzania,Ethiopia,2,#333333
Tanzania,Kenya,2,#333333
Tanzania,South Africa,1,#333333
Tanzania,Malawi,1,#333333
Tanzania,France,1,#333333
Tanzania,Madagascar,1,#333333
Tanzania,Benin,1,#333333
Tanzania,Burkina Faso,1,#333333
Thailand,Malaysia,3,#333333
Thailand,Australia,2,#333333
Thailand,Philippines,3,#333333
Thailand,China,2,#333333
Thailand,Japan,2,#333333
Thailand,Benin,1,#333333
Thailand,USA,1,#333333
Thailand,Sri Lanka,1,#333333
Thailand,Germany,1,#333333
Thailand,India,1,#333333
Trinid & Tobago,Sri Lanka,1,#333333
Tunisia,France,2,#333333
Tunisia,Algeria,1,#333333
Tunisia,Peru,1,#333333
Tunisia,Germany,1,#333333
Turkey,Syria,1,#333333
Turkey,Kazakhstan,2,#333333
Turkey,Tajikistan,1,#333333
Turkey,Mexico,2,#333333
Turkey,England,1,#333333
Turkey,Nepal,1,#333333
Turkey,Russia,1,#333333
U Arab Emirates,India,2,#333333
U Arab Emirates,Philippines,2,#333333
USA,Nicaragua,1,#333333
USA,Colombia,13,#333333
USA,Philippines,19,#333333
